mode,received_at,frame_start_seq,frame_span_ms,anchors_used,x_m,y_m,reference_error_cm
rolling,1785485726.8408072,,18.48602294921875,3,1.5614656965808098,1.574869529809301,8.469621085191406
rolling,1785485726.8466306,,24.309396743774414,4,1.5415036744479116,1.5551664249032395,6.266690902247357
coherent,1785485726.8594327,37491,28.85890007019043,4,1.5333532838011312,1.571864757246045,7.980770348561593
rolling,1785485726.8594327,,28.85890007019043,4,1.5333532838011312,1.571864757246045,7.980770348561593
rolling,1785485726.8755279,,44.95406150817871,4,1.5276203796937224,1.5668378377785945,7.566875376003107
rolling,1785485726.8756404,,29.00981903076172,4,1.5248162010807846,1.5683172994079182,7.768536821915914
rolling,1785485726.8882773,,28.844594955444336,4,1.5262794461761435,1.5697615654960528,7.879522535355623
rolling,1785485726.904835,,45.40228843688965,4,1.5434513626379942,1.5607018032576376,6.822302105901996
rolling,1785485726.9062462,,30.718326568603516,4,1.5549944578654993,1.5370525760332132,4.6479540610318395
rolling,1785485726.9235759,,48.04801940917969,4,1.5486679364430451,1.530808112699429,3.892774515974661
rolling,1785485726.9288542,,24.019241333007812,4,1.5644239019848893,1.5446237929248179,5.684184743733856
coherent,1785485726.9351115,37500,30.27653694152832,4,1.5557430125386142,1.56240899897041,7.129566983310141
rolling,1785485726.9351115,,30.27653694152832,4,1.5557430125386142,1.56240899897041,7.129566983310141
rolling,1785485726.9384825,,14.906644821166992,4,1.5539004587257967,1.5633811152448338,7.191499249529761
rolling,1785485726.9458847,,22.308826446533203,4,1.5363084570046401,1.5479554994894227,5.572183426442201
rolling,1785485726.9586933,,23.581743240356445,4,1.5475266694023926,1.5590282061651215,6.677853041909097
coherent,1785485726.964637,37504,26.154518127441406,4,1.5501641606057621,1.5536245750296636,6.170098679321537
rolling,1785485726.964637,,26.154518127441406,4,1.5501641606057621,1.5536245750296636,6.170098679321537
rolling,1785485726.9754333,,29.54864501953125,4,1.5455430659041351,1.5560626266805064,6.36757006987638
rolling,1785485726.9805763,,21.883010864257812,4,1.5528526538122738,1.5624720675268962,7.084743577338366
rolling,1785485726.988102,,23.46491813659668,4,1.5455233138824616,1.5552377927340997,6.285116176175613
coherent,1785485726.9964318,37508,20.998477935791016,4,1.5462449210010256,1.5537593807157173,6.142406727398198
rolling,1785485726.9964318,,20.998477935791016,4,1.5462449210010256,1.5537593807157173,6.142406727398198
rolling,1785485727.0045683,,23.992061614990234,4,1.5402060811695883,1.5569454230651678,6.446391424202669
rolling,1785485727.0141582,,26.056289672851562,4,1.5399466112508378,1.5567179058485283,6.424322254176746
rolling,1785485727.0360262,,39.594411849975586,4,1.5380004264231328,1.5547969639934607,6.2409702970058145
rolling,1785485727.0407403,,36.171913146972656,4,1.537278819304569,1.5562753760118435,6.393191724219779
rolling,1785485727.0556688,,41.510581970214844,4,1.5451686187600138,1.5521127825509493,5.971072598531266
rolling,1785485727.055901,,19.87481117248535,4,1.547499616582749,1.5541567271406642,6.19242286390953
rolling,1785485727.0677867,,27.04644203186035,4,1.5489589273422026,1.555597109923162,6.350758942111373
coherent,1785485727.0816338,37517,25.964975357055664,4,1.546560662510263,1.5605106195873417,6.818054598227978
rolling,1785485727.0816338,,25.964975357055664,4,1.546560662510263,1.5605106195873417,6.818054598227978
rolling,1785485727.0876832,,31.782150268554688,4,1.5391366500673767,1.564427467641955,7.197492757380744
rolling,1785485727.0885985,,20.811796188354492,4,1.537065122163391,1.56261104026888,7.0267389647890495
rolling,1785485727.0976632,,16.02935791015625,4,1.5341484678124357,1.559732216356703,6.766058090079549
coherent,1785485727.1060815,37521,18.398284912109375,4,1.5327147462523043,1.562669592015817,7.074890425972301
rolling,1785485727.1060815,,18.398284912109375,4,1.5327147462523043,1.562669592015817,7.074890425972301
rolling,1785485727.116251,,27.652502059936523,4,1.5336456898415816,1.5621784338160334,7.014815736852392
rolling,1785485727.1216087,,23.94556999206543,4,1.534423394356829,1.5628603670726124,7.074079731557538
rolling,1785485727.1364088,,30.327320098876953,4,1.546628032195668,1.5749067047671712,8.255095510462434
coherent,1785485727.1383924,37525,22.141456604003906,4,1.5550467819122462,1.557658564552707,6.650145068937318
rolling,1785485727.1383924,,22.141456604003906,4,1.5550467819122462,1.557658564552707,6.650145068937318
rolling,1785485727.1464057,,24.79696273803711,4,1.564309985843475,1.5527713741584763,6.43551979579649
rolling,1785485727.1556463,,19.237518310546875,4,1.564309985843475,1.5527713741584763,6.43551979579649
rolling,1785485727.1756124,,37.220001220703125,4,1.553076691824753,1.5416837814778352,5.047116313453041
rolling,1785485727.1828427,,36.437034606933594,4,1.5494522895474574,1.5491093732553545,5.713095837317033
rolling,1785485727.1949027,,39.25633430480957,4,1.5471443690126405,1.5503270131942075,5.807807393507117
rolling,1785485727.201823,,26.210546493530273,4,1.5390570765892548,1.5432356390912387,5.0807055715644225
rolling,1785485727.2078433,,25.000572204589844,4,1.5337255050023484,1.5379732206051941,4.61758195614977
coherent,1785485727.2160668,37534,21.1641788482666,4,1.531802528687603,1.5419129701193661,5.0404303402867665
rolling,1785485727.2160668,,21.1641788482666,4,1.531802528687603,1.5419129701193661,5.0404303402867665
rolling,1785485727.2237203,,21.897315979003906,4,1.520651379563131,1.5477962249079196,5.918466248451789
rolling,1785485727.2355232,,27.679920196533203,4,1.5318389114324722,1.557606056137093,6.585611757703072
rolling,1785485727.2405345,,24.46770668029785,4,1.5454622052264135,1.5710526491225676,7.864031505415172
rolling,1785485727.256615,,40.548086166381836,4,1.547329135891682,1.5700676718207909,7.776805558194046
coherent,1785485727.256729,37538,33.008575439453125,4,1.5490735141561283,1.5636538826935331,7.152977619117854
rolling,1785485727.256729,,21.205663681030273,4,1.5509404448213964,1.5626689053917564,7.076821009388609
rolling,1785485727.265881,,25.34651756286621,4,1.5439411041841709,1.5565315060825446,6.406898398402188
rolling,1785485727.2745602,,17.945289611816406,4,1.5337075686337696,1.546430704512087,5.452707209680878
coherent,1785485727.2891724,37542,32.55748748779297,4,1.5312973015665472,1.5513688040790443,5.9789589380071995
rolling,1785485727.2891724,,32.55748748779297,4,1.5312973015665472,1.5513688040790443,5.9789589380071995
rolling,1785485727.2893386,,23.45752716064453,4,1.537341605175257,1.5481798790855315,5.5854121422776215
rolling,1785485727.298151,,23.590803146362305,4,1.5386442440765238,1.5493221031187874,5.690691629932446
rolling,1785485727.313734,,24.561643600463867,4,1.5464324805748184,1.5570093223662915,6.467904062748364
rolling,1785485727.3380656,,48.72703552246094,4,1.5473952780669489,1.5550367650743577,6.279105151547146
rolling,1785485727.338569,,40.41790962219238,4,1.554785667265076,1.551137656367817,6.006915485801318
rolling,1785485727.342314,,28.5799503326416,4,1.5591926595181445,1.555001944821765,6.489021095333925
rolling,1785485727.3493805,,11.314868927001953,4,1.5606591832267576,1.5564494469979309,6.66864977461275
coherent,1785485727.3591185,37551,20.549535751342773,4,1.5618651350945925,1.5539787206301718,6.468579249105967
rolling,1785485727.3591185,,20.549535751342773,4,1.5618651350945925,1.5539787206301718,6.468579249105967
rolling,1785485727.3683207,,26.006698608398438,4,1.5591000435036872,1.5554375602673607,6.528522422407315
rolling,1785485727.3752398,,25.859355926513672,4,1.5583248073319476,1.5547577913874737,6.442636747898634
rolling,1785485727.3887095,,29.591083526611328,4,1.5568582836233344,1.5533102892113086,6.265900979113958
coherent,1785485727.3949854,37555,26.66473388671875,4,1.5546895342633689,1.5577535728710015,6.652413336063842
rolling,1785485727.3949854,,26.66473388671875,4,1.5546895342633689,1.5577535728710015,6.652413336063842
rolling,1785485727.3997133,,24.47342872619629,4,1.5514540324637507,1.5594605970748305,6.766010498569552
rolling,1785485727.4076216,,18.912076950073242,4,1.536788780901992,1.5466013136837842,5.432831524398358
rolling,1785485727.4168234,,21.837949752807617,4,1.5343489462053095,1.5441931248408831,5.222025232691848
coherent,1785485727.4245758,37559,24.86252784729004,4,1.5317102547784116,1.549599214966619,5.797513979214339
rolling,1785485727.4245758,,24.86252784729004,4,1.5317102547784116,1.549599214966619,5.797513979214339
rolling,1785485727.43524,,27.618408203125,4,1.5303204589708077,1.5503324598321415,5.895106291131873
rolling,1785485727.4403186,,23.495197296142578,4,1.5397904351492169,1.558636245612549,6.616526942534015
rolling,1785485727.4593697,,34.793853759765625,4,1.5436967935545132,1.5624919366316155,7.001900598114755
rolling,1785485727.468216,,32.97591209411621,4,1.5451344431189191,1.5595465133679562,6.7131880727600235
rolling,1785485727.482987,,47.746896743774414,4,1.5398921516687516,1.5549497895345967,6.247741842727944
rolling,1785485727.4844773,,25.107622146606445,4,1.554619132873391,1.5471799550784335,5.6173944745696005
rolling,1785485727.4955823,,27.36639976501465,4,1.5560876237499575,1.5486293989074174,5.7931656945950865
coherent,1785485727.5026898,37568,19.702911376953125,4,1.5520244852174647,1.556953863403757,6.526764553861332
rolling,1785485727.5026898,,19.702911376953125,4,1.5520244852174647,1.556953863403757,6.526764553861332
rolling,1785485727.5088377,,25.850772857666016,4,1.5511103532505672,1.5574361519295035,6.560731697293351
rolling,1785485727.517126,,21.54374122619629,4,1.552950503335726,1.5590496947540138,6.74856514144009
rolling,1785485727.5355933,,32.903432846069336,4,1.5470883428371776,1.5532635693549892,6.099761687972602
coherent,1785485727.5367367,37572,27.89902687072754,4,1.551391471519709,1.5444474185753758,5.2834574567329184
rolling,1785485727.5367367,,27.89902687072754,4,1.551391471519709,1.5444474185753758,5.2834574567329184
rolling,1785485727.5414166,,24.29056167602539,4,1.551391471519709,1.5444474185753758,5.2834574567329184
rolling,1785485727.5553193,,19.726037979125977,4,1.5508663020533555,1.5439869216675854,5.22877621048377
rolling,1785485727.5590582,,22.321462631225586,4,1.548433024583181,1.5415852050007455,4.953806786244915
coherent,1785485727.5668066,37576,25.389909744262695,4,1.5477133814667543,1.5430595932168552,5.091006172429868
rolling,1785485727.5668066,,25.389909744262695,4,1.5477133814667543,1.5430595932168552,5.091006172429868
rolling,1785485727.5873013,,31.981945037841797,4,1.5292542200938157,1.5527984953091694,6.15796480341819
rolling,1785485727.5874836,,28.42545509338379,4,1.5394102194571788,1.5617038232118499,6.924336589252102
rolling,1785485727.618436,,59.37790870666504,4,1.5468342319000654,1.557786975157236,6.548464353720799
rolling,1785485727.6264431,,67.38495826721191,4,1.5387760894381057,1.5507211613123542,5.829706483682791
rolling,1785485727.6359754,,69.1688060760498,4,1.547561461514118,1.5593925827996173,6.7144550922124315
coherent,1785485727.6444516,37585,26.015520095825195,4,1.5482811046305447,1.5579181945835074,6.574340659154173
rolling,1785485727.6444516,,26.015520095825195,4,1.5482811046305447,1.5579181945835074,6.574340659154173
rolling,1785485727.6554794,,29.036283493041992,4,1.551972936905132,1.555970414165045,6.428842752197836
rolling,1785485727.6588023,,22.8269100189209,4,1.5522346400870561,1.5561998896272635,6.455697960933944
rolling,1785485727.6694202,,24.968624114990234,4,1.54296326823966,1.547048772024239,5.456226305033333
coherent,1785485727.6818695,37589,26.39007568359375,4,1.5417644086017646,1.5495049679949016,5.700496981586397
rolling,1785485727.6818695,,26.39007568359375,4,1.5417644086017646,1.5495049679949016,5.700496981586397
rolling,1785485727.6877396,,28.937339782714844,4,1.5468187177975892,1.5468383559312255,5.457425057131026
