capture_id,protocol,motion,alignment_available,alignment_snapshot_count,alignment_dynamic_snapshot_count,alignment_rtk_derived_dynamic_geometry,alignment_anchor_count_min,alignment_fit_rmse_m_median,alignment_fit_rmse_m_p95,alignment_fit_rmse_m_max,alignment_fit_residual_m_max,alignment_yaw_deg_median,alignment_yaw_deg_span,alignment_anchor_spread_p95_m_max,alignment_quality_flag,alignment_transformed_positions,alignment_transform_coverage_pct,alignment_exact_geometry_version_pct,alignment_geometry_match_age_p95_s,alignment_geometry_match_age_max_s,rtk_tag_total,rtk_tag_valid,rtk_tag_fixed,rtk_tag_fixed_pct,rtk_tag_fix_age_p95_ms,rtk_all_modules_fixed_pct,rtk_fixed_anchor_count,rtk_anchor_spread_p95_m_max,rtk_tag_center_east_m,rtk_tag_center_north_m,rtk_tag_center_up_m,error_pairs,error_fixed_tag_solutions,error_pair_coverage_pct,error_association_abs_p50_ms,error_association_abs_p95_ms,error_association_abs_max_ms,error_bias_east_mean_m,error_bias_north_mean_m,error_bias_east_median_m,error_bias_north_median_m,error_error_median_m,error_error_rmse_m,error_error_p95_m,error_error_max_m,error_error_gt_0_5m,error_error_gt_1m,error_error_gt_2m,error_debiased_error_rmse_m,error_debiased_error_p95_m,error_debiased_error_max_m,static_rtk_reference_consistent,static_rtk_max_cross_capture_center_distance_m,error_interpretation_grade
flextdoa_dynamic_final_01,flextdoa,dynamic,True,57,56,True,4,0.010349930524921091,0.014051336977096948,0.019105803855791168,0.024640702877610415,0.1074763611623418,0.14657667576684077,0.02426442465207266,usable_with_limitations,2680,86.42373427926475,2.08955223880597,1.596666204929352,9.898823976516724,1849,1832,1757,95.02433747971877,,91.63831888510919,4,0.02426442465207266,0.2505835859376737,0.00022224531777927103,-0.13600000491107456,1100,1757,62.60671599317018,10.259151458740234,65.56134223937987,99.98607635498047,-0.005831137903952199,0.06435579890974141,-0.015837742415399175,0.07418023517008421,0.1610306308128009,0.18282300744941524,0.30573624299162844,0.8019406413441367,5,0,0,0.1715961325670395,0.30705133162007836,0.8246497540903166,,,
flextdoa_static_final,flextdoa,static,False,,,,,,,,,,,,,0,0.0,,,,242,242,164,67.76859504132231,,31.117021276595743,2,0.011469568598641644,0.2087931030737838,0.2929127652981165,1.1029999902231165,0,164,0.0,,,,,,,,,,,,,,,,,,False,2.032478962796174,audit_only_invalid_for_cross_protocol_ranking
native_ds_dynamic_quality_gate_02,native_ds,dynamic,True,80,79,True,4,0.010828828768557269,0.022502439903024436,0.02664899377685435,0.041100829606744216,0.016721048054081988,0.30579986987938756,0.040619750560687104,usable_with_limitations,5069,100.0,1.814953639771158,2.061801862716675,3.825767755508423,1943,1943,1927,99.17653113741636,,99.14565105506948,4,0.040619750560687104,0.2513811197334524,-0.029780193536590255,-0.11200000481955218,1892,1927,98.18370524130773,5.265355110168457,28.010845184326175,98.91510009765625,-0.015208070157995319,-0.11345119960428474,-0.013307909467062784,-0.11891792233917509,0.13791074424205538,0.18676027146004348,0.28363151439872125,2.7799875362756103,13,1,1,0.14768356230250843,0.25706996417429423,2.870636331486707,,,
native_ds_static_final,native_ds,static,True,23,0,False,3,1.0733017998590932,1.0733017998590932,1.0733017998590932,1.3255100525398924,3.6644728093575227,0.0,0.04200416353678115,poor_alignment_do_not_claim_accuracy,686,100.0,100.0,0.6689092516899109,0.7488119602203369,244,244,129,52.868852459016395,,50.205086136177194,3,0.04200416353678115,-0.7768732219141504,2.0703920563149745,4.334999613308987,129,129,100.0,7.836818695068359,23.04120063781738,38.546085357666016,0.6380421876263682,-2.909635923013705,0.6364061462051248,-2.913617661671639,2.9824511662934956,2.9788737076040355,3.001597334842124,3.02201756957442,129,129,129,0.025061106241058992,0.05225638513269756,0.08559200055259822,False,2.032478962796174,audit_only_invalid_for_cross_protocol_ranking
passive_ds_dynamic_final_01,passive_ds,dynamic,True,38,37,True,4,0.009762370235189815,0.015004198123658016,0.019073880889911663,0.023257901880159453,0.08090422737322028,0.12981942720211387,0.017784906798065873,usable_with_limitations,2358,100.0,2.9686174724342664,3.573477125167847,5.338724851608276,1411,1411,1386,98.22820694542878,,99.30683264959683,4,0.017784906798065873,0.25712332433208407,0.001666807142421227,-0.13650000553176977,1154,1386,83.26118326118326,13.811945915222168,83.38071107864378,99.87139701843262,-0.023974079568071065,-0.01255538712242902,0.004153680548520694,-0.025948092342249734,0.09474981553754036,0.16751862899590586,0.34656660592503163,0.6790505681072658,9,0,0,0.16822791761779385,0.3340579259832448,0.7052593998933249,,,
passive_ds_static_final,passive_ds,static,True,1,0,False,3,0.7405769233669052,0.7405769233669052,0.7405769233669052,0.9492378344140724,5.6740125430067785,0.0,0.015251418388435831,poor_alignment_do_not_claim_accuracy,772,100.0,100.0,29.46137387752533,30.85590672492981,248,248,246,99.19354838709677,,50.88566827697262,3,0.015251418388435831,-0.5363382276435328,0.8795161408321728,1.0484999155032373,244,246,99.1869918699187,3.849625587463379,42.93302297592163,85.68930625915527,1.230187181821777,-1.459765619962934,1.2292434121181741,-1.4573877411076182,1.9093254303771892,1.909102966493293,1.9326329520713255,1.9715509056189058,244,244,0,0.020112536841979247,0.033599899558916915,0.06862484712948892,False,2.032478962796174,audit_only_invalid_for_cross_protocol_ranking
