age_sec,anchor_count,block,captured_at,client,geometry_version,host,kind,module_id,observation_count,position_event_id,protocol,received_at,rms_m,sigma_m,slot_id,tag_id,topic,uptime_ms,x_m,y_m,truth_x_m,truth_y_m,error_m,comparison_valid,exclusion_reason
0.006223201751708984,4,flex_1,1785085502.6522326,192.168.50.198:54210,47,uwb-module-1,local_position,1,12,12156,flextdoa,1785085502.646751,0.091,0.025,36755,1,uwb.flex_tdoa.position,116630,1.554,1.457,1.5175,1.46675,0.03777978957061562,1,
0.00988912582397461,4,flex_1,1785085502.6868484,192.168.50.198:54210,47,uwb-module-1,local_position,1,12,12159,flextdoa,1785085502.6782167,0.114,0.031,36767,1,uwb.flex_tdoa.position,116660,1.533,1.516,1.5175,1.46675,0.05163150685385811,1,
0.009604930877685547,4,flex_1,1785085502.7173073,192.168.50.198:54210,47,uwb-module-1,local_position,1,12,12161,flextdoa,1785085502.708673,0.111,0.03,36775,1,uwb.flex_tdoa.position,116690,1.552,1.401,1.5175,1.46675,0.07425168348259853,1,
0.00795125961303711,4,flex_1,1785085502.7555625,192.168.50.198:54210,47,uwb-module-1,local_position,1,12,12164,flextdoa,1785085502.7487864,0.04,0.011,36787,1,uwb.flex_tdoa.position,116730,1.517,1.474,1.5175,1.46675,0.007267220926874307,1,
0.0023598670959472656,4,flex_1,1785085502.79162,192.168.50.198:54210,47,uwb-module-1,local_position,1,12,12168,flextdoa,1785085502.790143,0.083,0.023,36803,1,uwb.flex_tdoa.position,116770,1.534,1.445,1.5175,1.46675,0.027300412084801867,1,
0.0010673999786376953,4,flex_1,1785085502.8327062,192.168.50.198:54210,47,uwb-module-1,local_position,1,12,12172,flextdoa,1785085502.8330722,0.079,0.022,36819,1,uwb.flex_tdoa.position,116820,1.504,1.502,1.5175,1.46675,0.03774668859648488,1,
0.012458562850952148,4,flex_1,1785085502.8693547,192.168.50.198:54210,47,uwb-module-1,local_position,1,12,12174,flextdoa,1785085502.857927,0.069,0.019,36827,1,uwb.flex_tdoa.position,116840,1.57,1.501,1.5175,1.46675,0.06268422847894031,1,
0.0013515949249267578,4,flex_1,1785085502.9053626,192.168.50.198:54210,47,uwb-module-1,local_position,1,12,12178,flextdoa,1785085502.9059935,0.07,0.019,36843,1,uwb.flex_tdoa.position,116890,1.541,1.463,1.5175,1.46675,0.02379732127782437,1,
0.010693550109863281,4,flex_1,1785085502.9439666,192.168.50.198:54210,47,uwb-module-1,local_position,1,12,12180,flextdoa,1785085502.9343808,0.098,0.027,36851,1,uwb.flex_tdoa.position,116910,1.546,1.485,1.5175,1.46675,0.03384246592670224,1,
0.009654045104980469,4,flex_1,1785085502.9852762,192.168.50.198:54210,47,uwb-module-1,local_position,1,12,12184,flextdoa,1785085502.9770632,0.125,0.034,36867,1,uwb.flex_tdoa.position,116960,1.606,1.506,1.5175,1.46675,0.09681328679473704,1,
0.011579513549804688,4,flex_1,1785085503.02654,192.168.50.198:54210,47,uwb-module-1,local_position,1,12,12187,flextdoa,1785085503.0161517,0.116,0.032,36879,1,uwb.flex_tdoa.position,117000,1.527,1.497,1.5175,1.46675,0.03170666333753843,1,
0.0076868534088134766,4,flex_1,1785085503.0623057,192.168.50.198:54210,47,uwb-module-1,local_position,1,12,12190,flextdoa,1785085503.0556238,0.112,0.031,36891,1,uwb.flex_tdoa.position,117030,1.55,1.432,1.5175,1.46675,0.04757953866947432,1,
0.00717616081237793,4,flex_1,1785085503.1038465,192.168.50.198:54210,47,uwb-module-1,local_position,1,12,12194,flextdoa,1785085503.0977516,0.085,0.023,36907,1,uwb.flex_tdoa.position,117080,1.517,1.459,1.5175,1.46675,0.007766112283504468,1,
0.00746464729309082,4,flex_1,1785085503.1412537,192.168.50.198:54210,47,uwb-module-1,local_position,1,12,12197,flextdoa,1785085503.1350067,0.088,0.024,36919,1,uwb.flex_tdoa.position,117120,1.567,1.459,1.5175,1.46675,0.05010301887112179,1,
0.0072841644287109375,4,flex_1,1785085503.176885,192.168.50.198:54210,47,uwb-module-1,local_position,1,12,12200,flextdoa,1785085503.170344,0.057,0.016,36931,1,uwb.flex_tdoa.position,117160,1.558,1.473,1.5175,1.46675,0.04097941556440257,1,
0.010626792907714844,4,flex_1,1785085503.2148724,192.168.50.198:54210,47,uwb-module-1,local_position,1,12,12203,flextdoa,1785085503.20617,0.072,0.02,36943,1,uwb.flex_tdoa.position,117190,1.548,1.443,1.5175,1.46675,0.038656338419462276,1,
0.001767873764038086,4,flex_1,1785085503.2603762,192.168.50.198:54210,47,uwb-module-1,local_position,1,12,12207,flextdoa,1785085503.2603538,0.08,0.022,36959,1,uwb.flex_tdoa.position,117240,1.533,1.466,1.5175,1.46675,0.015518134552838344,1,
0.01007843017578125,4,flex_1,1785085503.3004615,192.168.50.198:54210,47,uwb-module-1,local_position,1,12,12210,flextdoa,1785085503.2911508,0.062,0.017,36971,1,uwb.flex_tdoa.position,117280,1.561,1.509,1.5175,1.46675,0.060640848443932416,1,
0.006450176239013672,4,flex_1,1785085503.3404925,192.168.50.198:54210,47,uwb-module-1,local_position,1,12,12214,flextdoa,1785085503.3356206,0.068,0.019,36987,1,uwb.flex_tdoa.position,117320,1.592,1.468,1.5175,1.46675,0.0745104858392428,1,
0.008249998092651367,4,flex_1,1785085503.3752282,192.168.50.198:54210,47,uwb-module-1,local_position,1,12,12216,flextdoa,1785085503.3677619,0.121,0.033,36995,1,uwb.flex_tdoa.position,117350,1.562,1.457,1.5175,1.46675,0.04555559789970929,1,
0.008768081665039062,4,flex_1,1785085503.4164615,192.168.50.198:54210,47,uwb-module-1,local_position,1,12,12219,flextdoa,1785085503.4087903,0.065,0.018,37007,1,uwb.flex_tdoa.position,117380,1.526,1.45,1.5175,1.46675,0.018783303756261853,1,
0.000980377197265625,4,flex_1,1785085503.4531984,192.168.50.198:54210,47,uwb-module-1,local_position,1,12,12223,flextdoa,1785085503.4549227,0.069,0.019,37023,1,uwb.flex_tdoa.position,117440,1.608,1.484,1.5175,1.46675,0.09212932486456202,1,
0.00360107421875,4,flex_1,1785085503.4949589,192.168.50.198:54210,47,uwb-module-1,local_position,1,12,12227,flextdoa,1785085503.4921396,0.09,0.025,37039,1,uwb.flex_tdoa.position,117480,1.53,1.46,1.5175,1.46675,0.014206072645175349,1,
0.0034148693084716797,4,flex_1,1785085503.5306764,192.168.50.198:54210,47,uwb-module-1,local_position,1,12,12230,flextdoa,1785085503.5284126,0.039,0.011,37051,1,uwb.flex_tdoa.position,117510,1.518,1.432,1.5175,1.46675,0.034753596936144666,1,
0.003724336624145508,4,flex_1,1785085503.6312246,192.168.50.198:54210,47,uwb-module-1,local_position,1,12,12238,flextdoa,1785085503.6286852,0.058,0.016,37083,1,uwb.flex_tdoa.position,117610,1.533,1.477,1.5175,1.46675,0.018582585934148056,1,
0.013358116149902344,4,flex_1,1785085503.6732101,192.168.50.198:54210,47,uwb-module-1,local_position,1,12,12240,flextdoa,1785085503.660828,0.05,0.014,37091,1,uwb.flex_tdoa.position,117630,1.561,1.479,1.5175,1.46675,0.045191951717092185,1,
0.007846832275390625,4,flex_1,1785085503.7156298,192.168.50.198:54210,47,uwb-module-1,local_position,1,12,12245,flextdoa,1785085503.710516,0.073,0.02,37111,1,uwb.flex_tdoa.position,117690,1.531,1.495,1.5175,1.46675,0.03130994251032732,1,
0.005846500396728516,4,flex_1,1785085503.7502825,192.168.50.198:54210,47,uwb-module-1,local_position,1,12,12248,flextdoa,1785085503.745764,0.071,0.019,37123,1,uwb.flex_tdoa.position,117730,1.546,1.495,1.5175,1.46675,0.040128699206428364,1,
0.0095672607421875,4,flex_1,1785085503.7888126,192.168.50.198:54210,47,uwb-module-1,local_position,1,12,12251,flextdoa,1785085503.7799835,0.099,0.027,37135,1,uwb.flex_tdoa.position,117770,1.526,1.417,1.5175,1.46675,0.0504709074616258,1,
0.0010988712310791016,4,flex_1,1785085503.825412,192.168.50.198:54210,47,uwb-module-1,local_position,1,12,12254,flextdoa,1785085503.8258796,0.081,0.022,37147,1,uwb.flex_tdoa.position,117810,1.544,1.417,1.5175,1.46675,0.056367654732124475,1,
0.00727081298828125,4,flex_1,1785085503.8593671,192.168.50.198:54210,47,uwb-module-1,local_position,1,12,12257,flextdoa,1785085503.852914,0.079,0.022,37159,1,uwb.flex_tdoa.position,117840,1.558,1.483,1.5175,1.46675,0.04363842916512923,1,
0.008263587951660156,4,flex_1,1785085503.8970532,192.168.50.198:54210,47,uwb-module-1,local_position,1,12,12260,flextdoa,1785085503.890053,0.06,0.016,37171,1,uwb.flex_tdoa.position,117880,1.571,1.472,1.5175,1.46675,0.053756976291454366,1,
0.008122444152832031,4,flex_1,1785085503.9318004,192.168.50.198:54210,47,uwb-module-1,local_position,1,12,12262,flextdoa,1785085503.9244955,0.087,0.024,37179,1,uwb.flex_tdoa.position,117900,1.577,1.482,1.5175,1.46675,0.06142322443506191,1,
0.008102655410766602,4,flex_1,1785085503.9744108,192.168.50.198:54210,47,uwb-module-1,local_position,1,12,12266,flextdoa,1785085503.9675195,0.081,0.022,37195,1,uwb.flex_tdoa.position,117950,1.553,1.461,1.5175,1.46675,0.03596265424019742,1,
0.012613773345947266,4,flex_1,1785085504.011991,192.168.50.198:54210,47,uwb-module-1,local_position,1,12,12269,flextdoa,1785085504.0003204,0.042,0.012,37207,1,uwb.flex_tdoa.position,117980,1.501,1.491,1.5175,1.46675,0.029331084194076616,1,
0.00674748420715332,4,flex_1,1785085504.0515428,192.168.50.198:54210,47,uwb-module-1,local_position,1,12,12273,flextdoa,1785085504.0461502,0.071,0.02,37223,1,uwb.flex_tdoa.position,118030,1.48,1.475,1.5175,1.46675,0.038396777208510716,1,
0.005957126617431641,4,flex_1,1785085504.098889,192.168.50.198:54210,47,uwb-module-1,local_position,1,12,12277,flextdoa,1785085504.0944607,0.084,0.023,37239,1,uwb.flex_tdoa.position,118080,1.564,1.492,1.5175,1.46675,0.05291325448316327,1,
0.014385461807250977,4,flex_1,1785085504.1415894,192.168.50.198:54210,47,uwb-module-1,local_position,1,12,12280,flextdoa,1785085504.1282167,0.093,0.026,37251,1,uwb.flex_tdoa.position,118110,1.54,1.465,1.5175,1.46675,0.02256795294216997,1,
0.002986431121826172,4,flex_1,1785085504.1928065,192.168.50.198:54210,47,uwb-module-1,local_position,1,12,12285,flextdoa,1785085504.191228,0.062,0.017,37271,1,uwb.flex_tdoa.position,118180,1.558,1.504,1.5175,1.46675,0.05502556224156187,1,
0.013791561126708984,4,flex_1,1785085504.2401333,192.168.50.198:54210,47,uwb-module-1,local_position,1,12,12288,flextdoa,1785085504.2276928,0.073,0.02,37283,1,uwb.flex_tdoa.position,118210,1.541,1.472,1.5175,1.46675,0.024079296086056853,1,
0.00711512565612793,4,flex_1,1785085504.2896864,192.168.50.198:54210,47,uwb-module-1,local_position,1,12,12293,flextdoa,1785085504.2853737,0.094,0.026,37303,1,uwb.flex_tdoa.position,118270,1.523,1.481,1.5175,1.46675,0.015274570370390159,1,
0.006591081619262695,4,flex_1,1785085504.342297,192.168.50.198:54210,47,uwb-module-1,local_position,1,12,12297,flextdoa,1785085504.3365,0.169,0.046,37319,1,uwb.flex_tdoa.position,118320,1.489,1.426,1.5175,1.46675,0.04972738179313288,1,
0.008077621459960938,4,flex_1,1785085504.377213,192.168.50.198:54210,47,uwb-module-1,local_position,1,12,12300,flextdoa,1785085504.3701506,0.082,0.023,37331,1,uwb.flex_tdoa.position,118360,1.556,1.47,1.5175,1.46675,0.03863693181400405,1,
0.003776073455810547,4,flex_1,1785085504.4372153,192.168.50.198:54210,47,uwb-module-1,local_position,1,12,12305,flextdoa,1785085504.434512,0.147,0.04,37351,1,uwb.flex_tdoa.position,118410,1.595,1.478,1.5175,1.46675,0.07831227553838532,1,
0.010956287384033203,4,flex_1,1785085504.4778943,192.168.50.198:54210,47,uwb-module-1,local_position,1,12,12308,flextdoa,1785085504.4681113,0.067,0.018,37363,1,uwb.flex_tdoa.position,118450,1.533,1.511,1.5175,1.46675,0.04688616533690921,1,
0.001081228256225586,4,flex_1,1785085504.5169353,192.168.50.198:54210,47,uwb-module-1,local_position,1,12,12312,flextdoa,1785085504.518986,0.077,0.021,37379,1,uwb.flex_tdoa.position,118500,1.585,1.485,1.5175,1.46675,0.06992361904249514,1,
0.0456233024597168,4,flex_1,1785085504.5752668,192.168.50.198:54210,47,uwb-module-1,local_position,1,12,12315,flextdoa,1785085504.561565,0.104,0.029,37391,1,uwb.flex_tdoa.position,118540,1.559,1.498,1.5175,1.46675,0.0519500962463015,1,
0.009770393371582031,4,flex_1,1785085504.6793664,192.168.50.198:54210,47,uwb-module-1,local_position,1,12,12325,flextdoa,1785085504.6711047,0.12,0.033,37431,1,uwb.flex_tdoa.position,118650,1.517,1.476,1.5175,1.46675,0.009263503656824441,1,
0.008406877517700195,4,flex_1,1785085504.7603378,192.168.50.198:54210,47,uwb-module-1,local_position,1,12,12332,flextdoa,1785085504.7537522,0.056,0.015,37459,1,uwb.flex_tdoa.position,118740,1.523,1.434,1.5175,1.46675,0.03320862086868411,1,
0.012040376663208008,4,flex_1,1785085504.823283,192.168.50.198:54210,47,uwb-module-1,local_position,1,12,12337,flextdoa,1785085504.8142428,0.069,0.019,37479,1,uwb.flex_tdoa.position,118800,1.525,1.504,1.5175,1.46675,0.037997532814644665,1,
0.005154132843017578,4,flex_1,1785085504.8923466,192.168.50.198:54210,47,uwb-module-1,local_position,1,12,12343,flextdoa,1785085504.8882444,0.078,0.021,37503,1,uwb.flex_tdoa.position,118870,1.52,1.471,1.5175,1.46675,0.004930770730829053,1,
0.004874229431152344,4,flex_1,1785085504.9343383,192.168.50.198:54210,47,uwb-module-1,local_position,1,12,12346,flextdoa,1785085504.9306567,0.106,0.029,37515,1,uwb.flex_tdoa.position,118910,1.535,1.503,1.5175,1.46675,0.04025310547026138,1,
0.006933689117431641,4,flex_1,1785085504.9746196,192.168.50.198:54210,47,uwb-module-1,local_position,1,12,12350,flextdoa,1785085504.9687862,0.077,0.021,37531,1,uwb.flex_tdoa.position,118950,1.524,1.472,1.5175,1.46675,0.008355387483534149,1,
0.004719257354736328,4,flex_1,1785085505.0201702,192.168.50.198:54210,47,uwb-module-1,local_position,1,12,12354,flextdoa,1785085505.0164514,0.073,0.02,37547,1,uwb.flex_tdoa.position,119000,1.53,1.45,1.5175,1.46675,0.020900059808526873,1,
0.012786626815795898,4,flex_1,1785085505.0700216,192.168.50.198:54210,47,uwb-module-1,local_position,1,12,12357,flextdoa,1785085505.058683,0.064,0.017,37559,1,uwb.flex_tdoa.position,119040,1.548,1.473,1.5175,1.46675,0.03113378390109367,1,
0.0060482025146484375,4,flex_1,1785085505.1176732,192.168.50.198:54210,47,uwb-module-1,local_position,1,12,12362,flextdoa,1785085505.1128352,0.123,0.034,37579,1,uwb.flex_tdoa.position,119100,1.605,1.385,1.5175,1.46675,0.11974686843504502,1,
0.005710601806640625,4,flex_1,1785085505.161373,192.168.50.198:54210,47,uwb-module-1,local_position,1,12,12365,flextdoa,1785085505.1573532,0.071,0.02,37591,1,uwb.flex_tdoa.position,119130,1.548,1.475,1.5175,1.46675,0.031596083618068864,1,
0.0047893524169921875,4,flex_1,1785085505.214218,192.168.50.198:54210,47,uwb-module-1,local_position,1,12,12370,flextdoa,1785085505.211922,0.168,0.046,37611,1,uwb.flex_tdoa.position,119200,1.536,1.444,1.5175,1.46675,0.02932255957449828,1,
0.005447864532470703,4,flex_1,1785085505.2741895,192.168.50.198:54210,47,uwb-module-1,local_position,1,12,12375,flextdoa,1785085505.2701085,0.075,0.021,37631,1,uwb.flex_tdoa.position,119250,1.534,1.489,1.5175,1.46675,0.027700406134206827,1,
0.006837368011474609,4,flex_1,1785085505.3175814,192.168.50.198:54210,47,uwb-module-1,local_position,1,12,12378,flextdoa,1785085505.311677,0.098,0.027,37643,1,uwb.flex_tdoa.position,119300,1.534,1.476,1.5175,1.46675,0.0189159324380269,1,
0.0013613700866699219,4,flex_1,1785085505.3619387,192.168.50.198:54210,47,uwb-module-1,local_position,1,12,12382,flextdoa,1785085505.3619862,0.093,0.025,37659,1,uwb.flex_tdoa.position,119340,1.552,1.422,1.5175,1.46675,0.05650497765684015,1,
0.0006515979766845703,4,flex_1,1785085505.4032528,192.168.50.198:54210,47,uwb-module-1,local_position,1,12,12386,flextdoa,1785085505.4050272,0.091,0.025,37675,1,uwb.flex_tdoa.position,119390,1.55,1.48,1.5175,1.46675,0.0350971864969259,1,
0.0077610015869140625,4,flex_1,1785085505.4492846,192.168.50.198:54210,47,uwb-module-1,local_position,1,12,12389,flextdoa,1785085505.4432135,0.053,0.014,37687,1,uwb.flex_tdoa.position,119430,1.538,1.492,1.5175,1.46675,0.03252402957814419,1,
0.006108522415161133,4,flex_1,1785085505.495643,192.168.50.198:54210,47,uwb-module-1,local_position,1,12,12393,flextdoa,1785085505.4904928,0.071,0.019,37703,1,uwb.flex_tdoa.position,119480,1.536,1.473,1.5175,1.46675,0.019527224585178502,1,
0.014922380447387695,4,flex_1,1785085505.5359147,192.168.50.198:54210,47,uwb-module-1,local_position,1,12,12396,flextdoa,1785085505.522441,0.059,0.016,37715,1,uwb.flex_tdoa.position,119510,1.545,1.493,1.5175,1.46675,0.03801726581436384,1,
0.045267581939697266,4,flex_1,1785085505.5754244,192.168.50.198:54210,47,uwb-module-1,local_position,1,12,12397,flextdoa,1785085505.5647526,0.092,0.025,37719,1,uwb.flex_tdoa.position,119530,1.522,1.48,1.5175,1.46675,0.013993301969156498,1,
0.003713369369506836,4,flex_1,1785085505.6606994,192.168.50.198:54210,47,uwb-module-1,local_position,1,12,12407,flextdoa,1785085505.65823,0.065,0.018,37759,1,uwb.flex_tdoa.position,119640,1.551,1.49,1.5175,1.46675,0.04077759801655795,1,
0.002082347869873047,4,flex_1,1785085505.7024941,192.168.50.198:54210,47,uwb-module-1,local_position,1,12,12411,flextdoa,1785085505.7022533,0.069,0.019,37775,1,uwb.flex_tdoa.position,119690,1.587,1.433,1.5175,1.46675,0.07726132603055673,1,
0.0011608600616455078,4,flex_1,1785085505.7397869,192.168.50.198:54210,47,uwb-module-1,local_position,1,12,12414,flextdoa,1785085505.7397287,0.107,0.029,37787,1,uwb.flex_tdoa.position,119720,1.541,1.466,1.5175,1.46675,0.023511965039102817,1,
0.015803813934326172,4,flex_1,1785085505.7794518,192.168.50.198:54210,47,uwb-module-1,local_position,1,12,12415,flextdoa,1785085505.765082,0.111,0.03,37791,1,uwb.flex_tdoa.position,119740,1.551,1.451,1.5175,1.46675,0.037017732237401964,1,
0.0019936561584472656,4,flex_1,1785085505.8211844,192.168.50.198:54210,47,uwb-module-1,local_position,1,12,12421,flextdoa,1785085505.8206646,0.053,0.015,37815,1,uwb.flex_tdoa.position,119810,1.537,1.482,1.5175,1.46675,0.02475504998985043,1,
0.005867958068847656,4,flex_1,1785085505.859,192.168.50.198:54210,47,uwb-module-1,local_position,1,12,12423,flextdoa,1785085505.8558946,0.08,0.022,37823,1,uwb.flex_tdoa.position,119840,1.545,1.451,1.5175,1.46675,0.03169088985812784,1,
0.0034809112548828125,4,flex_1,1785085505.897044,192.168.50.198:54210,47,uwb-module-1,local_position,1,12,12427,flextdoa,1785085505.8942957,0.092,0.025,37839,1,uwb.flex_tdoa.position,119880,1.527,1.478,1.5175,1.46675,0.014724554322627106,1,
0.010731697082519531,4,flex_1,1785085505.93828,192.168.50.198:54210,47,uwb-module-1,local_position,1,12,12430,flextdoa,1785085505.9290223,0.042,0.011,37851,1,uwb.flex_tdoa.position,119910,1.511,1.48,1.5175,1.46675,0.014758472143145502,1,
0.009376764297485352,4,flex_1,1785085505.9760416,192.168.50.198:54210,47,uwb-module-1,local_position,1,12,12433,flextdoa,1785085505.9676754,0.075,0.021,37863,1,uwb.flex_tdoa.position,119950,1.55,1.463,1.5175,1.46675,0.032715630820755966,1,
0.014258861541748047,4,flex_1,1785085506.0198708,192.168.50.198:54210,47,uwb-module-1,local_position,1,12,12436,flextdoa,1785085506.0070045,0.081,0.022,37875,1,uwb.flex_tdoa.position,119990,1.608,1.454,1.5175,1.46675,0.09139372243212335,1,
0.006731986999511719,4,flex_1,1785085506.0591092,192.168.50.198:54210,47,uwb-module-1,local_position,1,12,12440,flextdoa,1785085506.0538855,0.04,0.011,37891,1,uwb.flex_tdoa.position,120030,1.534,1.503,1.5175,1.46675,0.039828538763052694,1,
0.004358053207397461,4,flex_1,1785085506.1011004,192.168.50.198:54210,47,uwb-module-1,local_position,1,12,12444,flextdoa,1785085506.0977244,0.083,0.023,37907,1,uwb.flex_tdoa.position,120080,1.495,1.481,1.5175,1.46675,0.026632921356847077,1,
0.0068056583404541016,4,flex_1,1785085506.1319518,192.168.50.198:54210,47,uwb-module-1,local_position,1,12,12446,flextdoa,1785085506.1263084,0.112,0.031,37915,1,uwb.flex_tdoa.position,120110,1.558,1.488,1.5175,1.46675,0.04573633675754977,1,
0.0098876953125,4,flex_1,1785085506.1636128,192.168.50.198:54210,47,uwb-module-1,local_position,1,12,12447,flextdoa,1785085506.1544611,0.099,0.027,37919,1,uwb.flex_tdoa.position,120120,1.514,1.477,1.5175,1.46675,0.010831089511217341,1,
0.008043766021728516,4,flex_1,1785085506.2002056,192.168.50.198:54210,47,uwb-module-1,local_position,1,12,12452,flextdoa,1785085506.1927764,0.055,0.015,37939,1,uwb.flex_tdoa.position,120180,1.562,1.488,1.5175,1.46675,0.049313410954830515,1,
0.011438846588134766,4,flex_1,1785085506.2329266,192.168.50.198:54210,47,uwb-module-1,local_position,1,12,12453,flextdoa,1785085506.2227564,0.071,0.019,37943,1,uwb.flex_tdoa.position,120190,1.539,1.491,1.5175,1.46675,0.03240852511300073,1,
0.008974790573120117,4,flex_1,1785085506.2676213,192.168.50.198:54210,47,uwb-module-1,local_position,1,12,12457,flextdoa,1785085506.259656,0.047,0.013,37959,1,uwb.flex_tdoa.position,120240,1.521,1.462,1.5175,1.46675,0.005900211860602902,1,
0.011584281921386719,4,flex_1,1785085506.3015962,192.168.50.198:54210,47,uwb-module-1,local_position,1,12,12460,flextdoa,1785085506.2917032,0.079,0.022,37971,1,uwb.flex_tdoa.position,120280,1.584,1.443,1.5175,1.46675,0.07061382654976288,1,
0.009120941162109375,4,flex_1,1785085506.3358467,192.168.50.198:54210,47,uwb-module-1,local_position,1,12,12463,flextdoa,1785085506.3279593,0.075,0.021,37983,1,uwb.flex_tdoa.position,120310,1.56,1.478,1.5175,1.46675,0.04396376348767241,1,
0.011164665222167969,4,flex_1,1785085506.3703022,192.168.50.198:54210,47,uwb-module-1,local_position,1,12,12465,flextdoa,1785085506.360213,0.113,0.031,37991,1,uwb.flex_tdoa.position,120330,1.563,1.449,1.5175,1.46675,0.048839661137235445,1,
0.010410547256469727,4,flex_1,1785085506.4060855,192.168.50.198:54210,47,uwb-module-1,local_position,1,12,12469,flextdoa,1785085506.3967373,0.063,0.017,38007,1,uwb.flex_tdoa.position,120380,1.526,1.492,1.5175,1.46675,0.02664230658182581,1,
0.008586645126342773,4,flex_1,1785085506.4417794,192.168.50.198:54210,47,uwb-module-1,local_position,1,12,12472,flextdoa,1785085506.4355314,0.08,0.022,38019,1,uwb.flex_tdoa.position,120420,1.523,1.489,1.5175,1.46675,0.022919696769372905,1,
0.028356552124023438,4,flex_1,1785085506.4779265,192.168.50.198:54210,47,uwb-module-1,local_position,1,12,12473,flextdoa,1785085506.450684,0.081,0.022,38023,1,uwb.flex_tdoa.position,120430,1.526,1.454,1.5175,1.46675,0.015323592920721961,1,
0.0030395984649658203,4,flex_1,1785085506.5128202,192.168.50.198:54210,47,uwb-module-1,local_position,1,12,12478,flextdoa,1785085506.5110888,0.053,0.014,38043,1,uwb.flex_tdoa.position,120490,1.567,1.47,1.5175,1.46675,0.04960657718488535,1,
0.005084037780761719,4,flex_1,1785085506.5465782,192.168.50.198:54210,47,uwb-module-1,local_position,1,12,12481,flextdoa,1785085506.5423634,0.07,0.019,38055,1,uwb.flex_tdoa.position,120530,1.589,1.467,1.5175,1.46675,0.07150043706160114,1,
0.0007424354553222656,4,flex_1,1785085506.5951996,192.168.50.198:54210,47,uwb-module-1,local_position,1,12,12486,flextdoa,1785085506.6098447,0.055,0.015,38075,1,uwb.flex_tdoa.position,120590,1.549,1.489,1.5175,1.46675,0.038565690710785874,1,
0.009191751480102539,4,flex_1,1785085506.648183,192.168.50.198:54210,47,uwb-module-1,local_position,1,12,12489,flextdoa,1785085506.6398385,0.092,0.025,38087,1,uwb.flex_tdoa.position,120620,1.569,1.475,1.5175,1.46675,0.05215661511256256,1,
0.00655364990234375,4,flex_1,1785085506.6836684,192.168.50.198:54210,47,uwb-module-1,local_position,1,12,12492,flextdoa,1785085506.678985,0.066,0.018,38099,1,uwb.flex_tdoa.position,120660,1.521,1.51,1.5175,1.46675,0.04339138739427445,1,
0.009244203567504883,4,flex_1,1785085506.7191951,192.168.50.198:54210,47,uwb-module-1,local_position,1,12,12495,flextdoa,1785085506.7109225,0.074,0.02,38111,1,uwb.flex_tdoa.position,120690,1.581,1.47,1.5175,1.46675,0.06358311489695975,1,
0.009654045104980469,4,flex_1,1785085506.7555668,192.168.50.198:54210,47,uwb-module-1,local_position,1,12,12498,flextdoa,1785085506.7469945,0.067,0.018,38123,1,uwb.flex_tdoa.position,120730,1.517,1.48,1.5175,1.46675,0.013259430606176108,1,
0.005964040756225586,4,flex_1,1785085506.7871578,192.168.50.198:54210,47,uwb-module-1,local_position,1,12,12501,flextdoa,1785085506.7820277,0.154,0.042,38135,1,uwb.flex_tdoa.position,120770,1.545,1.408,1.5175,1.46675,0.06486765372664562,1,
0.0067844390869140625,4,flex_1,1785085506.8224409,192.168.50.198:54210,47,uwb-module-1,local_position,1,12,12504,flextdoa,1785085506.8162665,0.089,0.024,38147,1,uwb.flex_tdoa.position,120800,1.54,1.462,1.5175,1.46675,0.022995923551794972,1,
0.0032324790954589844,4,flex_1,1785085506.855976,192.168.50.198:54210,47,uwb-module-1,local_position,1,12,12507,flextdoa,1785085506.8538532,0.068,0.019,38159,1,uwb.flex_tdoa.position,120840,1.516,1.458,1.5175,1.46675,0.008877640452282396,1,
0.006074666976928711,4,flex_1,1785085506.8902764,192.168.50.198:54210,47,uwb-module-1,local_position,1,12,12509,flextdoa,1785085506.8852973,0.079,0.022,38167,1,uwb.flex_tdoa.position,120870,1.557,1.483,1.5175,1.46675,0.0427119713897637,1,
0.0030803680419921875,4,flex_1,1785085506.9256365,192.168.50.198:54210,47,uwb-module-1,local_position,1,12,12513,flextdoa,1785085506.9240522,0.059,0.016,38183,1,uwb.flex_tdoa.position,120910,1.527,1.45,1.5175,1.46675,0.01925649241165167,1,
0.002151966094970703,4,flex_1,1785085506.9614878,192.168.50.198:54210,47,uwb-module-1,local_position,1,12,12516,flextdoa,1785085506.9606717,0.071,0.019,38195,1,uwb.flex_tdoa.position,120950,1.525,1.484,1.5175,1.46675,0.018809904305976604,1,
0.001344919204711914,4,flex_1,1785085506.9946594,192.168.50.198:54210,47,uwb-module-1,local_position,1,12,12518,flextdoa,1785085506.9946377,0.373,0.102,38203,1,uwb.flex_tdoa.position,120970,1.699,1.583,1.5175,1.46675,0.2155372647594842,1,
0.0016446113586425781,4,flex_1,1785085507.0334358,192.168.50.198:54210,47,uwb-module-1,local_position,1,12,12522,flextdoa,1785085507.0327554,0.077,0.021,38219,1,uwb.flex_tdoa.position,121020,1.536,1.476,1.5175,1.46675,0.02068362879187301,1,
0.012618303298950195,4,flex_1,1785085507.0679996,192.168.50.198:54210,47,uwb-module-1,local_position,1,12,12524,flextdoa,1785085507.0565357,0.133,0.036,38227,1,uwb.flex_tdoa.position,121040,1.586,1.487,1.5175,1.46675,0.0714304731889689,1,
