capture_id,protocol,motion,position_stream,gps_time,uwb_time,delta_ms,uwb_east_m,uwb_north_m,rtk_east_m,rtk_north_m,error_east_m,error_north_m,error_m,gps_fix_age_ms,gps_speed_mps,position_sigma_m,position_rms_m,geometry_version,alignment_version,alignment_exact_version,alignment_age_s,debiased_error_m
flextdoa_final_dynamic_20260813,flextdoa,dynamic,raw,1786643135.8925035,1786643135.8927066,0.20313262939453125,0.15341296807814953,-0.08204198976426902,-0.004625667432908124,-0.019557145325085196,0.15803863551105765,-0.062484844439183826,0.16994283185467382,,0.0,0.707,0.707,104,104,True,6.532669067382812e-05,0.04438845143925632
flextdoa_final_dynamic_20260813,flextdoa,dynamic,raw,1786643135.967894,1786643135.9843013,16.407251358032227,0.1605672932065454,-0.07118769881749643,-0.00542319575189802,-0.020001626957849634,0.1659904889584434,-0.05118607185964679,0.17370335741454176,,0.0,0.692,0.692,104,104,True,0.0916600227355957,0.04521490139526897
flextdoa_final_dynamic_20260813,flextdoa,dynamic,raw,1786643136.0963058,1786643136.0864313,-9.874582290649414,0.14502718117998703,-0.06960500547953963,-0.008453805739390703,-0.022001788485660576,0.15348098691937773,-0.04760321699387905,0.16069374478775622,,0.0,0.705,0.705,104,104,True,0.19378995895385742,0.05672849885469798
flextdoa_final_dynamic_20260813,flextdoa,dynamic,raw,1786643136.2192724,1786643136.2416282,22.35579490661621,0.15005865331888457,-0.07706719605037726,-0.007815782583324464,-0.020890588041264525,0.15787443590220904,-0.05617660800911274,0.1675713245124303,,0.0,0.693,0.693,104,104,True,0.3489868640899658,0.04795877688955167
flextdoa_final_dynamic_20260813,flextdoa,dynamic,raw,1786643136.3914723,1786643136.3915155,0.04315376281738281,0.1735633299511523,-0.06363104420498189,-0.006220724959448002,-0.01889042528969011,0.17978405491060032,-0.04474061891529178,0.1852674536474799,,0.0,0.689,0.689,104,104,True,0.4988741874694824,0.04313324661978346
flextdoa_final_dynamic_20260813,flextdoa,dynamic,raw,1786643136.4701145,1786643136.4722316,2.117156982421875,0.16893418729637277,-0.08001918132552532,-0.009570345817300603,-0.017556983073371356,0.17850453311367337,-0.06246219825215397,0.18911740943821617,,0.0,0.679,0.679,104,104,True,0.455289363861084,0.028487042753530454
flextdoa_final_dynamic_20260813,flextdoa,dynamic,raw,1786643136.597736,1786643136.5980268,0.29087066650390625,0.13835633727812735,-0.06686642160515888,-0.009969110110825834,-0.01977938633551036,0.14832544738895317,-0.04708703526964852,0.1556201376224113,,0.0,0.679,0.679,104,104,True,0.3294942378997803,0.06105482491574408
flextdoa_final_dynamic_20260813,flextdoa,dynamic,raw,1786643136.715484,1786643136.7050776,-10.406255722045898,0.14421694170267352,-0.07376955971611743,-0.009809604430189753,-0.015112339865845361,0.15402654613286326,-0.058657219850272065,0.16481761542439025,,0.0,0.699,0.699,104,104,True,0.2224433422088623,0.04978725814742731
flextdoa_final_dynamic_20260813,flextdoa,dynamic,raw,1786643136.841768,1786643136.8512614,9.493350982666016,0.13951222781455286,-0.07573568972985711,-0.007576523583429032,-0.017556982989511426,0.1470887513979819,-0.058178706740345684,0.15817668192814155,,0.0,0.695,0.695,104,104,True,0.07625961303710938,0.056059376373112424
flextdoa_final_dynamic_20260813,flextdoa,dynamic,raw,1786643137.005947,1786643137.0056148,-0.3323554992675781,0.15701846985485046,-0.08202309695593435,-0.007417018072419546,-0.018668185398808577,0.16443548792727,-0.06335491155712578,0.17621825815814485,,0.0,0.675,0.675,104,104,True,0.0780937671661377,0.03847522783769493
flextdoa_final_dynamic_20260813,flextdoa,dynamic,raw,1786643137.1003008,1786643137.0729613,-27.339458465576172,0.15728854968062156,-0.08063491221040842,-0.007656276598145753,-0.017890343369488863,0.1649448262787673,-0.06274456884091956,0.17647571117625682,,0.0,0.705,0.705,104,104,True,0.14544034004211426,0.038392224663744055
flextdoa_final_dynamic_20260813,flextdoa,dynamic,raw,1786643137.220394,1786643137.209492,-10.901927947998047,0.15537909809188832,-0.08674670365238946,-0.008453805678192943,-0.01722362316788506,0.16383290377008128,-0.0695230804845044,0.17797381570835522,,0.0,0.685,0.685,104,104,True,0.2819709777832031,0.03601653065204959
flextdoa_final_dynamic_20260813,flextdoa,dynamic,raw,1786643137.3754728,1786643137.375006,-0.4668235778808594,0.14623975014141832,-0.08929077893434201,-0.009809604489587457,-0.017556983462628066,0.15604935463100578,-0.07173379547171393,0.17174731000377005,,0.0,0.699,0.699,104,104,True,0.44748497009277344,0.0425067669005013
flextdoa_final_dynamic_20260813,flextdoa,dynamic,raw,1786643137.464664,1786643137.467352,2.6879310607910156,0.16174207655130624,-0.08366246871889693,-0.00925133436572982,-0.016112422521826448,0.17099341091703604,-0.06755004619707049,0.18385253688287442,,0.0,0.688,0.688,104,104,True,0.46915459632873535,0.03069091314932593
flextdoa_final_dynamic_20260813,flextdoa,dynamic,raw,1786643137.5878046,1786643137.5652084,-22.596120834350586,0.1527216659599253,-0.05597434504171517,-0.007656276559756269,-0.015890181553031235,0.16037794251968157,-0.04008416348868393,0.16531129607329872,,0.0,0.688,0.688,104,104,True,0.37129807472229004,0.057285041120851865
flextdoa_final_dynamic_20260813,flextdoa,dynamic,raw,1786643137.7149224,1786643137.7215421,6.619691848754883,0.13104528917397196,-0.10074190795766302,-0.00765627658832625,-0.015556820198592681,0.1387015657622982,-0.08518508775907034,0.162771691400666,,0.0,0.69,0.69,104,104,True,0.2149643898010254,0.05790998273804363
flextdoa_final_dynamic_20260813,flextdoa,dynamic,raw,1786643137.8925712,1786643137.89279,0.21886825561523438,0.14230749011394028,-0.07988135115810024,-0.004864926180922746,-0.01200097581523464,0.14717241629486302,-0.0678803753428656,0.16207240812290283,,0.0,0.695,0.695,104,104,True,0.0437164306640625,0.052140121229735895
flextdoa_final_dynamic_20260813,flextdoa,dynamic,raw,1786643137.9696782,1786643137.9737787,4.100561141967773,0.1675271097425115,-0.07614359972305351,-0.005263690245236043,-0.014778979460283876,0.17279079998774755,-0.061364620262769634,0.1833637837207765,,0.0,0.687,0.687,104,104,True,0.03727221488952637,0.03317396964764256
flextdoa_final_dynamic_20260813,flextdoa,dynamic,raw,1786643138.093888,1786643138.075486,-18.402099609375,0.15445550176456346,-0.06927824722876341,-0.005662454327087985,-0.015001219941802129,0.16011795609165144,-0.05427702728696128,0.16906731071995426,,0.0,0.705,0.705,104,104,True,0.13897943496704102,0.04735332020850338
flextdoa_final_dynamic_20260813,flextdoa,dynamic,raw,1786643138.278674,1786643138.2787695,0.09560585021972656,0.15551692825931274,-0.0601200064699583,-0.005981465992241267,-0.016779142544626226,0.161498394251554,-0.04334086392533207,0.16721292363817014,,0.0,0.663,0.663,104,104,True,0.34226298332214355,0.05406687924596777
flextdoa_final_dynamic_20260813,flextdoa,dynamic,raw,1786643138.3407967,1786643138.3306184,-10.178327560424805,0.15474447439866967,-0.07149556425993708,-0.007177759809081907,-0.016223541613063067,0.1619222342077516,-0.05527202264687402,0.17109589830941743,,0.0,0.674,0.674,104,104,True,0.39411187171936035,0.04533045241756641
flextdoa_final_dynamic_20260813,flextdoa,dynamic,raw,1786643138.4949038,1786643138.4993536,4.4498443603515625,0.15146573087274584,-0.08094277765284996,-0.005981465980512557,-0.01611242210146134,0.1574471968532584,-0.06483035555138862,0.1702721198489881,,0.0,0.69,0.69,104,104,True,0.46335458755493164,0.04380332362188903
flextdoa_final_dynamic_20260813,flextdoa,dynamic,raw,1786643138.608093,1786643138.6306016,22.508621215820312,0.13395948883244846,-0.07465537042677362,-0.007815782655296201,-0.014556739437653992,0.14177527148774466,-0.06009863098911962,0.15398724964161828,,0.0,0.685,0.685,104,104,True,0.3321065902709961,0.059999106829353596
flextdoa_final_dynamic_20260813,flextdoa,dynamic,raw,1786643138.7363763,1786643138.7392483,2.871990203857422,0.15470668878199945,-0.0642845607065361,-0.005183937365199484,-0.015890181345309295,0.15989062614719893,-0.0483943793612268,0.16705396817645987,,0.0,0.683,0.683,104,104,True,0.22345995903015137,0.05146524741760817
flextdoa_final_dynamic_20260813,flextdoa,dynamic,raw,1786643138.8811975,1786643138.892305,11.107444763183594,0.16174207655130624,-0.08366246871889693,-0.005582701736710224,-0.013667778349481196,0.16732477828801645,-0.06999469036941573,0.18137485522818272,,0.0,0.688,0.688,104,104,True,0.0704033374786377,0.032659352078359766
flextdoa_final_dynamic_20260813,flextdoa,dynamic,raw,1786643138.965292,1786643138.9628024,-2.4895668029785156,0.1587334128511535,-0.0917214973662821,-0.005981465954441792,-0.007889530578983606,0.1647148788055953,-0.0838319667872985,0.18482096730449352,,0.0,0.683,0.683,104,104,True,9.417533874511719e-05,0.03189824713724135
flextdoa_final_dynamic_20260813,flextdoa,dynamic,ekf,1786642673.9695444,1786642673.963938,-5.606412887573242,0.22882487996913325,-0.0890062269353864,0.0031901152789253484,0.005000406501332197,0.2256347646902079,-0.0940066334367186,0.2444346419125388,,0.0,0.695,0.695,104,104,True,0.3567850589752197,0.02236868008236572
flextdoa_final_dynamic_20260813,flextdoa,dynamic,ekf,1786642674.1157148,1786642674.1167157,1.0008811950683594,0.22967566664524708,-0.089122438086779,0.002392586343084601,0.00355584498064084,0.2272830803021625,-0.09267828306741983,0.24545236349231603,,0.0,0.667,0.667,104,104,True,0.5095627307891846,0.02377608407821647
flextdoa_final_dynamic_20260813,flextdoa,dynamic,ekf,1786642674.223573,1786642674.220791,-2.7818679809570312,0.22014579465849549,-0.09012227254686245,-0.0003987645105081538,0.0024446429770863445,0.22054455916900365,-0.09256691552394879,0.239183060496909,,0.0,0.673,0.673,104,104,True,0.42341065406799316,0.017098569737899312
flextdoa_final_dynamic_20260813,flextdoa,dynamic,ekf,1786642674.344275,1786642674.3389502,-5.324840545654297,0.2124957356352697,-0.08784408615171735,0.0011962932242960444,0.008000650516601553,0.21129944241097365,-0.0958447366683189,0.23202083507781746,,0.0,0.631,0.631,104,104,True,0.3052515983581543,0.009850913787726658
flextdoa_final_dynamic_20260813,flextdoa,dynamic,ekf,1786642674.4711838,1786642674.4755058,4.322052001953125,0.21391837784406964,-0.08523116779682205,0.0007975289072169262,0.004667045868401372,0.2131208489368527,-0.08989821366522342,0.23130539352069365,,0.0,0.67,0.67,104,104,True,0.16869592666625977,0.00941475073804124
flextdoa_final_dynamic_20260813,flextdoa,dynamic,ekf,1786642674.5976346,1786642674.5775492,-20.08533477783203,0.20861814813478818,-0.08048670199793584,0.001196293471198403,0.0035558446821792817,0.20742185466358978,-0.08404254668011513,0.22380119625364536,,0.0,0.675,0.675,104,104,True,0.06665253639221191,0.006650309010288175
flextdoa_final_dynamic_20260813,flextdoa,dynamic,ekf,1786642674.7318213,1786642674.774633,42.81163215637207,0.21567889439567223,-0.0869737119451397,0.0013557993167773218,0.006333848996923413,0.2143230950788949,-0.0933075609420631,0.23375348128563528,,0.0,0.693,0.693,104,104,True,0.1304311752319336,0.011252660831778798
flextdoa_final_dynamic_20260813,flextdoa,dynamic,ekf,1786642674.8441994,1786642674.8297653,-14.434099197387695,0.21738296619036768,-0.09268142868838947,0.0009570345671468705,0.004444805776220183,0.2164259316232208,-0.09712623446460965,0.2372207606855972,,0.0,0.675,0.675,104,104,True,0.1855635643005371,0.01479388663066701
flextdoa_final_dynamic_20260813,flextdoa,dynamic,ekf,1786642674.9738755,1786642674.984135,10.259389877319336,0.21477043554413866,-0.09626958376040484,0.00039876465931385575,0.00522264669882593,0.2143716708848248,-0.10149223045923077,0.23718323322178836,,0.0,0.677,0.677,104,104,True,0.3399331569671631,0.015998649807050867
flextdoa_final_dynamic_20260813,flextdoa,dynamic,ekf,1786642675.1003978,1786642675.085096,-15.301942825317383,0.20860502724933716,-0.10512588338010787,0.0031901154509490887,0.005222646912108585,0.20541491179838808,-0.11034853029221645,0.2331782239549649,,0.0,0.698,0.698,104,104,True,0.44089412689208984,0.02085616051650789
flextdoa_final_dynamic_20260813,flextdoa,dynamic,ekf,1786642675.2392228,1786642675.2394886,0.2658367156982422,0.21430965377397193,-0.09860092056340974,0.004147150150114542,0.004333684400382911,0.21016250362385738,-0.10293460496379266,0.23401668920933805,,0.0,0.675,0.675,104,104,True,0.44936537742614746,0.014847028233153975
flextdoa_final_dynamic_20260813,flextdoa,dynamic,ekf,1786642675.3458476,1786642675.3417346,-4.112958908081055,0.21568201696357914,-0.09629232919312969,0.0007975286388613521,0.004111445052285437,0.2148844883247178,-0.10040377424541512,0.23718402392509505,,0.0,0.66,0.66,104,104,True,0.3471193313598633,0.015568117090216108
flextdoa_final_dynamic_20260813,flextdoa,dynamic,ekf,1786642675.4734714,1786642675.473108,-0.36334991455078125,0.21923478836020927,-0.1005515755566293,0.002392586263291958,0.006667209557608703,0.21684220209691732,-0.107218785114238,0.24190165045243797,,0.0,0.65,0.65,104,104,True,0.2157459259033203,0.022003671947633634
flextdoa_final_dynamic_20260813,flextdoa,dynamic,ekf,1786642675.6025455,1786642675.602579,0.03361701965332031,0.21029677044918804,-0.0983137785257,0.001754563343800879,0.007445049504537914,0.20854220710538715,-0.10575882803023792,0.23382639254522922,,0.0,0.665,0.665,104,104,True,0.08627486228942871,0.016901691206403207
flextdoa_final_dynamic_20260813,flextdoa,dynamic,ekf,1786642675.7165127,1786642675.6985044,-18.00823211669922,0.20796167165119672,-0.09357154412591928,0.0031901153639308437,0.006556088506847033,0.20477155628726587,-0.10012763263276632,0.2279406349928663,,0.0,0.697,0.697,104,104,True,0.009650468826293945,0.010618618098956848
flextdoa_final_dynamic_20260813,flextdoa,dynamic,ekf,1786642675.9106665,1786642675.9327533,22.08685874938965,0.20104307755315087,-0.09803587038112127,0.0015950578777932,0.006333848756836199,0.19944801967535766,-0.10436971913795746,0.22510564369948166,,0.0,0.658,0.658,104,104,True,0.24389934539794922,0.015409444528170162
flextdoa_final_dynamic_20260813,flextdoa,dynamic,ekf,1786642675.966584,1786642675.9519494,-14.63460922241211,0.20476158732084926,-0.09628610454806541,0.004944678728084037,0.005778247676891335,0.1998169085927652,-0.10206435222495674,0.22437452831074547,,0.0,0.627,0.627,104,104,True,0.2630953788757324,0.013095089711151715
flextdoa_final_dynamic_20260813,flextdoa,dynamic,ekf,1786642676.1003726,1786642676.1063716,5.999088287353516,0.20505881577098184,-0.09760416958405393,0.003987644154422779,0.007111688911677863,0.20107117161655907,-0.1047158584957318,0.22670471339553988,,0.0,0.685,0.685,104,104,True,0.41751766204833984,0.0153822616321229
flextdoa_final_dynamic_20260813,flextdoa,dynamic,ekf,1786642676.2174149,1786642676.2353072,17.89236068725586,0.2043340345621938,-0.10135629196311413,0.0023128332863694197,0.006889449283545724,0.20202120127582437,-0.10824574124665985,0.22919359996074493,,0.0,0.645,0.645,104,104,True,0.48450732231140137,0.018760100412379202
flextdoa_final_dynamic_20260813,flextdoa,dynamic,ekf,1786642676.3452263,1786642676.3599184,14.692068099975586,0.21021187240272265,-0.09635574432689786,0.002711597799328244,0.007111688948672628,0.2075002746033944,-0.1034674332755705,0.23186606847298447,,0.0,0.691,0.691,104,104,True,0.359896183013916,0.014412194061527906
flextdoa_final_dynamic_20260813,flextdoa,dynamic,ekf,1786642676.477444,1786642676.4771767,-0.26726722717285156,0.21755220286654153,-0.09381698436482822,0.0031901154096494718,0.00911185243301209,0.21436208745689206,-0.1029288367978403,0.2377928720198162,,0.0,0.672,0.672,104,104,True,0.24263787269592285,0.017090772557050868
flextdoa_final_dynamic_20260813,flextdoa,dynamic,ekf,1786642676.6030114,1786642676.6195977,16.5863037109375,0.2158145022204334,-0.0903630955405248,0.004306655489262964,0.007222808908114182,0.21150784673117046,-0.09758590444863897,0.23293470753821807,,0.0,0.677,0.677,104,104,True,0.10021686553955078,0.01118734412728953
flextdoa_final_dynamic_20260813,flextdoa,dynamic,ekf,1786642676.716646,1786642676.7198646,3.2186508178710938,0.22237627563687234,-0.09132956720778473,0.0003190117110577648,0.004889286236185723,0.22205726392581457,-0.09621885344397046,0.24200722348783546,,0.0,0.679,0.679,104,104,True,5.0067901611328125e-05,0.019515599421092066
flextdoa_final_dynamic_20260813,flextdoa,dynamic,ekf,1786642676.8848867,1786642676.8846123,-0.27441978454589844,0.218948966357694,-0.09091285227956813,0.004785173128449179,0.005444886296487551,0.21416379322924484,-0.09635773857605569,0.23484238142599012,,0.0,0.673,0.673,104,104,True,0.16479778289794922,0.012466751487919453
flextdoa_final_dynamic_20260813,flextdoa,dynamic,ekf,1786642676.9699974,1786642676.973275,3.2775402069091797,0.21493769848219313,-0.0959502181582188,0.0037483856493903396,0.00544488634923908,0.2111893128328028,-0.10139510450745788,0.2342688478497936,,0.0,0.632,0.632,104,104,True,0.2534604072570801,0.01399753697407344
flextdoa_final_dynamic_20260813,flextdoa,dynamic,ekf,1786642677.1161335,1786642677.1153202,-0.8132457733154297,0.20950988435988482,-0.09012964140281454,0.0015950579156838475,0.006667208696352155,0.20791482644420098,-0.09679685009916669,0.2293429860371639,,0.0,0.674,0.674,104,104,True,0.3955056667327881,0.008366955724388898
flextdoa_final_dynamic_20260813,flextdoa,dynamic,ekf,1786642677.2179437,1786642677.228602,10.65826416015625,0.21208988339568702,-0.09356781913412426,0.00015950547402151505,0.003889204441547386,0.2119303779216655,-0.09745702357567165,0.2332645633829729,,0.0,0.661,0.661,104,104,True,0.5083522796630859,0.011396115348792667
flextdoa_final_dynamic_20260813,flextdoa,dynamic,ekf,1786642677.3413978,1786642677.3288898,-12.507915496826172,0.2103754994592757,-0.09565258855497216,-0.0006380227619544071,0.004889286962310526,0.2110135222212301,-0.10054187551728269,0.23374211279258672,,0.0,0.659,0.659,104,104,True,0.4080643653869629,0.013185916728589321
flextdoa_final_dynamic_20260813,flextdoa,dynamic,ekf,1786642677.4666476,1786642677.4845946,17.946958541870117,0.2187043257423562,-0.09174381584045577,0.00031901165622937955,0.005778248260671708,0.21838531408612682,-0.09752206410112747,0.2391708560737296,,0.0,0.718,0.718,104,104,True,0.25235962867736816,0.016693284374923296
flextdoa_final_dynamic_20260813,flextdoa,dynamic,ekf,1786642677.598715,1786642677.5842407,-14.47439193725586,0.22595264632231493,-0.09445674601250786,0.00398764425451772,0.005222646649267287,0.2219650020677972,-0.09967939266177515,0.24331963230363796,,0.0,0.661,0.661,104,104,True,0.15271353721618652,0.020869354516693715
flextdoa_final_dynamic_20260813,flextdoa,dynamic,ekf,1786642677.7219489,1786642677.7370038,15.054941177368164,0.22189901010014124,-0.08809502226355015,0.0023128333740312,0.006889449316151198,0.21958617672611003,-0.09498447157970134,0.23924911462838377,,0.0,0.668,0.668,104,104,True,4.9591064453125e-05,0.016774665677916332
flextdoa_final_dynamic_20260813,flextdoa,dynamic,ekf,1786642677.8448164,1786642677.8403516,-4.464864730834961,0.2240987676878039,-0.08921866915170185,0.0017545633769292777,0.004889286153971922,0.22234420431087462,-0.09410795530567377,0.24143995618466021,,0.0,0.684,0.684,104,104,True,0.10339736938476562,0.019178657377547224
flextdoa_final_dynamic_20260813,flextdoa,dynamic,ekf,1786642677.9854877,1786642677.993381,7.89332389831543,0.2269160907036074,-0.08355363724286491,0.0023128333425046347,0.003889204193038666,0.2246032573611028,-0.08744284143590357,0.2410246330473347,,0.0,0.704,0.704,104,104,True,0.2564268112182617,0.0209983604251323
flextdoa_final_dynamic_20260813,flextdoa,dynamic,ekf,1786642678.1006632,1786642678.0947454,-5.917787551879883,0.22152245296203654,-0.08626064930830246,0.002392586276978109,0.0055560078559729505,0.21912986668505843,-0.09181665716427541,0.23758829307487683,,0.0,0.636,0.636,104,104,True,0.3577911853790283,0.015581749105311139
flextdoa_final_dynamic_20260813,flextdoa,dynamic,ekf,1786642678.270952,1786642678.2713213,0.3693103790283203,0.2296482401985127,-0.08675136473721423,0.002153327753202267,0.005556007780485595,0.22749491244531045,-0.09230737251769983,0.24550883122531636,,0.0,0.668,0.668,104,104,True,0.51548171043396,0.023940740956206946
flextdoa_final_dynamic_20260813,flextdoa,dynamic,ekf,1786642678.3556437,1786642678.355684,0.04029273986816406,0.22543774135698258,-0.0803611950398917,0.0019938220336816886,0.0037780859409409077,0.22344391932330088,-0.0841392809808326,0.23876055722528647,,0.0,0.655,0.655,104,104,True,0.4311189651489258,0.020463392428766217
flextdoa_final_dynamic_20260813,flextdoa,dynamic,ekf,1786642678.4711604,1786642678.4540796,-17.08078384399414,0.21318776621456625,-0.08818251961867318,0.001196293287445954,0.0026668838282380095,0.2119914729271203,-0.0908494034469112,0.2306382420598753,,0.0,0.676,0.676,104,104,True,0.33272337913513184,0.008378864383200431
flextdoa_final_dynamic_20260813,flextdoa,dynamic,ekf,1786642678.6340919,1786642678.664047,29.955148696899414,0.20020448686325865,-0.08794717799317375,0.0015153049612210562,0.004889286220865514,0.1986891819020376,-0.09283646421403927,0.21930800280123292,,0.0,0.671,0.671,104,104,True,0.1227560043334961,0.00599598717983958
flextdoa_final_dynamic_20260813,flextdoa,dynamic,ekf,1786642678.7236514,1786642678.7155755,-8.075952529907227,0.19777823767999791,-0.0850602529949942,0.0035091269106428576,0.005444886708775058,0.19426911076935505,-0.09050513970376926,0.21431674622370211,,0.0,0.692,0.692,104,104,True,0.0712275505065918,0.009489974981428978
flextdoa_final_dynamic_20260813,flextdoa,dynamic,ekf,1786642678.8438582,1786642678.8097663,-34.091949462890625,0.20238382767028806,-0.07779394831744924,0.0037483856213745034,0.006333848791296574,0.19863544204891356,-0.08412779710874581,0.21571630695044267,,0.0,0.679,0.679,104,104,True,0.022963285446166992,0.0074366016045888305
flextdoa_final_dynamic_20260813,flextdoa,dynamic,ekf,1786642678.97167,1786642678.9643862,-7.283687591552734,0.21252742952998527,-0.08837641006100494,0.0033496209610611926,0.007111688906049204,0.20917780856892407,-0.09548809896705414,0.22994202017473747,,0.0,0.667,0.667,104,104,True,0.1775832176208496,0.008061798237143083
flextdoa_final_dynamic_20260813,flextdoa,dynamic,ekf,1786642679.1028173,1786642679.1159346,13.117313385009766,0.22823647339069497,-0.08567829304628916,0.002392586317728874,0.00944521310717867,0.2258438870729661,-0.09512350615346782,0.24505905972062222,,0.0,0.687,0.687,104,104,True,0.3291316032409668,0.022819864268196894
flextdoa_final_dynamic_20260813,flextdoa,dynamic,ekf,1786642679.2370937,1786642679.2368116,-0.28204917907714844,0.22629503520949856,-0.08539960646601052,0.0007975289062160012,0.008889611144161121,0.22549750630328255,-0.09428921761017164,0.24441682001559806,,0.0,0.71,0.71,104,104,True,0.4500086307525635,0.022292383691844216
flextdoa_final_dynamic_20260813,flextdoa,dynamic,ekf,1786642679.3423343,1786642679.3197896,-22.54462242126465,0.2225144802190755,-0.08585957624960372,0.0009570347806669822,0.0068894493229455876,0.22155744543840852,-0.09274902557254931,0.24018760037489606,,0.0,0.69,0.69,104,104,True,0.5329866409301758,0.018127696135590492
flextdoa_final_dynamic_20260813,flextdoa,dynamic,ekf,1786642679.4747655,1786642679.468426,-6.339550018310547,0.22466339191460882,-0.08404675290118568,0.0017545632052129122,0.008556250823012847,0.2229088287093959,-0.09260300372419852,0.24137866976047972,,0.0,0.676,0.676,104,104,True,0.6816229820251465,0.019436099622847116
flextdoa_final_dynamic_20260813,flextdoa,dynamic,ekf,1786642679.664456,1786642679.667199,2.7430057525634766,0.22727240911768276,-0.08278431957148502,0.0029508567742002846,0.007222809018710727,0.22432155234348247,-0.09000712859019575,0.24170527930279426,,0.0,0.665,0.665,104,104,True,0.8803958892822266,0.020614255337228656
flextdoa_final_dynamic_20260813,flextdoa,dynamic,ekf,1786642679.7177246,1786642679.7267802,9.055614471435547,0.23331968317690666,-0.07909744079134917,-7.975291437532144e-05,0.0055560074690840745,0.23339943609128197,-0.08465344826043325,0.24827706915885378,,0.0,0.645,0.645,104,104,True,0.9399771690368652,0.03009039033431763
flextdoa_final_dynamic_20260813,flextdoa,dynamic,ekf,1786642679.8771868,1786642679.8810053,3.818511962890625,0.23132967166096674,-0.07599994972622959,0.001914069281106765,0.0035558450703564604,0.22941560237985997,-0.07955579479658605,0.24281812762030458,,0.0,0.703,0.703,104,104,True,0.9175450801849365,0.02758249413365626
flextdoa_final_dynamic_20260813,flextdoa,dynamic,ekf,1786642679.966337,1786642679.981998,15.661001205444336,0.22611925995882998,-0.08753335517550465,0.002392586377265982,0.0032224832623756338,0.223726673581564,-0.09075583843788028,0.2414337314511672,,0.0,0.671,0.671,104,104,True,0.8165524005889893,0.02005014386373326
flextdoa_final_dynamic_20260813,flextdoa,dynamic,ekf,1786642680.0954032,1786642680.085061,-10.342121124267578,0.22322663208673754,-0.09532471506056694,0.0027115979587617536,0.0022224027488478796,0.2205150341279758,-0.09754711780941483,0.24112718732939714,,0.0,0.696,0.696,104,104,True,0.713489294052124,0.018603779135331688
flextdoa_final_dynamic_20260813,flextdoa,dynamic,ekf,1786642680.2212534,1786642680.2385254,17.271995544433594,0.2105466502227178,-0.10085540862509923,0.0021533276730554864,0.006667209564784121,0.2083933225496623,-0.10752261818988335,0.23449710084710007,,0.0,0.689,0.689,104,104,True,0.5600249767303467,0.018560647805506068
flextdoa_final_dynamic_20260813,flextdoa,dynamic,ekf,1786642680.3440359,1786642680.3437676,-0.2682209014892578,0.20838708908604087,-0.09854442680074449,0.002312833395833259,0.005556007565760495,0.2060742556902076,-0.10410043436650498,0.23087550604940332,,0.0,0.671,0.671,104,104,True,0.45478272438049316,0.01472908213408613
flextdoa_final_dynamic_20260813,flextdoa,dynamic,ekf,1786642680.4943962,1786642680.4954333,1.0371208190917969,0.21184811022696293,-0.095424820857402,0.000797528890327421,0.005778247749204062,0.2110505813366355,-0.10120306860660606,0.23406069507272087,,0.0,0.666,0.666,104,104,True,0.303117036819458,0.013761095690100474
flextdoa_final_dynamic_20260813,flextdoa,dynamic,ekf,1786642680.5910275,1786642680.596507,5.479574203491211,0.21030952689160687,-0.08756333747866751,-0.0003987643640922061,0.0035558449791305994,0.21070829125569907,-0.09111918245779811,0.22956630723099156,,0.0,0.692,0.692,104,104,True,0.2020432949066162,0.007167388874817863
flextdoa_final_dynamic_20260813,flextdoa,dynamic,ekf,1786642680.7147987,1786642680.696558,-18.240690231323242,0.2075191014005715,-0.09206932361831566,0.0015950577860197827,0.0037780856892393024,0.20592404361455172,-0.09584740930755496,0.22713748613898538,,0.0,0.661,0.661,104,104,True,0.10199236869812012,0.006663261930973223
flextdoa_final_dynamic_20260813,flextdoa,dynamic,ekf,1786642680.8484778,1786642680.7986002,-49.87764358520508,0.21078007506520313,-0.08834168196232284,0.002711597871552047,0.00577824821259188,0.2080684771936511,-0.09411993017491471,0.2283660492669953,,0.0,0.696,0.696,104,104,True,4.982948303222656e-05,0.006304976359945336
flextdoa_final_dynamic_20260813,flextdoa,dynamic,ekf,1786642680.964783,1786642680.9499016,-14.881372451782227,0.2109001834844626,-0.08562815274021762,0.004386408527082966,0.006889449380141787,0.20651377495737963,-0.09251760212035941,0.22629062276030876,,0.0,0.694,0.694,104,104,True,0.1513512134552002,0.004072462622974655
flextdoa_final_dynamic_20260813,flextdoa,dynamic,ekf,1786642681.0954926,1786642681.1061578,10.665178298950195,0.21061081995860342,-0.08821310298325002,0.00518393751635588,0.008778492068773161,0.20542688244224755,-0.09699159505202319,0.22717300354724512,,0.0,0.675,0.675,104,104,True,0.30760741233825684,0.007624917154183127
flextdoa_final_dynamic_20260813,flextdoa,dynamic,ekf,1786642681.215675,1786642681.2561817,40.506601333618164,0.2139022261689807,-0.09661675520489243,0.001914069143668246,0.006667209853123418,0.21198815702531246,-0.10328396505801585,0.23581042419090376,,0.0,0.69,0.69,104,104,True,0.45763134956359863,0.01602452525875969
