capture_id,protocol,motion,duration_s,imu_fused_position_records_excluded,position_events,position_event_rate_hz,position_active_event_rate_hz,position_unique_uptime_events,position_unique_uptime_rate_hz,position_active_unique_uptime_rate_hz,position_uptime_span_s,position_wall_span_s,position_wall_coverage_pct,position_first_event_after_capture_start_s,position_last_event_before_capture_end_s,position_duplicate_uptime_pct,position_gap_p50_ms,position_gap_p95_ms,position_gap_p99_ms,position_gap_max_ms,position_gaps_gt_30ms,position_gaps_gt_50ms,position_gaps_gt_100ms,position_independent_events,position_independent_rate_hz,position_independent_pct,position_sigma_median_m,position_sigma_p95_m,position_rms_median_m,position_rms_p95_m,position_batch_age_p95_ms,imu_events,imu_event_rate_hz,imu_active_event_rate_hz,imu_unique_uptime_events,imu_unique_uptime_rate_hz,imu_active_unique_uptime_rate_hz,imu_uptime_span_s,imu_wall_span_s,imu_wall_coverage_pct,imu_first_event_after_capture_start_s,imu_last_event_before_capture_end_s,imu_duplicate_uptime_pct,imu_gap_p50_ms,imu_gap_p95_ms,imu_gap_p99_ms,imu_gap_max_ms,imu_gaps_gt_30ms,imu_gaps_gt_50ms,imu_gaps_gt_100ms,imu_valid_pct,static_n,jump_step_speed_n,jump_step_speed_p95_mps,jump_step_speed_p99_mps,jump_step_speed_max_mps,jump_step_speed_gt_3mps,jump_step_speed_gt_5mps,jump_step_speed_gt_10mps,rtk_tag_total,rtk_tag_valid,rtk_tag_fixed,rtk_tag_fixed_pct,rtk_tag_fix_age_p95_ms,rtk_all_modules_fixed_pct,rtk_fixed_anchor_count,rtk_anchor_spread_p95_m_max,rtk_tag_center_east_m,rtk_tag_center_north_m,rtk_tag_center_up_m,error_pairs,error_fixed_tag_solutions,error_pair_coverage_pct,error_association_abs_p50_ms,error_association_abs_p95_ms,error_association_abs_max_ms,error_bias_east_mean_m,error_bias_north_mean_m,error_bias_east_median_m,error_bias_north_median_m,error_error_median_m,error_error_rmse_m,error_error_p95_m,error_error_max_m,error_error_gt_0_5m,error_error_gt_1m,error_error_gt_2m,error_debiased_error_rmse_m,error_debiased_error_p95_m,error_debiased_error_max_m,static_median_x_m,static_median_y_m,static_cep50_m,static_rms_m,static_p95_m,static_p99_m,static_max_m,static_std_x_m,static_std_y_m,static_two_drms_m,static_first_to_last_decile_drift_m,static_rtk_reference_consistent,static_rtk_max_cross_capture_center_distance_m,error_interpretation_grade
flextdoa_dynamic_final_01,flextdoa,dynamic,240.46712064743042,0,4023,16.729937919032462,20.320315262971757,3797,15.790100491813636,19.178497448592935,197.93,238.99764776229858,99.38890901958844,-0.04161262512207031,1.5110855102539062,5.617698235147895,30.0,160.0,280.0,2550.0,1677,1001,380,3101,12.895733901794596,77.08177976634353,0.153,0.358,0.184,0.358,65.0,100361,417.3585134208344,506.91989089807055,17009,70.73316282993366,85.90766744115568,197.98,228.95297932624817,95.2117606389673,-0.1943521499633789,11.70849347114563,83.05218162433614,10.0,20.0,20.0,40.0,9,0,0,98.44959695499247,0,3024,14.75133631131369,75.54972931483728,310.21761716575674,1109,649,254,1849,1832,1757,95.02433747971877,,91.63831888510919,4,0.02426442465207266,0.2505835859376737,0.00022224531777927103,-0.13600000491107456,1100,1757,62.60671599317018,10.259151458740234,65.56134223937987,99.98607635498047,-0.005831137903952199,0.06435579890974141,-0.015837742415399175,0.07418023517008421,0.1610306308128009,0.18282300744941524,0.30573624299162844,0.8019406413441367,5,0,0,0.1715961325670395,0.30705133162007836,0.8246497540903166,,,,,,,,,,,,,,
flextdoa_static_final,flextdoa,static,30.287408351898193,0,929,30.672812582915405,30.820325473264695,921,30.408676414278887,30.554633012288278,30.11,30.11171531677246,99.4199139355721,0.0008885860443115234,0.1748044490814209,0.8611410118406937,30.0,60.0,88.09999999999945,140.0,359,49,1,929,30.672812582915405,100.0,0.148,0.17,0.148,0.17,,13330,440.1168909905945,453.0591434398368,2815,92.94291433897402,95.6492182188987,29.42,29.429841995239258,97.16857135250666,-0.1166844367980957,0.9742507934570312,78.88222055513879,10.0,10.0,20.0,30.0,0,0,0,99.00975243810953,929,920,2.3262626743233707,3.6776981142876077,6.935416353759892,22,3,0,242,242,164,67.76859504132231,,31.117021276595743,2,0.011469568598641644,0.2087931030737838,0.2929127652981165,1.1029999902231165,0,164,0.0,,,,,,,,,,,,,,,,,,2.012,4.082,0.016763054614240193,0.02132807950196632,0.03852780904858128,0.04885396854263027,0.059464274989273924,0.014429468611786908,0.015708410988752017,0.042659758096364714,0.00206155281280898,False,2.032478962796174,audit_only_invalid_for_cross_protocol_ranking
native_ds_dynamic_quality_gate_02,native_ds,dynamic,243.02912735939026,0,5069,20.857582196326568,20.91104142597788,5069,20.857582196326568,20.91104142597788,242.36,242.35978388786316,99.7245830247593,-0.050450801849365234,0.7197942733764648,0.0,40.0,70.0,130.0,1020.0,4628,608,71,5069,20.857582196326568,100.0,0.106,0.202,0.096,0.18160000000000037,,109071,448.79805636921185,461.7501375894331,20771,85.46712168078498,87.93023157359976,236.21,236.20282125473022,97.1911572169021,-0.17207932472229004,6.998385429382324,80.9564412171888,10.0,20.0,20.0,50.0,2,0,0,99.53424833365422,0,5068,5.216902733196747,8.323551335426707,53.9377493041747,976,295,22,1943,1943,1927,99.17653113741636,,99.14565105506948,4,0.040619750560687104,0.2513811197334524,-0.029780193536590255,-0.11200000481955218,1892,1927,98.18370524130773,5.265355110168457,28.010845184326175,98.91510009765625,-0.015208070157995319,-0.11345119960428474,-0.013307909467062784,-0.11891792233917509,0.13791074424205538,0.18676027146004348,0.28363151439872125,2.7799875362756103,13,1,1,0.14768356230250843,0.25706996417429423,2.870636331486707,,,,,,,,,,,,,,
native_ds_static_final,native_ds,static,30.532899856567383,0,686,22.4675678767029,22.562582345191043,686,22.4675678767029,22.562582345191043,30.36,30.358165740966797,99.42771857104492,0.007770538330078125,0.1669635772705078,0.0,40.0,50.0,60.0,70.0,655,26,0,686,22.4675678767029,100.0,0.063,0.085,0.061,0.078,,13586,444.9626489400665,455.5667337357478,2937,96.19132194442628,98.45741113346747,29.82,29.83133602142334,97.70226922945498,-0.09487485885620117,0.7964386940002441,78.38215810393052,10.0,10.0,20.0,40.0,1,0,0,99.19034300014721,686,685,1.2726878729796967,2.49732208480217,2.965168160867484,0,0,0,244,244,129,52.868852459016395,,50.205086136177194,3,0.04200416353678115,-0.7768732219141504,2.0703920563149745,4.334999613308987,129,129,100.0,7.836818695068359,23.04120063781738,38.546085357666016,0.6380421876263682,-2.909635923013705,0.6364061462051248,-2.913617661671639,2.9824511662934956,2.9788737076040355,3.001597334842124,3.02201756957442,129,129,129,0.025061106241058992,0.05225638513269756,0.08559200055259822,1.979,3.99,0.013964194138592317,0.020166435758342014,0.037629768401684374,0.05987693411736076,0.1006230589874907,0.014653427604594316,0.013738697998334885,0.04017336248075521,0.0015811388300841559,False,2.032478962796174,audit_only_invalid_for_cross_protocol_ranking
passive_ds_dynamic_final_01,passive_ds,dynamic,176.93785738945007,0,7033,39.74841847734132,39.701897018970186,6535,36.93387100091362,36.890243902439025,177.12,177.01245212554932,100.0421587201291,-0.07459473609924316,0.0,7.08090430826106,10.0,120.0,240.0,2680.0,806,596,385,2358,13.326712749832337,33.5276553391156,0.018,0.082,0.049,0.205,55.0,79924,451.7066114578455,451.23644986449864,15051,85.06376318817918,84.9706413730804,177.12,177.1166160106659,100.10102904141219,-0.1944272518157959,0.015668630599975586,81.16835994194484,10.0,20.0,30.0,1990.0,84,9,3,98.71002452329714,0,2355,4.290963384496991,10.392103933523494,48.26851976184892,196,96,25,1411,1411,1386,98.22820694542878,,99.30683264959683,4,0.017784906798065873,0.25712332433208407,0.001666807142421227,-0.13650000553176977,1154,1386,83.26118326118326,13.811945915222168,83.38071107864378,99.87139701843262,-0.023974079568071065,-0.01255538712242902,0.004153680548520694,-0.025948092342249734,0.09474981553754036,0.16751862899590586,0.34656660592503163,0.6790505681072658,9,0,0,0.16822791761779385,0.3340579259832448,0.7052593998933249,,,,,,,,,,,,,,
passive_ds_static_final,passive_ds,static,31.130186319351196,0,2295,73.7226554462791,74.35980551053484,2021,64.92090921870592,65.47811993517017,30.85,30.850497484207153,99.10155104028343,0.005627155303955078,0.2740616798400879,11.93899782135076,10.0,20.0,138.09999999999945,190.0,64,41,38,772,24.799080611994544,33.63834422657952,0.016,0.023,0.044,0.067,35.0,13652,438.5453996307636,457.0137261466354,2419,77.7059274616772,80.95078674255105,29.87,29.880345106124878,95.98511489650356,-0.09427928924560547,1.3441205024719238,82.28098447113976,10.0,20.0,40.0,60.0,35,3,0,99.1283328450044,772,771,1.5513871816284028,2.189897623371596,3.022002647252284,1,0,0,248,248,246,99.19354838709677,,50.88566827697262,3,0.015251418388435831,-0.5363382276435328,0.8795161408321728,1.0484999155032373,244,246,99.1869918699187,3.849625587463379,42.93302297592163,85.68930625915527,1.230187181821777,-1.459765619962934,1.2292434121181741,-1.4573877411076182,1.9093254303771892,1.909102966493293,1.9326329520713255,1.9715509056189058,244,244,0,0.020112536841979247,0.033599899558916915,0.06862484712948892,1.978,4.025,0.015016648189186507,0.017843483302681065,0.031074039013355835,0.037163374965645715,0.06440496875241866,0.01201526663845477,0.013168512491628634,0.035652565329038724,0.0044721359549999805,False,2.032478962796174,audit_only_invalid_for_cross_protocol_ranking
