capture_id,protocol,motion,alignment_index,geometry_time,snapshot_time,geometry_version,dynamic,all_rtk_fixed,source_geometry_fit_rms_m,anchor_ids,yaw_deg,translation_east_m,translation_north_m,fit_rmse_m,fit_p95_m,fit_max_m
native_ds_dynamic_quality_gate_02,native_ds,dynamic,34,1786447499.4901745,1786447499.580175,2147934358,True,True,0.029,"2,3,4,5",0.007033681368461143,-1.6980319605102765,-4.080373596523965,0.0091490378521491,0.012224368719246162,0.013035030688905195
native_ds_dynamic_quality_gate_02,native_ds,dynamic,35,1786447502.27056,1786447502.3203182,2147934420,True,True,0.029,"2,3,4,5",0.0024996056371624545,-1.702403043271879,-4.088565024735935,0.011317916209291345,0.013130302940066285,0.013379720704276886
native_ds_dynamic_quality_gate_02,native_ds,dynamic,36,1786447505.2317824,1786447505.3111005,2147934487,True,True,0.029,"2,3,4,5",0.0056941059044775455,-1.7021411557101027,-4.085856640712602,0.011005662922754992,0.013416282009392285,0.013610231046290784
native_ds_dynamic_quality_gate_02,native_ds,dynamic,37,1786447507.412823,1786447507.4859192,2147934536,True,True,0.029,"2,3,4,5",0.012659462041414016,-1.6995686457104429,-4.091446888380712,0.011137809013190952,0.014550063064540717,0.014817731709967185
native_ds_dynamic_quality_gate_02,native_ds,dynamic,38,1786447509.8590863,1786447509.9431577,2147934591,True,True,0.029,"2,3,4,5",-0.013411612687497264,-1.7017087837700502,-4.088357993724231,0.007395661151433175,0.009792641489415783,0.010037342954013487
native_ds_dynamic_quality_gate_02,native_ds,dynamic,39,1786447512.7867444,1786447512.82774,2147934657,True,True,0.029,"2,3,4,5",0.07200606160999917,-1.6946986977724352,-4.08921469725324,0.013059855191078865,0.01757355597725263,0.018259730514829788
native_ds_dynamic_quality_gate_02,native_ds,dynamic,40,1786447516.0813246,1786447516.1299603,2147934731,True,True,0.029,"2,3,4,5",-0.02672709320490014,-1.7068027454357448,-4.090932665634347,0.009494448353633694,0.012021279409100263,0.012618523369514929
native_ds_dynamic_quality_gate_02,native_ds,dynamic,41,1786447518.6224227,1786447518.6997855,2147934788,True,True,0.029,"2,3,4,5",7.343491570544558e-05,-1.700602152132122,-4.0857834057629745,0.009392612505267562,0.012777099845273797,0.013068052804208051
native_ds_dynamic_quality_gate_02,native_ds,dynamic,42,1786447521.6118069,1786447521.6843855,2147934855,True,True,0.029,"2,3,4,5",0.0024996056371624545,-1.702403043271879,-4.088565024735935,0.011317916209291345,0.013130302940066285,0.013379720704276886
native_ds_dynamic_quality_gate_02,native_ds,dynamic,43,1786447524.8036919,1786447524.8520613,2147934927,True,True,0.029,"2,3,4,5",0.007317935476086875,-1.7020072685814682,-4.091377789315137,0.008788887634235173,0.01083939605165206,0.011138390126062723
