capture_id,protocol,motion,gps_time,uwb_time,delta_ms,uwb_east_m,uwb_north_m,rtk_east_m,rtk_north_m,error_east_m,error_north_m,error_m,gps_fix_age_ms,gps_speed_mps,position_sigma_m,position_rms_m,geometry_version,alignment_version,alignment_exact_version,alignment_age_s,debiased_error_m
flextdoa_dynamic_final_01,flextdoa,dynamic,1786447732.363717,1786447732.3800712,16.354084014892578,0.32527619432743426,0.001977541628874313,0.24476162770612897,-0.02944683409922036,0.0805145666213053,0.03142437572809467,0.08642966405185823,,0.0,0.205,0.205,2147489519,2147489535,False,0.12178277969360352,0.10541266988995093
flextdoa_dynamic_final_01,flextdoa,dynamic,1786447732.4758914,1786447732.473869,-2.022266387939453,0.33330244166647427,-0.012007427218160949,0.2452401448820048,-0.029446834596555303,0.08806229678446947,0.017439407378394355,0.08977249603673487,,0.0,0.197,0.197,2147489531,2147489535,False,0.0279848575592041,0.11838386581042387
flextdoa_dynamic_final_01,flextdoa,dynamic,1786447732.8225508,1786447732.8401244,17.57359504699707,0.325394370689462,-0.06102234753251601,0.24579841540485986,-0.029224594857464994,0.07959595528460212,-0.031797752675051014,0.08571238634440237,,0.0,0.148,0.148,2147489552,2147489535,False,0.3382704257965088,0.14261460151190292
flextdoa_dynamic_final_01,flextdoa,dynamic,1786447732.857384,1786447732.85687,-0.5140304565429688,0.2222782513550352,0.000784334415378396,0.24723396672974485,-0.025335389166236087,-0.02495571537470964,0.026119723581614483,0.03612516698706688,,0.0,0.228,0.228,2147489563,2147489535,False,0.35501599311828613,0.04891779027135373
flextdoa_dynamic_final_01,flextdoa,dynamic,1786447732.8844037,1786447732.885936,1.5323162078857422,0.4173022938816615,-0.01184985873545763,0.24524014504643904,-0.029224594552622725,0.17206214883522247,0.017374735817165095,0.17293716924510627,,0.0,0.243,0.243,2147489579,2147489535,False,0.3840820789337158,0.1962988382256246
flextdoa_dynamic_final_01,flextdoa,dynamic,1786447732.9820774,1786447732.9823327,0.25534629821777344,0.26527629988801515,0.0018649927126581645,0.24635668570695743,-0.02800227312885279,0.018919614181057726,0.029867265841510955,0.03535541499696429,,0.0,0.172,0.172,2147489595,2147489535,False,0.48047876358032227,0.05631796417031017
flextdoa_dynamic_final_01,flextdoa,dynamic,1786447733.1040397,1786447733.1211624,17.122745513916016,0.22233077418260283,-0.0272156163230175,0.24555915658410726,-0.028668991815086996,-0.023228382401504433,0.001453375492069496,0.023273806077035813,,0.0,0.192,0.192,2147489611,2147489535,False,0.6193084716796875,0.07310142049255855
flextdoa_dynamic_final_01,flextdoa,dynamic,1786447733.2572103,1786447733.2942252,37.01496124267578,0.35137556679384074,-0.050973593928919314,0.24619717995682416,-0.028335632520638407,0.10517838683701658,-0.022637961408280907,0.10758703618168836,,0.0,0.204,0.204,2147489627,2147489535,False,0.7923712730407715,0.15497956874351002
flextdoa_dynamic_final_01,flextdoa,dynamic,1786447733.3337944,1786447733.3309927,-2.801656723022461,0.44562992385537425,-0.03923295974113117,0.2471542143163329,-0.02978019384292474,0.19847570953904137,-0.009452765898206428,0.198700684599103,,0.0,0.259,0.259,2147489639,2147489735,False,0.7907845973968506,0.23005376449064466
flextdoa_dynamic_final_01,flextdoa,dynamic,1786447733.4826882,1786447733.4828436,0.15544891357421875,0.2905437108036153,-0.0015863593466125536,0.24603767430424173,-0.030224675404058328,0.04450603649937357,0.028638316057445774,0.05292391171757553,,0.0,0.124,0.124,2147489655,2147489735,False,0.6389336585998535,0.07560051620311249
flextdoa_dynamic_final_01,flextdoa,dynamic,1786447733.6037128,1786447733.6034033,-0.3094673156738281,0.2875824677268488,-0.018593153266699858,0.24539965109935524,-0.028891232026956787,0.04218281662749357,0.010298078760256929,0.04342165870600987,,0.0,0.217,0.217,2147489671,2147489735,False,0.518373966217041,0.08629782835749368
flextdoa_dynamic_final_01,flextdoa,dynamic,1786447733.7212002,1786447733.7413394,20.139217376708984,0.21554390563454406,-0.0017573113907145554,0.24715421429741127,-0.028668991852285747,-0.03161030866286721,0.02691168046157119,0.041514457229108154,,0.0,0.206,0.206,2147489687,2147489735,False,0.38043785095214844,0.0498306141870884
flextdoa_dynamic_final_01,flextdoa,dynamic,1786447733.8390312,1786447733.8217077,-17.32349395751953,0.27853462453421174,0.002386277935348957,0.2467554498183021,-0.02944683403108965,0.03177917471590963,0.03183311196643861,0.04498069544918272,,0.0,0.22,0.22,2147489699,2147489735,False,0.30006957054138184,0.06372322685422223
flextdoa_dynamic_final_01,flextdoa,dynamic,1786447734.022549,1786447734.0243971,1.8482208251953125,0.3145368103759536,0.0014683375142636734,0.2459579213082047,-0.02866899202957359,0.0685788890677489,0.030137329543837264,0.07490876222312351,,0.0,0.232,0.232,2147489719,2147489735,False,0.09738016128540039,0.09521525721733949
flextdoa_dynamic_final_01,flextdoa,dynamic,1786447734.1026244,1786447734.086297,-16.327381134033203,0.2825824807155777,-0.018604550069640347,0.24524014533610922,-0.02922459417497622,0.03734233537946846,0.010620044105335874,0.03882312903916918,,0.0,0.17,0.17,2147489731,2147489735,False,0.03548026084899902,0.08287350941317428
flextdoa_dynamic_final_01,flextdoa,dynamic,1786447734.3916361,1786447734.4107656,19.129514694213867,0.26354378094274966,-0.0016479020824888835,0.24516039227313066,-0.029113473939167724,0.018383388669619,0.02746557185667884,0.03305006227517075,,0.0,0.178,0.178,2147489747,2147489735,False,0.2889883518218994,0.0579080787215637
flextdoa_dynamic_final_01,flextdoa,dynamic,1786447734.4331946,1786447734.4415004,8.305788040161133,0.2495096269023691,0.01332014790309266,0.24476162772086418,-0.028668991660777375,0.004747999181504925,0.041989139563870036,0.04225673126901473,,0.0,0.162,0.162,2147489767,2147489735,False,0.31972312927246094,0.03821046183210731
flextdoa_dynamic_final_01,flextdoa,dynamic,1786447734.4807596,1786447734.4676383,-13.121366500854492,0.2564366691793325,0.04533602029934514,0.24914803711994624,-0.029113473652669766,0.007288632059386263,0.0744494939520149,0.07480542297860641,,0.0,0.243,0.243,2147489779,2147489735,False,0.34586095809936523,0.02312794190237545
flextdoa_dynamic_final_01,flextdoa,dynamic,1786447734.6042638,1786447734.6040285,-0.2353191375732422,0.25356204180491115,-0.009670674906404386,0.24683520266052317,-0.02855787294350627,0.006726839144387986,0.018887198037101885,0.020049354467592612,,0.0,0.17,0.17,2147489795,2147489735,False,0.4822511672973633,0.059720015877071306
flextdoa_dynamic_final_01,flextdoa,dynamic,1786447734.748833,1786447734.7752645,26.431560516357422,0.34560283130288916,-0.02746092697288205,0.24723396714166174,-0.028557871933100873,0.09836886416122742,0.0010969449602188236,0.09837498017593581,,0.0,0.248,0.248,2147489811,2147489735,False,0.6534872055053711,0.1355887764294957
flextdoa_dynamic_final_01,flextdoa,dynamic,1786447734.8490577,1786447734.844494,-4.563570022583008,0.28252321734028896,0.007395382388971861,0.24635668569197822,-0.02778003134896951,0.03616653164831074,0.03517541373794137,0.05045124124442943,,0.0,0.22,0.22,2147489827,2147489735,False,0.7227168083190918,0.06500631212310695
flextdoa_dynamic_final_01,flextdoa,dynamic,1786447735.0235965,1786447735.0312905,7.694005966186523,0.30549808462566896,0.01844777910729345,0.24595792103142616,-0.027780031955684202,0.0595401635942428,0.04622781106297765,0.07537931809524118,,0.0,0.235,0.235,2147489843,2147489735,False,0.9095132350921631,0.08039382269715735
flextdoa_dynamic_final_01,flextdoa,dynamic,1786447735.1020007,1786447735.1020758,0.07510185241699219,0.2635962062362742,-0.024647842334337255,0.24619717977001399,-0.028557872804658865,0.017399026466260237,0.00391003047032161,0.01783295994086421,,0.0,0.162,0.162,2147489859,2147489735,False,0.9802985191345215,0.07773406250955485
flextdoa_dynamic_final_01,flextdoa,dynamic,1786447735.2311485,1786447735.2314973,0.34880638122558594,0.3813509026285131,-0.0037861793277622624,0.24843026069141477,-0.027780031102166022,0.13292064193709835,0.02399385177440376,0.13506887863583664,,0.0,0.266,0.266,2147489875,2147489987,False,0.9006667137145996,0.15699595534122404
flextdoa_dynamic_final_01,flextdoa,dynamic,1786447735.351475,1786447735.371154,19.67906951904297,0.433429767892501,-0.04368344480818642,0.2453996506565317,-0.029446834239209733,0.1880301172359693,-0.014236610568976689,0.18856830610753508,,0.0,0.223,0.223,2147489891,2147489987,False,0.761009931564331,0.2222153073243942
flextdoa_dynamic_final_01,flextdoa,dynamic,1786447735.4803126,1786447735.4796145,-0.698089599609375,0.32232930178625807,0.007097323509904108,0.24460212186071817,-0.03000243471996647,0.0777271799255399,0.03709975822987058,0.0861272695485704,,0.0,0.224,0.224,2147489899,2147489987,False,0.6525495052337646,0.10064470409703472
flextdoa_dynamic_final_01,flextdoa,dynamic,1786447735.6348999,1786447735.6285832,-6.316661834716797,0.3834476328095504,-0.05278213551343036,0.24500088625708116,-0.02689107163712954,0.13844674655246925,-0.025891063876300822,0.14084689850902057,,0.0,0.303,0.303,2147489923,2147489987,False,0.5035808086395264,0.18389662429992382
flextdoa_dynamic_final_01,flextdoa,dynamic,1786447735.7218184,1786447735.7215729,-0.24557113647460938,0.23838671625522267,-0.02206844982743128,0.2459579210538021,-0.027780031715596315,-0.007571204798579423,0.005711581888165035,0.009483950114126864,,0.051,0.162,0.162,2147489935,2147489987,False,0.41059112548828125,0.06896587653622592
flextdoa_dynamic_final_01,flextdoa,dynamic,1786447735.8425457,1786447735.8425047,-0.04100799560546875,0.2883214713814217,0.011030194109844516,0.24874927221834836,-0.029224594075239627,0.03957219916307336,0.04025478818508414,0.05644826762999848,,0.0,0.209,0.209,2147489951,2147489987,False,0.2896592617034912,0.06497074402268908
flextdoa_dynamic_final_01,flextdoa,dynamic,1786447735.9832058,1786447735.9837105,0.5047321319580078,0.21333938501510485,0.0018821492829843578,0.24723396711529697,-0.027780031461022994,-0.03389458210019211,0.029662180744007352,0.04504095538770047,,0.0,0.172,0.172,2147489968,2147489987,False,0.1484534740447998,0.0480406768196021
flextdoa_dynamic_final_01,flextdoa,dynamic,1786447736.1226432,1786447736.1226017,-0.041484832763671875,0.22234923830144004,-0.0031000734899082616,0.24635668580259532,-0.02944683424747991,-0.02400744750115527,0.026346760757571648,0.035644204829641576,,0.0,0.171,0.171,2147489983,2147489987,False,0.009562253952026367,0.04852613064690737
flextdoa_dynamic_final_01,flextdoa,dynamic,1786447736.2296708,1786447736.208659,-21.011829376220703,0.27150115351141557,-0.08000318936430695,0.24675544978095862,-0.02966907505129484,0.024745703730456953,-0.05033411431301211,0.05608808177136139,,0.0,0.17,0.17,2147489995,2147489987,False,0.07649493217468262,0.13096121306811515
flextdoa_dynamic_final_01,flextdoa,dynamic,1786447736.5054047,1786447736.5054655,0.06079673767089844,0.26237679866293084,-0.017021079614006673,0.2468352026232379,-0.029113474360602118,0.015541596039692934,0.012092394746595445,0.019691805863568942,,0.0,0.183,0.183,2147490011,2147489987,False,0.37330150604248047,0.06956696637292607
flextdoa_dynamic_final_01,flextdoa,dynamic,1786447736.5405064,1786447736.5382013,-2.3050308227539062,0.280262262024805,0.04101434233096679,0.2469947086656053,-0.03144699737020117,0.033267553359199675,0.07246133970116797,0.0797331540690274,,0.0,0.266,0.266,2147490027,2147489987,False,0.4060373306274414,0.0491353709128556
flextdoa_dynamic_final_01,flextdoa,dynamic,1786447736.6190042,1786447736.6167667,-2.237558364868164,0.264333363138578,0.004982825845084804,0.24524014521660098,-0.02966907433403807,0.019093217921977046,0.034651900179122876,0.03956393757754657,,0.0,0.154,0.154,2147490041,2147489987,False,0.484602689743042,0.052750936079362695
flextdoa_dynamic_final_01,flextdoa,dynamic,1786447736.7229168,1786447736.7226388,-0.2779960632324219,0.24938077232530986,-0.019046739859915895,0.24675544941801478,-0.02778003217635574,0.0026253229072950857,0.008733292316439843,0.009119359355347037,,0.051,0.18,0.18,2147490059,2147489987,False,0.5904748439788818,0.06800137579489304
flextdoa_dynamic_final_01,flextdoa,dynamic,1786447736.8600311,1786447736.8410542,-18.976926803588867,0.42743175374935705,-0.04469528784871013,0.24755297846412566,-0.026668829837499193,0.17987877528523138,-0.018026458011210937,0.1807797748271214,,0.0,0.293,0.293,2147490075,2147489987,False,0.7088901996612549,0.21634932301324805
flextdoa_dynamic_final_01,flextdoa,dynamic,1786447736.9750414,1786447736.9740365,-1.004934310913086,0.3143944648161141,-0.025918405503055908,0.2442033575158989,-0.029446834136545592,0.07019110730021522,0.0035284286334896844,0.0702797364298697,,0.0,0.251,0.251,2147490091,2147489987,False,0.8418724536895752,0.11132223834560706
flextdoa_dynamic_final_01,flextdoa,dynamic,1786447737.1215096,1786447737.1213553,-0.15425682067871094,0.20738282833411947,-0.020129652835565892,0.2460376744836552,-0.030224675141619035,-0.03865484614953574,0.010095022306053143,0.03995130293499811,,0.0,0.2,0.2,2147490107,2147489987,False,0.9891912937164307,0.06802598570136652
flextdoa_dynamic_final_01,flextdoa,dynamic,1786447737.2306645,1786447737.2313454,0.6809234619140625,0.240404479841674,-0.03106448395971384,0.2453996512813443,-0.03200259710354923,-0.004995171439670293,0.0009381131438353923,0.00508249879314639,,0.0,0.185,0.185,2147490123,2147489987,False,1.0991814136505127,0.07404032539279956
flextdoa_dynamic_final_01,flextdoa,dynamic,1786447737.361687,1786447737.3787737,17.08674430847168,0.24535709014159535,-0.00705465990335874,0.24715421444151067,-0.02966907444458016,-0.0017971242999153259,0.02261441454122142,0.022685709175415986,,0.0,0.137,0.137,2147490140,2147489987,False,1.2466096878051758,0.053443173691248014
flextdoa_dynamic_final_01,flextdoa,dynamic,1786447737.4848218,1786447737.4654708,-19.35100555419922,0.4406642055725971,-0.08512837521910566,0.2456389098794264,-0.03144699644952817,0.1950252956931707,-0.05368137876957749,0.20227841305194064,,0.0,0.183,0.183,2147490151,2147490303,False,1.2263524532318115,0.2466005132996103
flextdoa_dynamic_final_01,flextdoa,dynamic,1786447737.6019185,1786447737.594317,-7.601499557495117,0.23153590011952185,-0.02658478583200896,0.24699470884286173,-0.030335795179338418,-0.015458808723339879,0.0037510093473294565,0.015907383137039294,,0.0,0.199,0.199,2147490167,2147490303,False,1.0975062847137451,0.07043024521280301
flextdoa_dynamic_final_01,flextdoa,dynamic,1786447737.7223735,1786447737.721262,-1.1115074157714844,0.3346426270680256,-0.07535980872248693,0.2451603921555936,-0.030002434203607417,0.08948223491243201,-0.045357374518879515,0.10032129279554548,,0.0,0.13,0.13,2147490183,2147490303,False,0.9705612659454346,0.1593158427604923
flextdoa_dynamic_final_01,flextdoa,dynamic,1786447737.8591552,1786447737.8603868,1.2316703796386719,0.2814833863270767,-0.002475687517345726,0.24683520273146525,-0.028335632410866417,0.03464818359561145,0.02585994489352069,0.04323463167844876,,0.0,0.187,0.187,2147490199,2147490303,False,0.8314363956451416,0.06988332546180524
flextdoa_dynamic_final_01,flextdoa,dynamic,1786447737.9804556,1786447737.9806242,0.1685619354248047,0.3085509984003565,-0.03341666967128454,0.24539965106428518,-0.030891395769366767,0.0631513473360713,-0.002525273901917771,0.06320181705173379,,0.0,0.228,0.228,2147490215,2147490303,False,0.7111990451812744,0.11010454768882545
flextdoa_dynamic_final_01,flextdoa,dynamic,1786447738.1030183,1786447738.102835,-0.18334388732910156,0.2644615957365948,0.0074871757806116435,0.24579841547610415,-0.03033579560939207,0.01866318026049063,0.037822971390003714,0.042176906740592136,,0.0,0.191,0.191,2147490231,2147490303,False,0.5889883041381836,0.05012149533944573
flextdoa_dynamic_final_01,flextdoa,dynamic,1786447738.2419581,1786447738.2420416,0.08344650268554688,0.24749874911955216,-0.00954989658076233,0.24500088681088222,-0.02966907467097462,0.0024978623086699403,0.02011917809021229,0.02027364405179178,,0.0,0.156,0.156,2147490247,2147490303,False,0.4497816562652588,0.05708583268369198
flextdoa_dynamic_final_01,flextdoa,dynamic,1786447738.3500643,1786447738.3768094,26.745080947875977,0.22749661366917961,-0.008593561166297725,0.24524014521665916,-0.030002434064798737,-0.01774353154747954,0.021408872898501012,0.027805984078262232,,0.0,0.16,0.16,2147490260,2147490303,False,0.3150138854980469,0.0528057639677207
flextdoa_dynamic_final_01,flextdoa,dynamic,1786447738.4890974,1786447738.489382,0.2846717834472656,0.2855707012002213,-0.042466859757325004,0.24420335753648947,-0.0296690742818655,0.04136734366373185,-0.012797785475459504,0.043301737088356836,,0.0,0.141,0.141,2147490279,2147490303,False,0.20244121551513672,0.1041037845072763
flextdoa_dynamic_final_01,flextdoa,dynamic,1786447738.653002,1786447738.6525228,-0.4792213439941406,0.4245791024054335,-0.04616339791766677,0.24619717973976502,-0.027224430520325943,0.1783819226656685,-0.018938967397340828,0.17938448879426022,,0.0,0.335,0.335,2147490299,2147490303,False,0.03930044174194336,0.2153890995175829
flextdoa_dynamic_final_01,flextdoa,dynamic,1786447738.7378511,1786447738.7522976,14.446496963500977,0.29856630400112594,-0.040438484091644966,0.2467554497823254,-0.027446671255278818,0.05181085421880055,-0.012991812836366148,0.053414902561522766,,0.0,0.17,0.17,2147490311,2147490303,False,0.060474395751953125,0.11034173544138022
flextdoa_dynamic_final_01,flextdoa,dynamic,1786447739.1157563,1786447739.1167185,0.9622573852539062,0.2324900524238589,-0.005582652764623219,0.2448413806007309,-0.028891232169815748,-0.012351328176872012,0.023308579405192528,0.02637887756560081,,0.0,0.177,0.177,2147490327,2147490303,False,0.4248952865600586,0.050990983953089604
flextdoa_dynamic_final_01,flextdoa,dynamic,1786447739.1252885,1786447739.1246488,-0.6396770477294922,0.3055226251176637,-0.020423249980507485,0.24500088663880726,-0.029113473848812084,0.060521738478856446,0.008690223868304599,0.06114246330811627,,0.0,0.214,0.214,2147490339,2147490303,False,0.43282556533813477,0.10059677878912134
flextdoa_dynamic_final_01,flextdoa,dynamic,1786447739.1527233,1786447739.1521466,-0.5767345428466797,0.3215487843113882,-0.03238829162261592,0.24555915662295685,-0.027002190985021317,0.07598962768843137,-0.0053861006375946,0.07618027038744817,,0.0,0.111,0.111,2147490356,2147490303,False,0.4603233337402344,0.12150336494947858
flextdoa_dynamic_final_01,flextdoa,dynamic,1786447739.234734,1786447739.2711885,36.45443916320801,0.2875226680114433,-0.020462545962800505,0.24476162756025593,-0.02911347445233431,0.04276104045118739,0.008650928489533805,0.043627343996616524,,0.0,0.183,0.183,2147490375,2147490303,False,0.5793652534484863,0.08790851714981313
flextdoa_dynamic_final_01,flextdoa,dynamic,1786447739.3588383,1786447739.399773,40.93456268310547,0.23159266098283404,-0.05258472387432711,0.24476162770224477,-0.028891232286965322,-0.01316896671941073,-0.023693491587361788,0.027107254159308192,,0.0,0.165,0.165,2147490383,2147490303,False,0.7079496383666992,0.09791010546979662
flextdoa_dynamic_final_01,flextdoa,dynamic,1786447739.481417,1786447739.4622002,-19.21677589416504,0.42956817493985744,-0.041152494281968544,0.24460212207013657,-0.030335795854183806,0.18496605286972087,-0.010816698427784738,0.1852820597874549,,0.0,0.258,0.258,2147490399,2147490303,False,0.7703769207000732,0.21805192712275887
flextdoa_dynamic_final_01,flextdoa,dynamic,1786447739.6343956,1786447739.6361017,1.7061233520507812,0.24751403089044377,-0.016549879899847575,0.2439640986583491,-0.031446996951136,0.0035499322320946824,0.014897117051288426,0.015314245501893102,,0.0,0.199,0.199,2147490419,2147490303,False,0.9442784786224365,0.06237283080095186
flextdoa_dynamic_final_01,flextdoa,dynamic,1786447739.7292895,1786447739.7528307,23.54121208190918,0.309478953383165,-0.0004145651997529143,0.2444426160413699,-0.030002433862093496,0.06503633734179509,0.02958786866234058,0.07145045239056004,,0.0,0.2,0.2,2147490435,2147490303,False,1.0610074996948242,0.09235310458958028
flextdoa_dynamic_final_01,flextdoa,dynamic,1786447739.8441138,1786447739.8340204,-10.093450546264648,0.3025466464780284,-0.03142977309802486,0.24444261609727463,-0.02922459381719967,0.05810403038075379,-0.002205179280825191,0.05814586109215462,,0.0,0.165,0.165,2147490447,2147490303,False,1.1421971321105957,0.1063114166262265
flextdoa_dynamic_final_01,flextdoa,dynamic,1786447739.972953,1786447739.9730318,0.07867813110351562,0.289446254391009,0.014541736852882181,0.24555915593430794,-0.022779625981157174,0.04388709845670108,0.037321362834039355,0.05761042904490634,,0.0,0.145,0.145,2147490464,2147490303,False,1.2812085151672363,0.07018285465184891
flextdoa_dynamic_final_01,flextdoa,dynamic,1786447740.1127293,1786447740.129155,16.425609588623047,0.3837167360459568,-0.10925275530466116,0.24324632177563843,-0.021446183634234853,0.14047041427031837,-0.08780657167042631,0.16565606331730987,,0.0,0.158,0.158,2147490483,2147490303,False,1.4373316764831543,0.22510434344292804
flextdoa_dynamic_final_01,flextdoa,dynamic,1786447740.2300704,1786447740.2302766,0.20623207092285156,0.2845597880325723,-0.03746905478239082,0.24340582761365254,-0.02111282236893993,0.04115396041891978,-0.01635623241345089,0.04428515323361586,,0.0,0.188,0.188,2147490495,2147490303,False,1.5384533405303955,0.10698086817024724
flextdoa_dynamic_final_01,flextdoa,dynamic,1786447740.3489273,1786447740.3492265,0.29921531677246094,0.23545745617017255,-0.02069318710714363,0.2420500284705132,-0.02133506317861264,-0.00659257230034066,0.0006418760714690108,0.006623746253166967,,0.0,0.179,0.179,2147490511,2147490707,False,1.5805881023406982,0.07411722761526669
