mode,received_at,frame_start_seq,frame_span_ms,anchors_used,x_m,y_m,reference_error_cm
rolling,1785483411.5547552,,209.31577682495117,3,1.5102993333333328,1.5109625000000002,1.5041697821758822
rolling,1785483411.6530976,,307.65819549560547,4,1.5107648888888883,1.510031388888889,1.4714333006637972
coherent,1785483411.753768,13454,310.9571933746338,4,1.5175875555555556,1.5066200555555553,1.879221237583252
rolling,1785483411.753768,,310.9571933746338,4,1.5175875555555556,1.5066200555555553,1.879221237583252
rolling,1785483411.8531578,,298.4025478363037,4,1.513933388888889,1.5029658888888888,1.4245554493604362
rolling,1785483411.967367,,314.2693042755127,4,1.5213383888888894,1.5103708888888885,2.3725138075871106
rolling,1785483412.0670533,,313.28535079956055,4,1.522072555555556,1.508902555555555,2.380027739697281
coherent,1785483412.1674345,13458,314.27669525146484,4,1.5137822222222228,1.5130477222222216,1.897874349294462
rolling,1785483412.1674345,,314.27669525146484,4,1.5137822222222228,1.5130477222222216,1.897874349294462
rolling,1785483412.263071,,295.7041263580322,4,1.5071417222222223,1.506407222222222,0.9594617913409555
rolling,1785483412.4814055,,414.3521785736084,4,1.4997367222222229,1.4990022222222217,0.1031928138050079
rolling,1785483412.579249,,411.81445121765137,4,1.5007171666666672,1.497041333333333,0.304434499888317
rolling,1785483412.6805515,,417.48046875,4,1.5215626111111116,1.4866186111111108,2.5377308102411473
rolling,1785483412.7792544,,297.8489398956299,4,1.5208197777777779,1.4858757777777778,2.5158632715208693
rolling,1785483412.8934705,,314.2216205596924,4,1.5366775555555556,1.5017335555555555,3.671850073729954
rolling,1785483412.9929295,,312.3779296875,4,1.538397611111111,1.4982934444444442,3.8435515749165097
coherent,1785483413.0927615,13467,313.507080078125,4,1.5204855000000004,1.5072494999999997,2.173041556206441
rolling,1785483413.0927615,,313.507080078125,4,1.5204855000000004,1.5072494999999997,2.173041556206441
rolling,1785483413.1896718,,296.201229095459,4,1.5214757222222222,1.5082397222222221,2.3002166577638463
rolling,1785483413.3038914,,310.9619617462158,4,1.5056179444444444,1.4923819444444446,0.946552007173363
rolling,1785483413.4060552,,313.2936954498291,4,1.5043887777777778,1.4948402777777776,0.6773780613011594
coherent,1785483413.504425,13471,314.75329399108887,4,1.5126564444444446,1.4907064444444442,1.5702094154586954
rolling,1785483413.504425,,314.75329399108887,4,1.5126564444444446,1.4907064444444442,1.5702094154586954
rolling,1785483413.6045723,,300.68087577819824,4,1.5165995555555554,1.4946495555555557,1.7440541860706453
rolling,1785483413.714112,,308.0568313598633,4,1.533456,1.5115060000000002,3.537925906516417
rolling,1785483413.8145118,,310.086727142334,4,1.528323833333333,1.5217703333333334,3.5723758874716434
coherent,1785483413.9142044,13475,309.6320629119873,4,1.5127078333333335,1.5295783333333335,3.219265181381565
rolling,1785483413.9142044,,309.6320629119873,4,1.5127078333333335,1.5295783333333335,3.219265181381565
rolling,1785483414.0155764,,301.464319229126,4,1.5224411666666664,1.539311666666667,4.526602586346898
rolling,1785483414.2260935,,411.58175468444824,4,1.5264447222222222,1.5433152222222222,5.0749697630340425
rolling,1785483414.3263133,,412.1088981628418,4,1.5315768888888888,1.533050888888889,4.571062423821086
rolling,1785483414.4264255,,410.84909439086914,4,1.541363555555555,1.5281575555555558,5.003790226480012
rolling,1785483414.526477,,300.3835678100586,4,1.5389468888888882,1.525740888888889,4.668461754061539
rolling,1785483414.6407518,,314.4385814666748,4,1.520549666666667,1.5073436666666662,2.182242516821229
rolling,1785483414.7409253,,314.4998550415039,4,1.5200587777777779,1.5083254444444438,2.171790945592591
coherent,1785483414.8423545,13484,315.87743759155273,4,1.5297565555555555,1.5034765555555551,2.995895587402404
rolling,1785483414.8423545,,315.87743759155273,4,1.5297565555555555,1.5034765555555551,2.995895587402404
rolling,1785483414.9411201,,300.3683090209961,4,1.521210722222222,1.4949307222222223,2.180807910790246
rolling,1785483415.0528586,,311.9332790374756,4,1.5336079444444448,1.5073279444444445,3.439756822163093
rolling,1785483415.152972,,310.61744689941406,4,1.5331175000000004,1.5083088333333332,3.414389429475104
coherent,1785483415.249089,13488,307.9688549041748,4,1.5214695,1.5141328333333333,2.5703626364343557
rolling,1785483415.249089,,307.9688549041748,4,1.5214695,1.5141328333333333,2.5703626364343557
rolling,1785483415.3530717,,300.213098526001,4,1.5234348333333332,1.5160981666666666,2.843136267203668
rolling,1785483415.4638178,,310.84585189819336,4,1.5324468333333334,1.5251101666666669,4.102825201478739
rolling,1785483415.562413,,313.323974609375,4,1.5339195,1.5221648333333333,4.051928327283751
coherent,1785483415.6617336,13492,308.66193771362305,4,1.5378163888888887,1.520216388888889,4.288101734220476
rolling,1785483415.6617336,,308.66193771362305,4,1.5378163888888887,1.520216388888889,4.288101734220476
rolling,1785483415.761494,,297.67608642578125,4,1.537080222222222,1.5194802222222223,4.188582024834334
rolling,1785483415.9871058,,424.69286918640137,4,1.5401002222222222,1.5225002222222217,4.598138560679705
rolling,1785483416.077959,,416.2254333496094,4,1.5352068888888886,1.5322868888888888,4.776995100853666
rolling,1785483416.177807,,416.31317138671875,4,1.5264188888888885,1.536680888888889,4.52044831825612
rolling,1785483416.2690895,,281.9836139678955,4,1.5232172777777775,1.533479277777778,4.074191978702152
rolling,1785483416.401353,,323.3938217163086,4,1.5007622777777772,1.5110242777777783,1.105060034261073
rolling,1785483416.493515,,315.7079219818115,4,1.5063934444444442,1.4997619444444443,0.6397874827763177
coherent,1785483416.6077323,13501,338.64283561706543,4,1.5078631111111114,1.4990271111111106,0.7923069426415973
rolling,1785483416.6077323,,338.64283561706543,4,1.5078631111111114,1.4990271111111106,0.7923069426415973
rolling,1785483416.688549,,287.19615936279297,4,1.501903111111111,1.4930671111111111,0.7189351865565691
rolling,1785483416.7981606,,304.6455383300781,4,1.5068542222222225,1.498018222222222,0.7134970597844386
rolling,1785483416.90183,,294.0976619720459,4,1.5046437222222224,1.5024392222222225,0.5245375213132645
coherent,1785483416.9993181,13505,310.76908111572266,4,1.5056223888888884,1.5019498888888896,0.5950909468048665
rolling,1785483416.9993181,,310.76908111572266,4,1.5056223888888884,1.5019498888888896,0.5950909468048665
rolling,1785483417.0985096,,300.34899711608887,4,1.5058720000000003,1.5021995,0.6270421377387917
rolling,1785483417.2224317,,320.6017017364502,4,1.516341666666667,1.5126691666666665,2.0677472124808354
rolling,1785483417.3144271,,315.1090145111084,4,1.5173230000000004,1.5107064999999997,2.0364564106555507
coherent,1785483417.4244232,13509,325.913667678833,4,1.497082666666667,1.5208266666666663,2.1029999482220774
rolling,1785483417.4244232,,325.913667678833,4,1.497082666666667,1.5208266666666663,2.1029999482220774
rolling,1785483417.5136237,,291.19205474853516,4,1.5052575000000004,1.5290015,2.9474197334278642
