capture_id,protocol,motion,gps_time,uwb_time,delta_ms,uwb_east_m,uwb_north_m,rtk_east_m,rtk_north_m,error_east_m,error_north_m,error_m,gps_fix_age_ms,gps_speed_mps,position_sigma_m,position_rms_m,geometry_version,alignment_version,alignment_exact_version,alignment_age_s,debiased_error_m
rpi_static_flextdoa_rtkfixed_180s,flextdoa,static,1786051322.9361372,1786051322.938243,2.105712890625,-0.07513674167243345,0.747051638384101,0.0015950577740638239,0.67894410286763,-0.07673179944649727,0.06810753551647108,0.10259827211227707,80.0,0.0,0.237,0.237,98,98,True,0.18233966827392578,0.024817962552738222
rpi_static_flextdoa_rtkfixed_180s,flextdoa,static,1786051324.5066473,1786051324.5019798,-4.667520523071289,-0.06413614324209815,0.7170518578153287,0.0031901154167738033,0.6789441039075468,-0.06732625865887196,0.03810775390778187,0.07736294987199878,20.0,0.0,0.193,0.193,98,98,True,0.3737804889678955,0.007961753629115357
rpi_static_flextdoa_rtkfixed_180s,flextdoa,static,1786051326.0989475,1786051326.1062126,7.2650909423828125,-0.07213620308375879,0.7200516982327256,0.0047851733082732995,0.6778329019829032,-0.07692137639203209,0.04221879624982239,0.08774579706646175,10.0,0.0,0.214,0.214,98,98,True,0.05693244934082031,0.004012846951361856
rpi_static_flextdoa_rtkfixed_180s,flextdoa,static,1786051327.5789526,1786051327.5633843,-15.568256378173828,-0.0771362429782656,0.7220515984935734,0.0015950577402458754,0.680055304731037,-0.07873130071851148,0.04199629376253633,0.08923175669355576,10.0,0.0,0.208,0.208,98,98,True,0.36986756324768066,0.00580713628003274
rpi_static_flextdoa_rtkfixed_180s,flextdoa,static,1786051329.1030989,1786051329.1072958,4.196882247924805,-0.10313682145786585,0.7510510798462828,0.003190115611805433,0.681166506904713,-0.10632693706967128,0.0698845729415698,0.12723706646195293,30.0,0.0,0.203,0.203,98,98,True,0.13261914253234863,0.04236810618208134
rpi_static_flextdoa_rtkfixed_180s,flextdoa,static,1786051330.5626907,1786051330.5733967,10.705947875976562,-0.06613588392093983,0.7040518179224131,0.0031901156460739655,0.6767217004041607,-0.0693259995670138,0.027330117518252428,0.07451865229274537,90.0,0.0,0.208,0.208,98,98,True,0.31775355339050293,0.016662784336158278
rpi_static_flextdoa_rtkfixed_180s,flextdoa,static,1786051332.1534326,1786051332.1390638,-14.368772506713867,-0.05413753958664336,0.7870520572789097,0.0031901154167738033,0.6789441039075468,-0.05732765500341716,0.10810795337136292,0.12236743688717028,70.0,0.0,0.198,0.198,98,98,True,0.19111418724060059,0.06646397205279529
rpi_static_flextdoa_rtkfixed_180s,flextdoa,static,1786051333.7813818,1786051333.791558,10.17618179321289,-0.07713642250802277,0.7310515984917831,0.002392586774783545,0.6744992979064899,-0.07952900928280632,0.05655230058529326,0.09758599294465396,10.0,0.0,0.181,0.181,98,98,True,0.4483206272125244,0.014487594948376724
rpi_static_flextdoa_rtkfixed_180s,flextdoa,static,1786051335.293938,1786051335.277082,-16.855955123901367,-0.0681363427188103,0.7270517780223358,0.0031901155708531914,0.67672169926249,-0.0713264582896635,0.05033007875984574,0.08729593621766928,10.0,0.0,0.186,0.186,98,98,True,0.07937073707580566,0.0070161074954410265
rpi_static_flextdoa_rtkfixed_180s,flextdoa,static,1786051336.8239162,1786051336.8459957,22.0794677734375,-0.06313672172707008,0.74605187775731,0.003987644293675596,0.6811665067075211,-0.06712436602074567,0.06488537104978886,0.09335840556669664,50.0,0.0,0.209,0.209,98,98,True,0.4964754581451416,0.022164856546276476
rpi_static_flextdoa_rtkfixed_180s,flextdoa,static,1786051338.3612754,1786051338.3653982,4.122734069824219,-0.07813606344830948,0.7130515785476135,0.003987644213294034,0.6778329019586619,-0.08212370766160351,0.035218676588951614,0.08935691658045103,30.0,0.0,0.224,0.224,98,98,True,0.07663249969482422,0.01225596122818215
rpi_static_flextdoa_rtkfixed_180s,flextdoa,static,1786051339.8869157,1786051339.8684077,-18.507957458496094,-0.07413638261311806,0.7290516583354334,0.00717776009926982,0.6778329010563501,-0.08131414271238788,0.051218757279083316,0.09610073309951507,60.0,0.0,0.207,0.207,98,98,True,0.4532468318939209,0.011210082997306824
rpi_static_flextdoa_rtkfixed_180s,flextdoa,static,1786051341.439231,1786051341.4728405,33.609628677368164,-0.062136223033499305,0.7210518977100344,0.004785173374326268,0.6833889091339953,-0.06692139640782557,0.037662988576039114,0.07679175740697815,60.0,0.0,0.208,0.208,98,98,True,3.266334533691406e-05,0.008561428075180316
rpi_static_flextdoa_rtkfixed_180s,flextdoa,static,1786051343.0307899,1786051343.0246105,-6.179332733154297,-0.08113664193248571,0.7420515186985917,0.004785173374326268,0.6833889091339953,-0.08592181530681198,0.058662609564596346,0.10403778211085711,20.0,0.0,0.201,0.201,98,98,True,0.4565436840057373,0.01979441226909898
rpi_static_flextdoa_rtkfixed_180s,flextdoa,static,1786051344.0689905,1786051344.074012,5.021572113037109,-0.0701362030841568,0.7200517381282268,0.0071777600506726935,0.6845001092930052,-0.0773139631348295,0.03555162883522156,0.085096223232592,30.0,0.0,0.216,0.216,98,98,True,0.3631608486175537,0.00902494616875854
rpi_static_flextdoa_rtkfixed_180s,flextdoa,static,1786051345.636723,1786051345.6606922,23.969173431396484,-0.05513664193765866,0.7420520373401125,0.005582702051035671,0.6800553059957448,-0.06071934398869433,0.06199673134436767,0.08677806999353634,10.0,0.0,0.169,0.169,98,98,True,0.16268062591552734,0.022235327979610208
rpi_static_flextdoa_rtkfixed_180s,flextdoa,static,1786051347.225447,1786051347.2292323,3.785371780395508,-0.06813592381604361,0.7060517780265139,0.0047851733082732995,0.6778329019829032,-0.07292109712431691,0.02821887604361062,0.07819073711750466,30.0,0.0,0.219,0.219,98,98,True,0.2950119972229004,0.015334041982674702
rpi_static_flextdoa_rtkfixed_180s,flextdoa,static,1786051348.749449,1786051348.7314963,-17.952680587768555,-0.053135963714529555,0.7080520772423782,0.003190115523157261,0.6767217008893748,-0.056326079237686816,0.0313303763530034,0.06445323641766182,60.0,0.0,0.223,0.223,98,98,True,0.19016671180725098,0.020783067425673877
rpi_static_flextdoa_rtkfixed_180s,flextdoa,static,1786051350.2782187,1786051350.268028,-10.190725326538086,-0.04213574429145939,0.6970522966698258,0.007177760131054228,0.6878337140418644,-0.049313504422513615,0.00921858262796138,0.05016775841212981,70.0,0.0,0.207,0.207,98,98,True,0.29688072204589844,0.041788356454231054
rpi_static_flextdoa_rtkfixed_180s,flextdoa,static,1786051351.8567157,1786051351.8609657,4.250049591064453,-0.08413582407410625,0.7010514588634962,0.0031901155314238983,0.6778329021558538,-0.08732593960553015,0.02321855670764239,0.09035995298568224,90.0,0.0,0.202,0.202,98,98,True,0.2894303798675537,0.02479459188826225
rpi_static_flextdoa_rtkfixed_180s,flextdoa,static,1786051353.4900284,1786051353.4838636,-6.164789199829102,-0.05413664193785761,0.7420520572878626,0.0055827020709755815,0.6778329025635554,-0.05971934400883319,0.06421915472430717,0.08769549522267302,20.0,0.0,0.196,0.196,98,98,True,0.13248062133789062,0.024640808570905844
rpi_static_flextdoa_rtkfixed_180s,flextdoa,static,1786051355.010672,1786051355.014975,4.302978515625,-0.03513612330011717,0.7160524363003011,6.371797534043822e-11,0.6811665068867874,-0.03513612336383515,0.03488592941351376,0.04951338441354324,30.0,0.0,0.243,0.243,98,98,True,0.43038272857666016,0.038975647723461807
rpi_static_flextdoa_rtkfixed_180s,flextdoa,static,1786051356.5448875,1786051356.5091627,-35.72487831115723,-0.08513670177494226,0.7450514389069918,0.0007975288750174114,0.6744992985646544,-0.08593423064995967,0.07055214034233737,0.11118586467840835,30.0,0.0,0.233,0.233,98,98,True,0.11846208572387695,0.029880219392616484
rpi_static_flextdoa_rtkfixed_180s,flextdoa,static,1786051358.1215065,1786051358.1257126,4.206180572509766,-0.03613582408365623,0.7010524163555338,0.008772817403640859,0.6811665069875195,-0.04490864148729709,0.019885909368014376,0.04911451385921949,30.0,0.0,0.191,0.191,98,98,True,0.5141847133636475,0.03683550518630155
rpi_static_flextdoa_rtkfixed_180s,flextdoa,static,1786051359.6432488,1786051359.6345415,-8.707284927368164,-0.08313594376081002,0.7070514788100528,0.005582701990143463,0.6778329017857114,-0.08871864575095348,0.029218577024341386,0.09340622756117788,70.0,0.0,0.228,0.228,98,98,True,3.0040740966796875e-05,0.02117169609419493
rpi_static_flextdoa_rtkfixed_180s,flextdoa,static,1786051361.2467697,1786051361.255491,8.721351623535156,-0.05413678157211321,0.7490520572864696,0.0031901155457524644,0.6756104990874909,-0.05732689711786568,0.07344155819897868,0.09316670866707877,10.0,0.0,0.204,0.204,98,98,True,0.5094492435455322,0.0338135638107055
rpi_static_flextdoa_rtkfixed_180s,flextdoa,static,1786051362.7559323,1786051362.7495878,-6.34455680847168,-0.07613640256047094,0.7300516184397328,0.003190115665563348,0.6778329009429864,-0.07932651822603429,0.052218717496746336,0.09497100057844159,20.0,0.0,0.19,0.19,98,98,True,0.02500438690185547,0.010650892499373638
rpi_static_flextdoa_rtkfixed_180s,flextdoa,static,1786051363.7813756,1786051363.8097925,28.416872024536133,-0.08213708078280424,0.7640514987464639,0.002392586531154789,0.6789441038121087,-0.08452966731395903,0.08510739493435526,0.11995221268789048,30.0,0.0,0.209,0.209,98,98,True,0.9990408420562744,0.04308955428571722
rpi_static_flextdoa_rtkfixed_180s,flextdoa,static,1786051365.3314145,1786051365.345801,14.386653900146484,-0.08013628287317032,0.724051538649924,0.002392586711857825,0.6833889092115077,-0.08252886958502814,0.04066262943841625,0.09200252033411117,40.0,0.0,0.16,0.16,98,98,True,0.513357400894165,0.00982680556674457
rpi_static_flextdoa_rtkfixed_180s,flextdoa,static,1786051366.8355653,1786051366.8258102,-9.755134582519531,-0.061136043503941084,0.7120519176595757,-0.0007975284513271064,0.6845001115807259,-0.06033851505261398,0.027551806078849772,0.06633127781794247,70.0,0.0,0.193,0.193,98,98,True,0.05388784408569336,0.020488280021353993
rpi_static_flextdoa_rtkfixed_180s,flextdoa,static,1786051368.4720705,1786051368.4572732,-14.797210693359375,-0.08413612329036824,0.7160514588605125,2.4288682176631937e-11,0.682277709780151,-0.08413612331465692,0.03377374908036146,0.09066175253855603,10.0,0.0,0.188,0.188,98,98,True,0.4530773162841797,0.014717321578045993
rpi_static_flextdoa_rtkfixed_180s,flextdoa,static,1786051369.9980972,1786051369.9936044,-4.492759704589844,-0.061135824078682344,0.701051917661764,0.0047851733082732995,0.6778329019829032,-0.06592099738695564,0.023219015678860755,0.0698906330318033,20.0,0.0,0.191,0.191,98,98,True,0.052277326583862305,0.021574666761203974
rpi_static_flextdoa_rtkfixed_180s,flextdoa,static,1786051371.5402906,1786051371.5357265,-4.564046859741211,-0.06213576423523104,0.6980518977146097,0.003987644213294034,0.6778329019586619,-0.06612340844852507,0.020218995755947877,0.06914559229791524,20.0,0.0,0.243,0.243,98,98,True,0.40175485610961914,0.024363530180738124
rpi_static_flextdoa_rtkfixed_180s,flextdoa,static,1786051373.1324315,1786051373.1247044,-7.727146148681641,-0.0771365222467767,0.7360515984907883,0.003190115482826744,0.6845001103925088,-0.08032663772960344,0.051551488098279474,0.09544592528803941,20.0,0.0,0.22,0.22,98,98,True,0.16393375396728516,0.010756522149789722
rpi_static_flextdoa_rtkfixed_180s,flextdoa,static,1786051374.6605756,1786051374.6631086,2.532958984375,-0.05713626292999563,0.7230519974483904,0.0071777601939799485,0.6789441027368465,-0.06431402312397558,0.04410789471154397,0.0779858958163328,30.0,0.0,0.232,0.232,98,98,True,0.3490293025970459,0.008839773091361901
rpi_static_flextdoa_rtkfixed_180s,flextdoa,static,1786051376.2555482,1786051376.2643766,8.828401565551758,-0.05313638261729625,0.7290520772382001,0.003987644321882172,0.6800553045418105,-0.057124026939178424,0.04899677269638958,0.07525847585760456,10.0,0.0,0.172,0.172,98,98,True,0.24604487419128418,0.016912826109134162
rpi_static_flextdoa_rtkfixed_180s,flextdoa,static,1786051377.7489042,1786051377.7581773,9.273052215576172,-0.05813678157131741,0.7490519774954665,0.003190115597476867,0.6833889093069458,-0.061326897168794275,0.06566306818852063,0.08984779819384657,90.0,0.0,0.212,0.212,98,98,True,0.24096393585205078,0.025067640788043924
rpi_static_flextdoa_rtkfixed_180s,flextdoa,static,1786051379.3773446,1786051379.3908434,13.498783111572266,-0.08213650229803116,0.7350514987522327,-6.215483683291723e-11,0.6822777087000036,-0.08213650223587632,0.05277379005222915,0.09762928820810318,40.0,0.0,0.181,0.181,98,98,True,0.3314356803894043,0.012886296427820628
rpi_static_flextdoa_rtkfixed_180s,flextdoa,static,1786051380.950639,1786051380.959719,9.079933166503906,-0.07913592381385504,0.7060515586012546,0.002392586482557635,0.6856113120487639,-0.08152851029641267,0.02044024655249066,0.08405177969727276,10.0,0.0,0.205,0.205,98,98,True,0.10783076286315918,0.02458771278105846
rpi_static_flextdoa_rtkfixed_180s,flextdoa,static,1786051382.5400398,1786051382.5508995,10.85972785949707,-0.07113648235246883,0.7340517181776907,0.017545635226814238,0.6811665042274937,-0.08868211757928307,0.05288521395019696,0.10325388047382962,10.0,0.0,0.21,0.21,98,98,True,0.46966075897216797,0.01813266473755063
rpi_static_flextdoa_rtkfixed_180s,flextdoa,static,1786051383.5654533,1786051383.5936046,28.151273727416992,-0.06413610334659647,0.7150518578157268,0.005582702119293265,0.6900561174158976,-0.06971880546588974,0.024995740399829214,0.07406415377040523,30.0,0.0,0.233,0.233,98,98,True,0.4632575511932373,0.018867745692535822
rpi_static_flextdoa_rtkfixed_180s,flextdoa,static,1786051385.103554,1786051385.0913172,-12.236833572387695,-0.06513566449588004,0.6930518378723525,0.00957034629379891,0.6722768935447891,-0.07470601078967895,0.020774944327563327,0.07754086896547513,70.0,0.0,0.23,0.23,98,98,True,0.05657958984375,0.022830493270257605
rpi_static_flextdoa_rtkfixed_180s,flextdoa,static,1786051386.7185361,1786051386.7319088,13.372659683227539,-0.07413608339685607,0.7140516583384171,0.005582702056196404,0.6833889089368035,-0.07971878545305247,0.03066274940161362,0.08541246369808078,40.0,0.0,0.202,0.202,98,98,True,0.4145207405090332,0.014472288537440496
rpi_static_flextdoa_rtkfixed_180s,flextdoa,static,1786051388.2859917,1786051388.2471626,-38.82908821105957,-0.0681362030845547,0.7200517780237288,0.005582702148401036,0.6822777086404167,-0.07371890523295574,0.03777406938331207,0.08283331036799618,70.0,0.0,0.202,0.202,98,98,True,0.0539095401763916,0.005806644296840003
rpi_static_flextdoa_rtkfixed_180s,flextdoa,static,1786051389.8269281,1786051389.8268013,-0.12683868408203125,-0.06613586397318905,0.7030518179226117,0.010367875358066075,0.671165693091728,-0.07650373933125512,0.03188612483088371,0.08288273094194791,80.0,0.0,0.246,0.246,98,98,True,0.41240692138671875,0.01214161186513237
rpi_static_flextdoa_rtkfixed_180s,flextdoa,static,1786051391.4393008,1786051391.4337547,-5.546092987060547,-0.048136502304795714,0.7350521769757599,0.0007975287860897684,0.6889449169705735,-0.04893403109088548,0.04610726000518639,0.067234059999301,20.0,0.0,0.236,0.236,98,98,True,0.16284561157226562,0.0243368114754638
rpi_static_flextdoa_rtkfixed_180s,flextdoa,static,1786051393.0306513,1786051393.034076,3.4246444702148438,-0.06213630282450244,0.7250518977092382,0.0007975287778231588,0.6878337163702246,-0.0629338316023256,0.037218181339013556,0.07311538950408165,30.0,0.0,0.207,0.207,98,98,True,0.29953765869140625,0.012008304000141986
rpi_static_flextdoa_rtkfixed_180s,flextdoa,static,1786051394.574079,1786051394.584756,10.676860809326172,-0.07413560465083702,0.6900516583431919,0.003987644253795691,0.6856113122396399,-0.07812324890463271,0.00444034610355204,0.07824933669325591,40.0,0.0,0.192,0.192,98,98,True,0.2701442241668701,0.03942772149562324
rpi_static_flextdoa_rtkfixed_180s,flextdoa,static,1786051396.1384826,1786051396.1163726,-22.1099853515625,-0.0651365621446659,0.7380518378633996,0.003987644334177226,0.6889449169884991,-0.06912420647884313,0.04910692087490043,0.08479177789823415,60.0,0.0,0.19,0.19,98,98,True,0.24569034576416016,0.0068527596231390394
rpi_static_flextdoa_rtkfixed_180s,flextdoa,static,1786051397.7084844,1786051397.73114,22.655487060546875,-0.06913598365909701,0.7090517580781661,0.0071777602405435625,0.6833889093491128,-0.07631374389964057,0.025662848729053334,0.08051316235790396,50.0,0.0,0.228,0.228,98,98,True,0.32775378227233887,0.018168570457794995
rpi_static_flextdoa_rtkfixed_180s,flextdoa,static,1786051398.830333,1786051398.8379126,7.579565048217773,-0.08413626292462373,0.7230514588591195,0.0007975288203583009,0.6845001104700212,-0.08493379174498203,0.03855134838909824,0.0932735516789063,10.0,0.0,0.205,0.205,98,98,True,0.381824254989624,0.012813363771867106
rpi_static_flextdoa_rtkfixed_180s,flextdoa,static,1786051400.3184793,1786051400.3069413,-11.538028717041016,-0.0561363826166994,0.729052017394948,2.9449442884299515e-11,0.6856113120550795,-0.05613638264614884,0.043440705339868435,0.07098160562441592,70.0,0.0,0.193,0.193,98,98,True,0.18949365615844727,0.017000240504829817
rpi_static_flextdoa_rtkfixed_180s,flextdoa,static,1786051401.9499905,1786051401.9447315,-5.259037017822266,-0.03913642251558325,0.7310523565063134,0.004785173293944706,0.6800553043851361,-0.04392159580952795,0.05099705212117733,0.0673038327549451,20.0,0.0,0.189,0.189,98,98,True,0.4157984256744385,0.030148538486661065
rpi_static_flextdoa_rtkfixed_180s,flextdoa,static,1786051403.510447,1786051403.5140111,3.564119338989258,-0.062136741675020035,0.7470518977048615,-1.0779588333065249e-10,0.6878337162747865,-0.06213674156722415,0.059218181430074956,0.08583570157269804,30.0,0.0,0.209,0.209,98,98,True,1.0219745635986328,0.01914255060469671
rpi_static_flextdoa_rtkfixed_180s,flextdoa,static,1786051405.0683823,1786051405.0813594,12.977123260498047,-0.04813566449926232,0.693052176984116,0.00319011564714633,0.6856113142446325,-0.05132578014640865,0.0074408627394835225,0.05186233841570693,40.0,0.0,0.19,0.19,98,98,True,0.5158085823059082,0.042186119217884434
rpi_static_flextdoa_rtkfixed_180s,flextdoa,static,1786051406.6423845,1786051406.6661978,23.813247680664062,-0.04413654220109331,0.7370522567663658,-8.520065208905692e-11,0.6867225138067726,-0.04413654211589266,0.05032974295959314,0.06694114860328199,50.0,0.0,0.228,0.228,98,98,True,0.10951375961303711,0.029781363539007493
rpi_static_flextdoa_rtkfixed_180s,flextdoa,static,1786051408.2328615,1786051408.2463703,13.508796691894531,-0.06313680151807333,0.7500518777565146,0.005582702148401036,0.6822777086404167,-0.06871950366647436,0.0677741691160979,0.09651791638625454,40.0,0.0,0.219,0.219,98,98,True,0.3533351421356201,0.024622142452684626
rpi_static_flextdoa_rtkfixed_180s,flextdoa,static,1786051409.7942836,1786051409.7842855,-9.998083114624023,-0.054136621990106826,0.7410520572880612,0.006380231243380302,0.6822777086646581,-0.06051685323348713,0.05877434862340314,0.08436061629331991,70.0,0.0,0.19,0.19,98,98,True,0.16505169868469238,0.019773401468716846
rpi_static_flextdoa_rtkfixed_180s,flextdoa,static,1786051410.8344712,1786051410.8238823,-10.588884353637695,-0.06313572433953041,0.6960518777672577,0.003987644164696907,0.684500110195317,-0.06712336850422732,0.011551767571940763,0.06811013091596901,70.0,0.0,0.185,0.185,98,98,True,0.2179429531097412,0.032559666880793446
rpi_static_flextdoa_rtkfixed_180s,flextdoa,static,1786051412.9462626,1786051412.942436,-3.826618194580078,-0.09413568443786113,0.6940512593873809,0.003190115571925528,0.6856113124368318,-0.09732580000978666,0.00843994695054906,0.09769106434097784,20.0,0.0,0.223,0.223,98,98,True,0.3289775848388672,0.042637406551167205
rpi_static_flextdoa_rtkfixed_180s,flextdoa,static,1786051414.004301,1786051414.0136127,9.311676025390625,-0.0981362629218383,0.723051179590608,0.003987644374507743,0.6811665081514952,-0.10212390729634604,0.0418846714391129,0.11037942807894559,10.0,0.05,0.195,0.195,98,98,True,0.353313684463501,0.02903552222439991
rpi_static_flextdoa_rtkfixed_180s,flextdoa,static,1786051415.5653152,1786051415.559662,-5.653142929077148,-0.07113682146423239,0.7510517181743079,0.005582702105865894,0.6856113138744901,-0.07671952357009829,0.06544040429981779,0.10083814661003283,20.0,0.0,0.216,0.216,98,98,True,0.13341331481933594,0.022180349446684382
rpi_static_flextdoa_rtkfixed_180s,flextdoa,static,1786051417.1396165,1786051417.1629033,23.286819458007812,-0.07913702094014874,0.7610515585903128,0.003987644164696907,0.684500110195317,-0.08312466510484565,0.07655144839499584,0.11300369109088629,50.0,0.0,0.226,0.226,98,98,True,0.42043375968933105,0.034478556011576726
