received_at,frame_id,x_m,y_m,observation_count
1785529374.9372272,2557,1.4516869098173875,1.5139163982327257,2
1785529374.9373248,2558,1.422027578210287,1.496189028027498,3
1785529374.9374616,2560,1.4806196795596245,1.5084404296730722,3
1785529374.9402168,2561,1.4936015010122203,1.4837709605558151,2
1785529374.9576128,2563,1.5132467848006053,1.5725260485144432,3
1785529375.0121577,2564,1.4492950926630248,1.6151499300570744,2
1785529375.0130644,2565,1.5458350059855708,1.5996382864069778,2
1785529375.0131493,2566,1.5179270265526137,1.5419734493309416,2
1785529375.0163503,2568,1.5252974793941962,1.545363473278172,3
1785529375.0223305,2569,1.5473722202312141,1.5239578245650574,3
1785529375.090767,2571,1.5102408479349343,1.5411597415836304,3
1785529375.0919034,2572,1.5749404862364886,1.501449971438717,2
1785529375.0922942,2573,1.5187372914203217,1.556933204371705,2
1785529375.0923207,2574,1.5776858213954332,1.5854754913247244,2
1785529375.0923991,2575,1.4355955244000127,1.602647403809353,2
1785529375.0924795,2576,1.5066793919945303,1.5578813316304772,3
1785529375.1065178,2577,1.5553635358593287,1.5273715615526535,2
1785529375.1208742,2579,1.5132859568474835,1.5392778547938941,3
1785529375.16225,2580,1.487289811374653,1.5535364320738256,3
1785529375.163303,2581,1.5510478148426314,1.5338064013370878,2
1785529375.163356,2582,1.5145392471800483,1.5633460593428476,2
1785529375.1634061,2583,1.4625813630781612,1.5522745144040755,2
1785529375.169839,2584,1.4688797613985822,1.5643918943686252,3
1785529375.1873984,2585,1.5183241811018424,1.5099602000807069,2
1785529375.2276728,2588,1.507536339524417,1.5146254847960803,3
1785529375.2278147,2589,1.5090467137537706,1.5479446049348506,2
1785529375.252926,2591,1.4914417848136388,1.5513698638920772,3
1785529375.289873,2592,1.4890776257060538,1.588038964037015,2
1785529375.2927647,2593,1.4599031867441,1.4892416762804415,3
1785529375.2930374,2595,1.4887117592216954,1.5619671515395281,3
1785529375.296224,2596,1.5079333132176205,1.5592516635628995,2
1785529375.3004425,2597,1.491508617821731,1.5027834589618692,3
1785529375.307973,2598,1.4550959723973607,1.476314719070796,2
1785529375.3549228,2599,1.5486410188700332,1.5094435971486286,3
1785529375.355077,2600,1.4821471966665332,1.529523709600132,2
1785529375.3658555,2604,1.4519662798610915,1.496520574313288,2
1785529375.4961786,2616,1.567402980617402,1.490598780677671,2
1785529375.5521562,2619,1.5816582668969315,1.5145323498319307,2
1785529375.5523188,2620,1.6144864271725363,1.4853081150641154,2
1785529375.5524795,2621,1.5113151557850484,1.550707666652475,3
1785529375.5653346,2623,1.539536353077361,1.5580462419206296,2
1785529375.5841863,2624,1.4968622804758815,1.5340372949309753,3
1785529375.6090307,2625,1.5495279521046679,1.4985622489875563,2
1785529375.6116755,2628,1.5278418496598005,1.5468329905505696,3
1785529375.6291816,2629,1.4844288434867308,1.4971862139673962,2
1785529375.6527424,2631,1.5805615236475048,1.5550796714813195,2
1785529375.6742744,2632,1.5155565583416304,1.5000000000005504,2
1785529375.6750417,2634,1.4735473062812616,1.5470881522488618,2
1785529375.6792457,2635,1.5165106462346745,1.5563898678839967,3
1785529375.6926923,2636,1.4602796428365348,1.5630685744418744,2
1785529375.7303872,2637,1.5340793746882604,1.5473979697673745,3
1785529375.7341712,2638,1.4971742345229284,1.4971742345228611,2
1785529375.7376802,2640,1.5132143305459054,1.5497228338990403,2
1785529375.7377443,2641,1.505759304501896,1.5538520595944432,2
1785529375.7474697,2642,1.4856437896508354,1.545043867889441,2
1785529375.799025,2643,1.519726080977184,1.5557384913501624,3
1785529375.7996304,2644,1.482466589218597,1.5471170954120848,3
1785529375.7997446,2645,1.4993049581592015,1.5516384060327835,2
1785529375.8010385,2646,1.456781756824832,1.5055759663178143,2
1785529375.809298,2648,1.4816178214171625,1.5584008465763481,3
1785529375.8163214,2649,1.517169087698783,1.534849414127144,2
1785529375.8681881,2650,1.4838744666560257,1.5255939744281015,2
1785529375.868295,2652,1.4802957313473841,1.5947121136708586,2
1785529375.868341,2653,1.5165122648818943,1.5455098385123316,2
1785529375.8791673,2654,1.5125204893371769,1.5236842221934515,3
1785529375.9268353,2656,1.4936628928602356,1.4872988037593446,2
1785529375.9287882,2657,1.5226764586333847,1.510188362713052,3
1785529375.9289258,2658,1.5033423665608059,1.558197547042411,3
1785529375.9290643,2659,1.551136759061543,1.511334279706164,3
1785529375.935627,2660,1.4752377418675484,1.560542603287796,3
1785529375.986578,2663,1.523340688233435,1.499298373084033,2
1785529375.9867232,2665,1.553926602713479,1.6063271293056824,2
1785529376.0100548,2666,1.529802985927898,1.5602222653064979,2
1785529376.0812874,2670,1.512526504799057,1.5478890134020464,2
1785529376.0824907,2673,1.465183789453288,1.4856926351513724,2
1785529376.1358764,2678,1.4878640863239714,1.5250218385173342,3
1785529376.162903,2680,1.5280725969144031,1.5245124785149746,3
1785529376.163129,2683,1.5467918962257288,1.5375958720047698,2
1785529376.1934695,2685,1.5000000282859334,1.5183851496362233,2
1785529376.2264655,2687,1.517226751760853,1.544851094048665,3
1785529376.243912,2688,1.4565101216576721,1.5223029467871252,3
1785529376.2440608,2689,1.5365274403535019,1.5200419565150665,2
1785529376.246684,2691,1.5211217024996149,1.551681925569301,3
1785529376.25872,2693,1.5381385136077037,1.5522870722084472,2
1785529376.2687905,2694,1.5167495358570606,1.5393809132354124,2
1785529376.316825,2698,1.4849237330000224,1.5454880546162844,2
1785529376.3208811,2699,1.5507616862190001,1.5326784296484173,2
1785529376.380743,2702,1.4667262450736918,1.5679417040146941,2
1785529376.381025,2703,1.478276610335777,1.5712446322874052,2
1785529376.3994944,2706,1.4964149068303239,1.541773223853268,2
1785529376.4495606,2710,1.454247820374318,1.5797229831500557,2
1785529376.452076,2712,1.4621629036181776,1.5375201554058135,3
1785529376.5088205,2714,1.62394581260212,1.6154335612203319,2
1785529376.5089858,2717,1.5422744021106374,1.5606699997315667,2
1785529376.5817764,2723,1.470560987909523,1.5365079522332044,3
1785529376.58189,2724,1.4470487999411246,1.5913435876334003,3
1785529376.5972257,2727,1.511106940389722,1.5553683344010674,2
1785529376.638718,2728,1.4870494281577735,1.5282553558737864,3
1785529376.6388772,2731,1.5545286281726376,1.456791083022298,2
1785529376.6586819,2732,1.505614279014673,1.5226704493951235,2
1785529376.6651938,2733,1.4811873855569382,1.5442740866562619,2
1785529376.7124872,2735,1.4538017471987426,1.575921335020324,2
1785529376.7126546,2736,1.5650064408504274,1.5028903669979445,2
1785529376.7696826,2741,1.5127884089182861,1.4857973203304262,2
1785529376.7855625,2743,1.4820573843322709,1.5348445926673493,3
1785529376.7858293,2744,1.4497247799729636,1.5352171248406605,3
1785529376.7859004,2745,1.4903098388976033,1.5641538804987773,2
1785529376.8097634,2748,1.5213732048470012,1.5224674185032947,2
1785529376.8662233,2751,1.486808508140437,1.5549215455286165,2
1785529376.8664463,2752,1.5396014302219836,1.5000000000003408,2
1785529376.9035215,2756,1.5360220549872081,1.5035782406969103,2
1785529376.9375641,2757,1.541976627921215,1.532269972916118,2
1785529376.9455283,2761,1.5401837204458428,1.5093163749252885,2
1785529377.007533,2763,1.4937772180432372,1.5673315873231182,2
1785529377.0082126,2764,1.5317685717916005,1.5050024445011767,2
1785529377.0084248,2765,1.5299905035592027,1.5661083807645448,3
1785529377.0108895,2768,1.5172348756258602,1.5051154342562827,3
1785529377.0132432,2769,1.5522870722166293,1.53813851361847,2
1785529377.039212,2770,1.4526065854877654,1.4992816356049237,2
1785529377.0393512,2771,1.5331641970783119,1.515063993772473,3
1785529377.0923116,2772,1.4934916104402285,1.5673380009103435,2
1785529377.092569,2773,1.534642281484891,1.50071531866992,2
1785529377.0927167,2775,1.5239582189638123,1.489477697231023,2
1785529377.092796,2776,1.4693396423624627,1.5440995575260936,2
1785529377.1007001,2777,1.5325610414622926,1.561566687560589,2
1785529377.1079166,2778,1.4574302002544903,1.560257850754906,2
1785529377.1180365,2779,1.5184510033811585,1.539970750270627,3
1785529377.1385038,2780,1.4917538773788293,1.4959653319584272,3
1785529377.176624,2782,1.5169853348792854,1.5434172431313753,3
1785529377.1774223,2783,1.5667287018860505,1.5207472216482416,2
1785529377.1775007,2784,1.5251285164636033,1.5455838042989196,2
1785529377.1903806,2785,1.5373367148091526,1.5114554689849162,2
1785529377.2118542,2788,1.4533174536670013,1.5687385056751044,3
1785529377.2519007,2789,1.4936495389693203,1.5063774610313123,2
1785529377.251977,2790,1.529879557967483,1.5525155080826607,2
1785529377.252045,2792,1.4860835726319024,1.543972615478104,3
1785529377.2566276,2793,1.475256196241713,1.4992986915517086,2
1785529377.3045344,2794,1.541359274251452,1.5767420027925294,2
1785529377.3046834,2795,1.519691769091652,1.5791274102649449,3
1785529377.3048205,2797,1.5246266907317347,1.5033537730085553,3
1785529377.3067534,2798,1.4809166699096434,1.4985947516580527,2
1785529377.3659961,2799,1.538592515150233,1.5294853091383378,3
1785529377.3678553,2802,1.4703554654964297,1.4943987553323572,2
1785529377.367985,2803,1.4631520140038825,1.5644408652461268,2
1785529377.3764307,2804,1.4846973960464362,1.5713271233042447,3
1785529377.3818533,2805,1.5291300590878085,1.5581337002822304,2
1785529377.4169285,2806,1.478591754494083,1.5273822191574198,2
1785529377.4200268,2808,1.511669767521951,1.5207790386119375,3
1785529377.4201043,2809,1.4850527389067592,1.519701014694287,2
1785529377.4289138,2810,1.5027277962245478,1.5437897033979533,3
1785529377.5035868,2813,1.4863903335142394,1.5387180685148574,2
1785529377.5077343,2814,1.5091380883405998,1.5046924524993388,3
1785529377.5077853,2815,1.534656314465505,1.5601248608806435,2
1785529377.5093737,2818,1.5783314153019266,1.5606347894915886,2
1785529377.5161579,2819,1.4661724611363014,1.5529274031308078,2
1785529377.5637662,2820,1.5062996385342335,1.5304711068991321,2
1785529377.5656528,2821,1.5272135751546765,1.5399446861091315,2
1785529377.5657098,2822,1.4957222518662738,1.524714302384476,2
1785529377.5705595,2824,1.4870030340289728,1.5596220339728462,3
1785529377.6359696,2826,1.495146285416415,1.5587961871860148,2
1785529377.636087,2828,1.5149943363947416,1.5291380020821808,2
1785529377.636191,2829,1.5158427531575998,1.5218036083190511,3
1785529377.636292,2830,1.5201402080926225,1.554091723768773,2
1785529377.6363578,2831,1.6116325606116892,1.4577550494270461,2
1785529377.6524942,2832,1.5574929966413515,1.4891881487702197,2
1785529377.7015698,2833,1.5281281974799992,1.5493807802810786,3
1785529377.701856,2834,1.5409779046380068,1.5027900747450504,2
1785529377.7029588,2835,1.550250541705918,1.5396391797540503,2
1785529377.7029982,2836,1.4919468682038417,1.6042871249205277,2
1785529377.703066,2837,1.5237697762902909,1.5342133312335642,2
1785529377.7654777,2840,1.515596737473347,1.5077378663849275,2
1785529377.765791,2841,1.5462100894952542,1.5157980030495841,2
1785529377.7665195,2842,1.4951117926289061,1.537540712953117,2
1785529377.7666779,2843,1.5798397027884843,1.4965572697876746,2
1785529377.770883,2844,1.4883017978545028,1.54918591716938,3
1785529377.7839785,2845,1.529177688710357,1.553228388204507,2
1785529377.8351731,2846,1.4620207515611623,1.512669915945844,3
1785529377.8355427,2849,1.5004520830404797,1.5507997411546282,3
1785529377.835645,2850,1.4905883281168206,1.5380760817898234,3
1785529377.8424475,2851,1.560965184410094,1.5277166472045534,2
1785529377.849977,2852,1.475068194191922,1.549262632223246,3
1785529377.8676264,2853,1.5155146839817624,1.553168364992828,3
1785529377.900053,2854,1.4733516047772748,1.5249704078807034,2
1785529377.900233,2855,1.558968450515185,1.5929530740579798,2
1785529377.900306,2856,1.4886949116018606,1.527511241777206,3
1785529377.9003735,2857,1.5157860547306905,1.5332353841525401,3
1785529377.9066122,2858,1.4581935911985853,1.5444606515595696,2
1785529377.9224072,2859,1.513418066921545,1.5183614329912938,3
1785529377.9661512,2860,1.4788210054170836,1.5399622071863603,3
1785529377.9663863,2861,1.4164907765539974,1.501375410566666,2
1785529377.9665449,2863,1.5428061440730314,1.5739133443048015,3
1785529377.9855466,2864,1.4756181397010784,1.5420638654207324,2
1785529377.9867032,2865,1.475449595858925,1.5242399640216404,2
1785529378.0592058,2866,1.4906569420860236,1.5312857096310053,3
1785529378.0594292,2869,1.554352841695646,1.5826666012039747,2
1785529378.0601614,2870,1.4886196004307084,1.5176110409909291,2
1785529378.0603542,2871,1.4824264970942687,1.5177818362388311,2
1785529378.0605164,2872,1.4964351419494948,1.5247790083099264,2
1785529378.061297,2873,1.518690617230096,1.5496120252231593,3
1785529378.066646,2874,1.4578348256093465,1.4811741715234554,2
1785529378.119386,2876,1.5018433644314981,1.5418813717824262,3
1785529378.1195168,2877,1.499105623441426,1.523590373987889,3
1785529378.1211514,2879,1.5632261514266648,1.5202210279005475,2
1785529378.129611,2880,1.4964719184408322,1.506356524111342,2
1785529378.17805,2883,1.5316175661619864,1.5192945513893803,2
1785529378.1794615,2884,1.5105891171369341,1.5049672593797154,2
1785529378.2112088,2887,1.5633504382611347,1.4125775858666714,2
1785529378.2263806,2888,1.5403762007747628,1.4949831858699028,2
1785529378.2728572,2892,1.5740001512334305,1.5108714615540515,2
1785529378.2970111,2893,1.545802123579368,1.5353377688867333,3
1785529378.2971342,2894,1.4669493959498099,1.483215095803462,2
1785529378.3013055,2896,1.4768421706291173,1.571000550930634,3
1785529378.3015091,2897,1.465949457143308,1.4743472370339676,3
1785529378.3189287,2898,1.4822846932855447,1.5063264968553638,2
1785529378.3191354,2899,1.5162408343817657,1.5042197395272547,2
1785529378.371854,2901,1.5348411280301948,1.516453664478525,2
1785529378.3719866,2902,1.4754845929034492,1.5285176481515526,2
1785529378.372259,2903,1.5030777218419094,1.5352334315726985,3
1785529378.3754845,2904,1.4760525766437507,1.577718398358626,2
1785529378.42818,2906,1.4753339418361773,1.5295874282904034,3
1785529378.428336,2908,1.493232928128565,1.5227875343599648,3
1785529378.4384801,2910,1.5355479360488504,1.5433287983634432,2
1785529378.4707274,2912,1.4710401225756342,1.5707021966254353,2
1785529378.4990542,2914,1.5246563639481776,1.5778800103901198,3
1785529378.4993484,2916,1.5096803606543705,1.523125111228234,3
1785529378.5017264,2917,1.515042177770724,1.5544298512566244,3
1785529378.5307436,2918,1.5418831633245889,1.5885963406449248,2
1785529378.5866878,2923,1.5224877414704492,1.5364795175330583,3
1785529378.5871787,2924,1.5237246475316049,1.5399158900489824,2
1785529378.5873501,2925,1.4724538584711593,1.4964967767269113,2
1785529378.5992305,2926,1.579299318111427,1.5764670809586827,2
1785529378.6102872,2928,1.4740913982588515,1.5527879035792127,2
1785529378.6146846,2929,1.4699795069702384,1.5322049202193477,2
1785529378.6592455,2930,1.5423907384080882,1.5783947746602607,3
1785529378.6598349,2931,1.5400191106917436,1.5652852067357999,3
1785529378.6599667,2932,1.5051715268855606,1.5261099786287582,3
