anchor_id,samples,rate_hz,mean_m,median_m,std_cm,robust_sigma_cm,min_m,max_m,peak_to_peak_cm,reference_distance_m,reference_bias_cm,reference_rmse_cm,reference_p95_abs_cm
2,2629,43.81488226760085,2.2019383796120198,2.231,96.90306231284393,1.186080000000001,-40.249,2.268,4251.700000000001,2.145821360808024,5.611701880399571,97.04701389499189,10.717863919197601
3,2793,46.54265070019752,2.1795825277479413,2.21,69.77652891341035,1.0378200000000175,-23.037,2.253,2529.0,2.2036431908319463,-2.4060663084004954,69.80551511161241,2.535680916805383
4,2982,49.699830356620645,2.1792511737089204,2.195,47.55523912005373,1.186080000000001,-15.242,2.231,1747.3,2.118321933158414,6.092924055050621,47.93606270245285,9.467806684158608
5,3063,51.03026259088696,2.218560235063663,2.216,1.776248180407851,1.630859999999952,2.155,2.288,13.3,2.2206722658915705,-0.21120308279074165,1.788472612556714,3.4672265891570575
