block,frame_key,received_at,x_m,y_m,error_m,profile,phase,comparison_eligible
ds_2,49097,1785086019.9069865,1.5308008888888884,1.4781313888888892,0.037774739023250056,s15_g04_t08_r02_f02,baseline,1
ds_2,49101,1785086019.9623413,1.5264935000000006,1.4715454999999993,0.03887883887798185,s15_g04_t08_r02_f02,baseline,1
ds_2,49105,1785086020.0354302,1.5102476666666667,1.4890051666666668,0.015030004395837187,s15_g04_t08_r02_f02,baseline,1
ds_2,49109,1785086020.1192677,1.5241345555555552,1.491562055555556,0.025567081927973412,s15_g04_t08_r02_f02,baseline,1
ds_2,49113,1785086020.179205,1.554638666666667,1.5026786666666665,0.05470428822516798,s15_g04_t08_r02_f02,baseline,1
ds_2,49117,1785086020.2469485,1.5145590000000002,1.4853723333333333,0.02063814703676467,s15_g04_t08_r02_f02,baseline,1
ds_2,49121,1785086020.301383,1.5170759999999996,1.4822120000000003,0.02465771116709694,s15_g04_t08_r02_f02,baseline,1
ds_2,49125,1785086020.368793,1.547939222222222,1.5024217222222227,0.04800035172572366,s15_g04_t08_r02_f02,baseline,1
ds_2,49129,1785086020.4402163,1.5517428888888893,1.5055775555555557,0.05204263325911995,s15_g04_t08_r02_f02,baseline,1
ds_2,49133,1785086020.501918,1.5239283333333327,1.4889683333333337,0.02634886725374577,s15_g04_t08_r02_f02,baseline,1
ds_2,49137,1785086020.5686374,1.5325239444444443,1.4757361111111111,0.040577620263362445,s15_g04_t08_r02_f02,baseline,1
ds_2,49141,1785086020.6231356,1.5401522777777779,1.481057611111111,0.044396165460113136,s15_g04_t08_r02_f02,baseline,1
ds_2,49145,1785086020.6956813,1.5360640000000003,1.4976831666666666,0.0361383426943526,s15_g04_t08_r02_f02,baseline,1
ds_2,49149,1785086020.7692235,1.4953659999999998,1.4924406666666667,0.008866649674169242,s15_g04_t08_r02_f02,baseline,1
ds_2,49153,1785086020.8265514,1.521005611111111,1.4947976111111112,0.021640252962996136,s15_g04_t08_r02_f02,baseline,1
ds_2,49157,1785086020.8874452,1.5168145000000002,1.487028,0.021236765155032568,s15_g04_t08_r02_f02,baseline,1
ds_2,49161,1785086020.9451401,1.5216409444444443,1.4954689444444442,0.02211019992888029,s15_g04_t08_r02_f02,baseline,1
ds_2,49165,1785086021.0146303,1.5297029444444445,1.4878462777777777,0.032093268336595135,s15_g04_t08_r02_f02,baseline,1
ds_2,49169,1785086021.0804527,1.527100333333334,1.478027,0.034888978141783,s15_g04_t08_r02_f02,baseline,1
ds_2,49173,1785086021.1477547,1.5249048333333335,1.4787608333333329,0.03273152798229229,s15_g04_t08_r02_f02,baseline,1
ds_2,49177,1785086021.2118876,1.5210626111111112,1.484164111111111,0.02635164062670751,s15_g04_t08_r02_f02,baseline,1
ds_2,49181,1785086021.2652617,1.5362386666666665,1.4943820000000003,0.036671554177287936,s15_g04_t08_r02_f02,baseline,1
ds_2,49185,1785086021.338446,1.5337794444444448,1.4938402777777775,0.03433646814729603,s15_g04_t08_r02_f02,baseline,1
ds_2,49189,1785086021.4029186,1.5349866666666667,1.4922215,0.035840925025652545,s15_g04_t08_r02_f02,baseline,1
ds_2,49193,1785086021.4657547,1.5297390000000002,1.4800244999999999,0.03582497342985779,s15_g04_t08_r02_f02,baseline,1
ds_2,49197,1785086021.5317535,1.5452577777777774,1.4976937777777781,0.0453164993167053,s15_g04_t08_r02_f02,baseline,1
ds_2,49201,1785086021.5883036,1.5230532777777777,1.4982786111111108,0.023117456521126376,s15_g04_t08_r02_f02,baseline,1
ds_2,49205,1785086021.657209,1.5275365000000003,1.480357333333333,0.03382444657385844,s15_g04_t08_r02_f02,baseline,1
ds_2,49209,1785086021.724029,1.529006333333333,1.477070333333333,0.03697481557613079,s15_g04_t08_r02_f02,baseline,1
ds_2,49213,1785086021.786418,1.5059769444444437,1.4783382777777783,0.02247118320259665,s15_g04_t08_r02_f02,baseline,1
ds_2,49217,1785086021.8522053,1.5432965555555556,1.5069798888888886,0.0438555648906332,s15_g04_t08_r02_f02,baseline,1
ds_2,49221,1785086021.9111571,1.5218067777777775,1.4934732777777777,0.02276254950605097,s15_g04_t08_r02_f02,baseline,1
ds_2,49225,1785086021.9805512,1.5095998888888889,1.4746398888888883,0.02711628850427253,s15_g04_t08_r02_f02,baseline,1
ds_2,49229,1785086022.0481741,1.550198611111111,1.4966472777777782,0.050310449250468216,s15_g04_t08_r02_f02,baseline,1
ds_2,49233,1785086022.1071165,1.528568166666666,1.497257,0.028699550444116772,s15_g04_t08_r02_f02,baseline,1
ds_2,49237,1785086022.1751928,1.5587529444444446,1.5010462777777778,0.058762259810870625,s15_g04_t08_r02_f02,baseline,1
ds_2,49241,1785086022.2304893,1.524144611111111,1.4907332777777782,0.02586183261972368,s15_g04_t08_r02_f02,baseline,1
ds_2,49245,1785086022.298287,1.5305212222222222,1.5000012222222219,0.03052122224669414,s15_g04_t08_r02_f02,baseline,1
ds_2,49249,1785086022.366867,1.5142127777777779,1.489540111111111,0.01764687869648336,s15_g04_t08_r02_f02,baseline,1
ds_2,49253,1785086022.4341989,1.5270714444444446,1.4766714444444444,0.03573632058029052,s15_g04_t08_r02_f02,baseline,1
ds_2,49257,1785086022.5007446,1.5353259444444443,1.4877839444444447,0.03737852811746839,s15_g04_t08_r02_f02,baseline,1
ds_2,49261,1785086022.5571878,1.519993388888889,1.4690333888888887,0.036860094994033234,s15_g04_t08_r02_f02,baseline,1
ds_2,49265,1785086022.6200242,1.5235996111111112,1.4853071111111111,0.02779968756113847,s15_g04_t08_r02_f02,baseline,1
ds_2,49269,1785086022.6888187,1.507622222222222,1.4792627222222225,0.02209373126562458,s15_g04_t08_r02_f02,baseline,1
ds_2,49273,1785086022.7510939,1.5240073333333333,1.4885721666666665,0.026588483004342755,s15_g04_t08_r02_f02,baseline,1
ds_2,49277,1785086022.8203359,1.5347585555555558,1.501393222222222,0.03478646651313058,s15_g04_t08_r02_f02,baseline,1
ds_2,49281,1785086022.8668976,1.5313453888888893,1.472525888888889,0.041681652869594486,s15_g04_t08_r02_f02,baseline,1
ds_2,49285,1785086022.9444182,1.5140569444444445,1.4863422777777777,0.019599261807873868,s15_g04_t08_r02_f02,baseline,1
ds_2,49289,1785086023.0087705,1.5331013888888887,1.488358055555556,0.0350889842660195,s15_g04_t08_r02_f02,baseline,1
ds_2,49293,1785086023.0709183,1.5307568888888892,1.490231555555555,0.032270864893703774,s15_g04_t08_r02_f02,baseline,1
ds_2,49297,1785086023.1379309,1.538916,1.4811026666666667,0.04326157952630841,s15_g04_t08_r02_f02,baseline,1
ds_2,49301,1785086023.1917691,1.5427766111111108,1.4926481111111114,0.043403787028158815,s15_g04_t08_r02_f02,baseline,1
ds_2,49305,1785086023.2640915,1.529133166666667,1.4957371666666668,0.029443388868395794,s15_g04_t08_r02_f02,baseline,1
ds_2,49309,1785086023.3321524,1.5340432222222224,1.5014857222222215,0.03407562691709755,s15_g04_t08_r02_f02,baseline,1
ds_2,49313,1785086023.3916361,1.525826944444444,1.481713777777778,0.031645173131093586,s15_g04_t08_r02_f02,baseline,1
ds_2,49317,1785086023.461904,1.5242833888888894,1.4950833888888886,0.024776118355120516,s15_g04_t08_r02_f02,baseline,1
ds_2,49321,1785086023.5179198,1.5220071111111113,1.4763006111111108,0.032341520885134714,s15_g04_t08_r02_f02,baseline,1
ds_2,49325,1785086023.5875618,1.521576388888889,1.4904228888888889,0.023606389277463367,s15_g04_t08_r02_f02,baseline,1
ds_2,49329,1785086023.6537714,1.5154623333333328,1.4907896666666673,0.017997610736489252,s15_g04_t08_r02_f02,baseline,1
ds_2,49333,1785086023.7146611,1.5224527222222222,1.492666222222222,0.023620098045564912,s15_g04_t08_r02_f02,baseline,1
ds_2,49337,1785086023.7797692,1.5028100555555552,1.4700875555555557,0.030044146599084377,s15_g04_t08_r02_f02,baseline,1
ds_2,49341,1785086023.8418527,1.5374619444444444,1.4920284444444443,0.038300691632579556,s15_g04_t08_r02_f02,baseline,1
ds_2,49345,1785086023.887948,1.5307481666666667,1.4685128333333333,0.04401012858485602,s15_g04_t08_r02_f02,baseline,1
ds_2,49349,1785086023.9740932,1.5271744999999994,1.4996245000000004,0.02717709422473214,s15_g04_t08_r02_f02,baseline,1
ds_2,49353,1785086024.0402617,1.5217551111111114,1.502861777777777,0.02194253019836548,s15_g04_t08_r02_f02,baseline,1
ds_2,49357,1785086024.1005096,1.5223209444444443,1.4969167777777779,0.02253288308591633,s15_g04_t08_r02_f02,baseline,1
ds_2,49361,1785086024.1565976,1.5226947777777784,1.488658944444444,0.02537070120231113,s15_g04_t08_r02_f02,baseline,1
ds_2,49365,1785086024.235023,1.5214244444444442,1.477168944444445,0.031309166669426396,s15_g04_t08_r02_f02,baseline,1
ds_2,49373,1785086024.3590088,1.5108074444444444,1.4882756111111115,0.015945599713953797,s15_g04_t08_r02_f02,baseline,1
ds_2,49377,1785086024.426177,1.5296785000000004,1.4790918333333332,0.03630378486619737,s15_g04_t08_r02_f02,baseline,1
ds_2,49381,1785086024.4802232,1.5345693333333337,1.4926546666666665,0.03534109122379946,s15_g04_t08_r02_f02,baseline,1
ds_2,49385,1785086024.5486667,1.5525374444444442,1.5012636111111113,0.05255263820012449,s15_g04_t08_r02_f02,baseline,1
ds_2,49389,1785086024.6164181,1.5194007777777783,1.480931611111111,0.027202823993119515,s15_g04_t08_r02_f02,baseline,1
ds_2,49393,1785086024.678226,1.5231854999999999,1.4838375000000001,0.028262940690947022,s15_g04_t08_r02_f02,baseline,1
ds_2,49397,1785086024.7476447,1.5321953888888888,1.4822968888888886,0.036741573302175624,s15_g04_t08_r02_f02,baseline,1
ds_2,49401,1785086024.7997723,1.5221174999999998,1.4792933333333333,0.03029768721692193,s15_g04_t08_r02_f02,baseline,1
ds_2,49405,1785086024.8678176,1.5338276111111113,1.5091322777777774,0.0350386325488748,s15_g04_t08_r02_f02,baseline,1
ds_2,49409,1785086024.9393353,1.5055945000000002,1.4968424999999996,0.006424035842054761,s15_g04_t08_r02_f02,baseline,1
ds_2,49413,1785086025.0074148,1.5128174444444442,1.4852421111111114,0.019546922175708283,s15_g04_t08_r02_f02,baseline,1
ds_2,49417,1785086025.066618,1.5167518333333336,1.487006333333333,0.021200455029839367,s15_g04_t08_r02_f02,baseline,1
ds_2,49421,1785086025.1230178,1.5163661666666666,1.4887908333333337,0.019836754490647156,s15_g04_t08_r02_f02,baseline,1
ds_2,49425,1785086025.1957498,1.5030336111111118,1.4818684444444443,0.018383582437535476,s15_g04_t08_r02_f02,baseline,1
ds_2,49429,1785086025.2616892,1.5174437222222221,1.492771055555556,0.01888229548404811,s15_g04_t08_r02_f02,baseline,1
ds_2,49433,1785086025.3229818,1.5331568333333332,1.506301,0.033750232557634825,s15_g04_t08_r02_f02,baseline,1
ds_2,49437,1785086025.3883584,1.5319219444444445,1.4849377777777777,0.03529704060379297,s15_g04_t08_r02_f02,baseline,1
ds_2,49441,1785086025.4448032,1.534172,1.4993559999999997,0.034178067821338386,s15_g04_t08_r02_f02,baseline,1
ds_2,49445,1785086025.5135303,1.5111360000000003,1.502388,0.011389163270407796,s15_g04_t08_r02_f02,baseline,1
ds_2,49449,1785086025.5797765,1.5177412777777777,1.481541277777778,0.025602292148661537,s15_g04_t08_r02_f02,baseline,1
ds_2,49453,1785086025.6453173,1.536747388888889,1.487787388888889,0.03872361631230314,s15_g04_t08_r02_f02,baseline,1
ds_2,49457,1785086025.7100182,1.522350833333334,1.4962388333333325,0.022665086044154435,s15_g04_t08_r02_f02,baseline,1
ds_2,49461,1785086025.7648983,1.5376031666666665,1.5014031666666663,0.03762933722583409,s15_g04_t08_r02_f02,baseline,1
ds_2,49465,1785086025.8372488,1.5227022777777777,1.4700084444444446,0.037614981336448194,s15_g04_t08_r02_f02,baseline,1
ds_2,49469,1785086025.900735,1.530348944444444,1.4933994444444447,0.031058424984759313,s15_g04_t08_r02_f02,baseline,1
ds_2,49473,1785086025.9669006,1.4980253333333335,1.4805133333333333,0.01958646180968428,s15_g04_t08_r02_f02,baseline,1
ds_2,49477,1785086026.0318983,1.5324468333333334,1.485506,0.03553692487204144,s15_g04_t08_r02_f02,baseline,1
ds_2,49481,1785086026.0861607,1.537884388888889,1.4987703888888886,0.03790433833968267,s15_g04_t08_r02_f02,baseline,1
ds_2,49485,1785086026.1580758,1.5121943333333328,1.5012868333333333,0.012262043282920188,s15_g04_t08_r02_f02,baseline,1
ds_2,49493,1785086026.2941182,1.5406885000000001,1.482661833333333,0.044228566058726486,s15_g04_t08_r02_f02,baseline,1
ds_2,49497,1785086026.35186,1.5259561666666666,1.4896895000000003,0.027928999235163534,s15_g04_t08_r02_f02,baseline,1
ds_2,49501,1785086026.4078147,1.5336076111111114,1.4671529444444444,0.04699362279358184,s15_g04_t08_r02_f02,baseline,1
ds_2,49505,1785086026.4790664,1.5280676666666668,1.4953901666666665,0.028443707133076604,s15_g04_t08_r02_f02,baseline,1
ds_2,49509,1785086026.5468578,1.5401123333333333,1.495369,0.040378774702118474,s15_g04_t08_r02_f02,baseline,1
ds_2,49513,1785086026.6093066,1.5426476111111105,1.4993276111111113,0.042652911275813464,s15_g04_t08_r02_f02,baseline,1
ds_3,13326,1785086207.2676663,1.5214591666666668,1.464013,0.04189940337317207,s15_g04_t08_r02_f02,baseline,1
ds_3,13330,1785086207.3384068,1.5222014444444445,1.466004277777778,0.040603118905205245,s15_g04_t08_r02_f02,baseline,1
ds_3,13334,1785086207.401309,1.5410205,1.5063965000000001,0.041516221317696944,s15_g04_t08_r02_f02,baseline,1
ds_3,13338,1785086207.4668286,1.5137572222222222,1.490599888888889,0.016662030253628692,s15_g04_t08_r02_f02,baseline,1
ds_3,13342,1785086207.5293016,1.5165864999999994,1.4744978333333336,0.030421579297341052,s15_g04_t08_r02_f02,baseline,1
ds_3,13346,1785086207.5851364,1.5228680555555554,1.4688480555555556,0.03864442531027878,s15_g04_t08_r02_f02,baseline,1
ds_3,13350,1785086207.6610668,1.5230984444444446,1.501488444444444,0.023146351820908885,s15_g04_t08_r02_f02,baseline,1
ds_3,13354,1785086207.720756,1.5159431111111112,1.4886084444444445,0.019594650542343075,s15_g04_t08_r02_f02,baseline,1
ds_3,13358,1785086207.787356,1.5371938333333337,1.467561833333333,0.049351959380781206,s15_g04_t08_r02_f02,baseline,1
ds_3,13362,1785086207.8559055,1.5206639444444443,1.4936107777777776,0.021629164584144735,s15_g04_t08_r02_f02,baseline,1
ds_3,13366,1785086207.909597,1.5478938888888891,1.5059212222222218,0.048258527386423535,s15_g04_t08_r02_f02,baseline,1
ds_3,13370,1785086207.982242,1.5108331111111115,1.4949564444444443,0.011949633843246597,s15_g04_t08_r02_f02,baseline,1
ds_3,13374,1785086208.0425918,1.5153174999999994,1.5030180000000002,0.015611986748969,s15_g04_t08_r02_f02,baseline,1
ds_3,13378,1785086208.107914,1.5251555,1.4963555,0.025418134481114185,s15_g04_t08_r02_f02,baseline,1
ds_3,13382,1785086208.1727612,1.517760055555555,1.5047340555555555,0.018380175606872953,s15_g04_t08_r02_f02,baseline,1
ds_3,13386,1785086208.2279487,1.5273227222222223,1.5048942222222224,0.027757603657254284,s15_g04_t08_r02_f02,baseline,1
ds_3,13390,1785086208.3033009,1.5260784444444442,1.500779277777778,0.026090085061128112,s15_g04_t08_r02_f02,baseline,1
ds_3,13394,1785086208.3620512,1.5323315555555552,1.4896647222222228,0.03394329759150942,s15_g04_t08_r02_f02,baseline,1
ds_3,13398,1785086208.4314027,1.5241779444444443,1.474583277777778,0.035079663140917205,s15_g04_t08_r02_f02,baseline,1
ds_3,13402,1785086208.4942603,1.5058300555555557,1.459024722222222,0.04138795642148742,s15_g04_t08_r02_f02,baseline,1
ds_3,13406,1785086208.5518365,1.530606777777778,1.474563611111111,0.03979679290652818,s15_g04_t08_r02_f02,baseline,1
ds_3,13410,1785086208.6256573,1.5367721111111108,1.4791679444444443,0.042263018044593495,s15_g04_t08_r02_f02,baseline,1
ds_3,13414,1785086208.6834455,1.5331978333333336,1.4808058333333332,0.038347257686248956,s15_g04_t08_r02_f02,baseline,1
ds_3,13418,1785086208.7581983,1.5264790555555556,1.4806885555555551,0.03277304181251845,s15_g04_t08_r02_f02,baseline,1
ds_3,13422,1785086208.8184948,1.5167338888888893,1.4853797222222218,0.022221061172794754,s15_g04_t08_r02_f02,baseline,1
ds_3,13426,1785086208.880521,1.5359446111111108,1.4948761111111109,0.03630797853467846,s15_g04_t08_r02_f02,baseline,1
ds_3,13430,1785086208.954514,1.5092105,1.4969053333333335,0.009716494842677411,s15_g04_t08_r02_f02,baseline,1
ds_3,13434,1785086209.008938,1.5243760000000002,1.4801205,0.03145447339012387,s15_g04_t08_r02_f02,baseline,1
ds_3,13438,1785086209.0794792,1.5075701111111113,1.4916934444444443,0.011238569634615598,s15_g04_t08_r02_f02,baseline,1
ds_3,13442,1785086209.138007,1.5191001666666668,1.504566833333333,0.019638542038269844,s15_g04_t08_r02_f02,baseline,1
ds_3,13446,1785086209.1914785,1.5135565000000002,1.4924879999999994,0.015498672080214314,s15_g04_t08_r02_f02,baseline,1
ds_3,13450,1785086209.2659464,1.532210277777778,1.4826609444444443,0.03658066213288469,s15_g04_t08_r02_f02,baseline,1
ds_3,13454,1785086209.329833,1.5326969444444445,1.4754351111111108,0.04089650281046731,s15_g04_t08_r02_f02,baseline,1
ds_3,13458,1785086209.3956048,1.5332732777777776,1.4772044444444445,0.04033296873729432,s15_g04_t08_r02_f02,baseline,1
ds_3,13462,1785086209.4583485,1.5269386111111112,1.483378611111111,0.031653741282688344,s15_g04_t08_r02_f02,baseline,1
ds_3,13466,1785086209.516479,1.537173333333333,1.487850666666667,0.0391083496398854,s15_g04_t08_r02_f02,baseline,1
ds_3,13470,1785086209.5890026,1.5197873333333325,1.4687573333333335,0.03698165465320403,s15_g04_t08_r02_f02,baseline,1
ds_3,13474,1785086209.650323,1.5323426666666666,1.4932826666666665,0.033032872327761954,s15_g04_t08_r02_f02,baseline,1
ds_3,13478,1785086209.7188945,1.556056,1.5017435000000001,0.056083107334116325,s15_g04_t08_r02_f02,baseline,1
ds_3,13482,1785086209.779107,1.5327713333333333,1.5031488333333338,0.032922263588726006,s15_g04_t08_r02_f02,baseline,1
ds_3,13486,1785086209.8368726,1.52284,1.4773225,0.03218593802035284,s15_g04_t08_r02_f02,baseline,1
ds_3,13490,1785086209.9109578,1.5350988333333335,1.4746609999999996,0.04328964105142415,s15_g04_t08_r02_f02,baseline,1
ds_3,13494,1785086209.9741774,1.5039626666666668,1.4699424999999995,0.03031758620604785,s15_g04_t08_r02_f02,baseline,1
ds_3,13498,1785086210.0403073,1.5078840000000002,1.4588786666666664,0.041870293898074486,s15_g04_t08_r02_f02,baseline,1
ds_3,13502,1785086210.0936778,1.5346296666666666,1.4808069999999998,0.03959274002193389,s15_g04_t08_r02_f02,baseline,1
ds_3,13506,1785086210.1575415,1.5354688333333335,1.4995926666666666,0.035471172217340585,s15_g04_t08_r02_f02,baseline,1
ds_3,13510,1785086210.2328324,1.5265389444444448,1.4976456111111112,0.026643173971309272,s15_g04_t08_r02_f02,baseline,1
ds_3,13514,1785086210.2932413,1.5177223333333332,1.4786083333333333,0.02777920987997231,s15_g04_t08_r02_f02,baseline,1
ds_3,13518,1785086210.3624907,1.5357060555555557,1.4861113888888886,0.038312085846794075,s15_g04_t08_r02_f02,baseline,1
ds_3,13522,1785086210.4214435,1.515660333333333,1.4800945000000005,0.02532735616603276,s15_g04_t08_r02_f02,baseline,1
ds_3,13526,1785086210.4791126,1.517651777777778,1.4923526111111112,0.019237146761772107,s15_g04_t08_r02_f02,baseline,1
ds_3,13530,1785086210.554472,1.515362666666667,1.4825051666666664,0.023282627009687785,s15_g04_t08_r02_f02,baseline,1
ds_3,13534,1785086210.6142364,1.5290238888888894,1.4936213888888883,0.029716540948458242,s15_g04_t08_r02_f02,baseline,1
ds_3,13538,1785086210.6818035,1.5302373333333337,1.5021248333333332,0.030311899376409514,s15_g04_t08_r02_f02,baseline,1
ds_3,13542,1785086210.743098,1.5239647777777778,1.4815281111111114,0.030257581745105164,s15_g04_t08_r02_f02,baseline,1
ds_3,13546,1785086210.7996376,1.5252798333333337,1.503659833333333,0.02554338179233335,s15_g04_t08_r02_f02,baseline,1
ds_3,13550,1785086210.8753233,1.5451376666666672,1.4869776666666665,0.04697861340605538,s15_g04_t08_r02_f02,baseline,1
ds_3,13554,1785086210.9375916,1.5154641111111111,1.5052954444444444,0.01634565582413222,s15_g04_t08_r02_f02,baseline,1
ds_3,13558,1785086211.0025835,1.5179502777777782,1.4879587777777779,0.021614890814073893,s15_g04_t08_r02_f02,baseline,1
ds_3,13562,1785086211.0630174,1.517476777777778,1.4972514444444442,0.01769158893756611,s15_g04_t08_r02_f02,baseline,1
ds_3,13566,1785086211.1173537,1.5093491666666663,1.4796036666666665,0.022436963493430963,s15_g04_t08_r02_f02,baseline,1
ds_3,13570,1785086211.1981084,1.5262654999999994,1.5030335000000006,0.026440094789920314,s15_g04_t08_r02_f02,baseline,1
ds_3,13574,1785086211.2583337,1.5240347777777778,1.5008667777777775,0.02405040221167232,s15_g04_t08_r02_f02,baseline,1
ds_3,13578,1785086211.3250718,1.5156506666666665,1.4932325000000002,0.017051170732858865,s15_g04_t08_r02_f02,baseline,1
ds_3,13582,1785086211.3888934,1.521941777777778,1.4869977777777779,0.02550488962464722,s15_g04_t08_r02_f02,baseline,1
ds_3,13586,1785086211.4431772,1.5224403333333334,1.4809538333333334,0.029433399817308827,s15_g04_t08_r02_f02,baseline,1
ds_3,13590,1785086211.5173533,1.5287403888888889,1.4904125555555554,0.03029734385156358,s15_g04_t08_r02_f02,baseline,1
ds_3,13594,1785086211.5783548,1.5165802777777775,1.4722231111111113,0.032349052034548596,s15_g04_t08_r02_f02,baseline,1
ds_3,13598,1785086211.647846,1.5257207777777775,1.4894207777777784,0.027811478787021733,s15_g04_t08_r02_f02,baseline,1
ds_3,13602,1785086211.7093182,1.5331137777777777,1.473363111111111,0.042497601442846915,s15_g04_t08_r02_f02,baseline,1
ds_3,13606,1785086211.7693424,1.522398666666667,1.5000631666666664,0.02239875573491154,s15_g04_t08_r02_f02,baseline,1
ds_3,13610,1785086211.8404064,1.5297790555555557,1.4986685555555552,0.029808805646813766,s15_g04_t08_r02_f02,baseline,1
ds_3,13614,1785086211.9026115,1.534411666666667,1.5041576666666667,0.03466192428139137,s15_g04_t08_r02_f02,baseline,1
ds_3,13618,1785086211.9688425,1.525551,1.5019563333333332,0.025625784692592652,s15_g04_t08_r02_f02,baseline,1
ds_3,13622,1785086212.029317,1.5452234444444448,1.5057242777777773,0.045584287682236976,s15_g04_t08_r02_f02,baseline,1
ds_3,13626,1785086212.0885854,1.5344905,1.519311,0.03952858853096075,s15_g04_t08_r02_f02,baseline,1
ds_3,13630,1785086212.160987,1.5306878888888884,1.508987888888889,0.031977002222468805,s15_g04_t08_r02_f02,baseline,1
ds_3,13634,1785086212.2224412,1.525469,1.4986994999999996,0.02550218149982466,s15_g04_t08_r02_f02,baseline,1
ds_3,13638,1785086212.297362,1.5429126111111104,1.489756444444445,0.04411827991652824,s15_g04_t08_r02_f02,baseline,1
ds_3,13646,1785086212.415772,1.5262453333333332,1.5233400000000004,0.035122259633710774,s15_g04_t08_r02_f02,baseline,1
ds_3,13650,1785086212.4854233,1.5113690000000002,1.4947745000000001,0.012512394305248016,s15_g04_t08_r02_f02,baseline,1
ds_3,13658,1785086212.6248016,1.518982222222222,1.4861247222222222,0.02351272195864001,s15_g04_t08_r02_f02,baseline,1
ds_3,13666,1785086212.7392147,1.5424057222222223,1.474779222222222,0.04933895934152174,s15_g04_t08_r02_f02,baseline,1
ds_3,13670,1785086212.81087,1.537946666666667,1.4855546666666666,0.040603166948185845,s15_g04_t08_r02_f02,baseline,1
ds_3,13674,1785086212.868508,1.5287047777777782,1.5099501111111113,0.0303804045133552,s15_g04_t08_r02_f02,baseline,1
ds_3,13678,1785086212.9374428,1.535765611111111,1.5055256111111113,0.036189933908512044,s15_g04_t08_r02_f02,baseline,1
ds_3,13682,1785086212.9962065,1.526293,1.4819968333333333,0.03186590433406485,s15_g04_t08_r02_f02,baseline,1
ds_3,13686,1785086213.0542276,1.516885777777778,1.4937497777777775,0.018005409436823844,s15_g04_t08_r02_f02,baseline,1
ds_3,13690,1785086213.125137,1.5339829444444448,1.5180402777777775,0.038474564785239564,s15_g04_t08_r02_f02,baseline,1
ds_3,13694,1785086213.1860723,1.522521833333333,1.4937218333333335,0.023380512256767863,s15_g04_t08_r02_f02,baseline,1
ds_3,13698,1785086213.2552917,1.5048362222222218,1.5033742222222224,0.0058969840586227925,s15_g04_t08_r02_f02,baseline,1
ds_3,13702,1785086213.3231318,1.5499972222222227,1.508814722222222,0.05076831253639667,s15_g04_t08_r02_f02,baseline,1
ds_3,13706,1785086213.371677,1.5298009999999997,1.4977983333333331,0.029882217740842074,s15_g04_t08_r02_f02,baseline,1
ds_3,13710,1785086213.4440365,1.5389519999999999,1.4856011666666666,0.041528119453703924,s15_g04_t08_r02_f02,baseline,1
ds_3,13714,1785086213.5075917,1.5153426666666667,1.4847386666666667,0.021640372352516438,s15_g04_t08_r02_f02,baseline,1
ds_3,13718,1785086213.5742807,1.5268418888888888,1.4837620555555557,0.031371290042080065,s15_g04_t08_r02_f02,baseline,1
ds_3,13722,1785086213.6372545,1.5334589444444442,1.465801444444445,0.04784393551352971,s15_g04_t08_r02_f02,baseline,1
ds_3,13726,1785086213.6925611,1.5269751666666662,1.4848285,0.03094889382424543,s15_g04_t08_r02_f02,baseline,1
ds_3,13730,1785086213.7669811,1.5336997222222224,1.5070782222222219,0.03443504766487344,s15_g04_t08_r02_f02,baseline,1
ds_3,13734,1785086213.8295443,1.5297065555555553,1.478746555555556,0.036526543002703776,s15_g04_t08_r02_f02,baseline,1
ds_3,13738,1785086213.8973827,1.520952,1.4808661666666665,0.02837410583662132,s15_g04_t08_r02_f02,baseline,1
ds_3,13742,1785086213.958441,1.5227223333333337,1.4959034999999998,0.02308864968682947,s15_g04_t08_r02_f02,baseline,1
ds_3,13746,1785086214.0134413,1.5202308333333334,1.4868348333333332,0.024137278859105656,s15_g04_t08_r02_f02,baseline,1
ds_3,13750,1785086214.0893188,1.5056771666666668,1.5049483333333336,0.007531017470361697,s15_g04_t08_r02_f02,baseline,1
ds_3,13754,1785086214.1532755,1.5318239444444446,1.4822746111111107,0.03642736404497937,s15_g04_t08_r02_f02,baseline,1
ds_3,13758,1785086214.2189844,1.5116219444444439,1.487614444444445,0.01698445109767986,s15_g04_t08_r02_f02,baseline,1
ds_3,13762,1785086214.2748127,1.5390244444444443,1.4867284444444444,0.041219430503849984,s15_g04_t08_r02_f02,baseline,1
ds_3,13766,1785086214.335663,1.5214526666666666,1.4742735,0.03349730898685902,s15_g04_t08_r02_f02,baseline,1
ds_3,13770,1785086214.4115725,1.5063315000000002,1.4969173333333337,0.0070420683060999755,s15_g04_t08_r02_f02,baseline,1
ds_3,13774,1785086214.4741902,1.5244479999999996,1.4841971666666671,0.0291107238893346,s15_g04_t08_r02_f02,baseline,1
ds_3,13778,1785086214.5380986,1.5241356111111113,1.484196444444444,0.02884926501497645,s15_g04_t08_r02_f02,baseline,1
ds_3,13782,1785086214.6048489,1.5374940000000001,1.4956373333333333,0.03774695877079974,s15_g04_t08_r02_f02,baseline,1
ds_3,13786,1785086214.6576178,1.5332142222222223,1.4921457222222223,0.0341302539873007,s15_g04_t08_r02_f02,baseline,1
ds_3,13790,1785086214.7341428,1.5237914999999997,1.4670595000000002,0.04063387764538324,s15_g04_t08_r02_f02,baseline,1
ds_3,13794,1785086214.7973354,1.5239366111111106,1.4964879444444446,0.024192889155903837,s15_g04_t08_r02_f02,baseline,1
