capture_id,protocol,motion,alignment_available,alignment_snapshot_count,alignment_dynamic_snapshot_count,alignment_rtk_derived_dynamic_geometry,alignment_anchor_count_min,alignment_reflected,alignment_reflected_snapshot_count,alignment_reflection_consistent,alignment_fit_rmse_m_median,alignment_fit_rmse_m_p95,alignment_fit_rmse_m_max,alignment_fit_residual_m_max,alignment_yaw_deg_median,alignment_yaw_deg_span,alignment_anchor_spread_p95_m_max,alignment_quality_flag,alignment_transformed_positions,alignment_transform_coverage_pct,alignment_exact_geometry_version_pct,alignment_geometry_match_age_p95_s,alignment_geometry_match_age_max_s,rtk_tag_total,rtk_tag_valid,rtk_tag_fixed,rtk_tag_fixed_pct,rtk_tag_fix_age_p95_ms,rtk_all_modules_fixed_pct,rtk_fixed_anchor_count,rtk_anchor_spread_p95_m_max,rtk_tag_center_east_m,rtk_tag_center_north_m,rtk_tag_center_up_m,error_pairs,error_fixed_tag_solutions,error_pair_coverage_pct,error_association_abs_p50_ms,error_association_abs_p95_ms,error_association_abs_max_ms,error_bias_east_mean_m,error_bias_north_mean_m,error_bias_east_median_m,error_bias_north_median_m,error_error_median_m,error_error_rmse_m,error_error_p95_m,error_error_max_m,error_error_gt_0_5m,error_error_gt_1m,error_error_gt_2m,error_debiased_error_rmse_m,error_debiased_error_p95_m,error_debiased_error_max_m,ekf_error_pairs,ekf_error_fixed_tag_solutions,ekf_error_pair_coverage_pct,ekf_error_association_abs_p50_ms,ekf_error_association_abs_p95_ms,ekf_error_association_abs_max_ms,ekf_error_bias_east_mean_m,ekf_error_bias_north_mean_m,ekf_error_bias_east_median_m,ekf_error_bias_north_median_m,ekf_error_error_median_m,ekf_error_error_rmse_m,ekf_error_error_p95_m,ekf_error_error_max_m,ekf_error_error_gt_0_5m,ekf_error_error_gt_1m,ekf_error_error_gt_2m,ekf_error_debiased_error_rmse_m,ekf_error_debiased_error_p95_m,ekf_error_debiased_error_max_m,static_rtk_reference_consistent,static_rtk_max_cross_capture_center_distance_m,error_interpretation_grade
flextdoa_final_dynamic_20260813,flextdoa,dynamic,True,436,0,False,4,True,436,True,0.4105392102617656,0.4105392102617656,0.4105392102617656,0.5884403817546693,123.99029432950624,0.0,0.019444855617953342,usable_with_limitations,8252,100.0,100.0,0.5097850561141968,1.4902970790863037,3721,3721,3693,99.24751410911045,,99.76889175534774,4,0.019444855617953342,0.0007975286751504791,-0.0008889614237153204,0.024999999198652402,3635,3693,98.42946114270241,9.618759155273438,38.79354000091554,99.99489784240723,0.1810477053306504,-0.08727149019279354,0.19660698317016806,-0.08445794572282628,0.22060024843993117,0.2184645422140055,0.2633905034131887,0.6505451115820109,3,0,0,0.08707570704956644,0.1985050802854562,0.6132742158884533,3635,3693,98.42946114270241,9.618759155273438,38.79354000091554,99.99489784240723,0.1774780812480274,-0.08978133570069319,0.20371210346863058,-0.08956199918954202,0.22624003146016455,0.2242575890308372,0.25749796095580374,0.8502602382756201,19,0,0,0.10686711704082848,0.2291523190846987,0.9565307728420099,,,
native_ds_final_dynamic_20260813,native_ds,dynamic,True,49,0,False,4,True,49,True,1.0555762736565966,1.0555762736565966,1.0555762736565966,1.7400305472881017,127.95626631454655,0.0,0.07229702455857978,poor_alignment_do_not_claim_accuracy,1578,100.0,100.0,0.7491533756256106,2.0104775428771973,592,592,555,93.75,,96.45270270270271,4,0.07229702455857978,-0.025201911003526256,-0.015556820352557947,0.295998864100364,549,555,98.91891891891892,9.675025939941406,34.649896621704116,85.04796028137207,-0.25046933587667103,0.2601904159012694,-0.2554995755053787,0.27042962415270866,0.43556018645937644,0.47305123597382925,0.7307060931334368,0.861090304625087,181,0,0,0.30573464934699474,0.4999250579523546,0.672510638014625,549,555,98.91891891891892,9.675025939941406,34.649896621704116,85.04796028137207,-0.26456052871407376,0.25874313141452404,-0.25907738051244766,0.2759930634784329,0.4416849442747603,0.4831652983008853,0.7357049702884416,0.9389344134561745,204,0,0,0.3111849114994652,0.5173112452717947,0.6390841740683274,,,
native_ds_static_final_02_rtk_fixed,native_ds,static,False,,,,,,,,,,,,,,,,0,0.0,,,,240,240,240,100.0,,29.592684954280966,2,0.005374631945305415,1.3402074383973708,-1.9786047695260134,-1.316000448341086,0,240,0.0,,,,,,,,,,,,,,,,,,0,240,0.0,,,,,,,,,,,,,,,,,,False,2.3841326590941705,audit_only_invalid_for_cross_protocol_ranking
passive_ds_final_dynamic_20260813,passive_ds,dynamic,True,1,0,False,4,True,1,True,0.40962769698918866,0.40962769698918866,0.40962769698918866,0.5854960120917102,123.99984227627343,0.0,0.010679419707644819,usable_with_limitations,3542,100.0,100.0,157.9685270190239,164.42356896400452,1189,1189,1189,100.0,,94.59185398005746,4,0.010679419707644819,-0.008374052926111248,-0.024446431682143725,0.021000000070540915,1171,1189,98.4861227922624,4.047632217407227,52.39129066467285,97.4113941192627,0.13049410915864634,-0.08765709994558829,0.15730764454650092,-0.0704842716730456,0.18082299005532676,0.22422726490240005,0.3462085680668672,1.1698109466992925,21,2,0,0.1630314642653543,0.3573334114452463,1.1133060757197706,1171,1189,98.4861227922624,4.047632217407227,52.39129066467285,97.4113941192627,0.13015703636166925,-0.08817464540299592,0.165385245769771,-0.06961182759360904,0.18155576479606483,0.22230164135042776,0.34335096370207097,1.1610195258331542,20,2,0,0.16213575325579122,0.3590986962439113,1.1220932650355653,,,
static_flextdoa_20260813,flextdoa,static,True,25,0,False,3,True,25,True,0.38975556902630654,0.38975556902630654,0.38975556902630654,0.5462179556305257,123.26576749320662,0.0,0.005414086035032436,usable_with_limitations,454,100.0,100.0,0.5962835431098938,1.0030663013458252,197,178,98,49.746192893401016,,45.26946107784431,3,0.005414086035032436,-0.008453805646008247,-0.013389977664094771,0.011500000103639232,97,98,98.9795918367347,8.663177490234375,30.79872131347658,87.53466606140137,0.07361924571358464,-0.22464919019645602,0.07355738465501341,-0.22280424113667613,0.2379154769905614,0.2374124323406368,0.25989149003335865,0.2774069504671523,0,0,0,0.02193213848124667,0.03495584194300569,0.05454866507860891,97,98,98.9795918367347,8.663177490234375,30.79872131347658,87.53466606140137,0.07371350439599732,-0.2238143056494934,0.07374541597165456,-0.2235169513260953,0.23618777045662107,0.23582920122235324,0.24475331599952826,0.24723979062049495,0,0,0,0.009432785559521605,0.015249558513044773,0.02511947728774104,False,2.3841326590941705,audit_only_invalid_for_cross_protocol_ranking
static_passive_ds_20260813,passive_ds,static,True,1,0,False,3,True,1,True,0.39087598567902365,0.39087598567902365,0.39087598567902365,0.5471392987643935,123.27967645102966,0.0,0.0055424729815397285,usable_with_limitations,182,100.0,100.0,50.52713156938553,50.88360857963562,59,59,59,100.0,,80.0,3,0.0055424729815397285,-0.00677899504862013,-0.011445374796677283,0.011999999792237658,59,59,100.0,4.497766494750977,64.8340940475464,95.86906433105469,0.08125194800280053,-0.20064908221197875,0.07927363625341556,-0.20003388188594284,0.21786949497450883,0.21872120130007494,0.2558296319659689,0.2771897963086183,0,0,0,0.031326072850065376,0.0666894051805399,0.10125867169302206,59,59,100.0,4.497766494750977,64.8340940475464,95.86906433105469,0.07978934819925157,-0.20284666055232442,0.07781849155781839,-0.20303019918153822,0.21781801140207632,0.2196546654119613,0.2544255841308448,0.27264763942685244,0,0,0,0.027184227343789426,0.060559651707986016,0.10457390536285707,False,2.3841326590941705,audit_only_invalid_for_cross_protocol_ranking
