anchor_id,samples,rate_hz,mean_m,median_m,std_cm,robust_sigma_cm,min_m,max_m,peak_to_peak_cm,reference_distance_m,reference_bias_cm,reference_rmse_cm,reference_p95_abs_cm
2,939,15.64198279065992,2.202894568690096,2.23,83.82758606269866,1.0378200000000175,-23.455,2.264,2571.8999999999996,2.145821360808024,5.707320788207178,83.97710482176777,10.3178639191976
3,972,16.20607078273598,2.207531893004115,2.208,1.124916801211775,1.186080000000001,2.177,2.241,6.400000000000006,2.2036431908319463,0.38887021721689935,1.1896873390669427,2.3356809168053605
4,977,16.27132714875179,2.209469805527124,2.21,1.5475236672329147,1.630860000000018,2.147,2.251,10.40000000000001,2.118321933158414,9.114787236870987,9.245091923112742,11.46780668415861
5,978,16.282865150585298,2.2163220858895705,2.215,1.6270158520596794,1.3343400000000505,2.152,2.281,12.9,2.2206722658915705,-0.43501800019999326,1.6833640470020623,3.3672265891570685
