mode,received_at,frame_start_seq,frame_span_ms,anchors_used,x_m,y_m,reference_error_cm
rolling,1785487010.3365664,,29.76083755493164,3,1.557186968869927,1.558154711444408,6.744509724761016
rolling,1785487010.3503473,,43.541669845581055,4,1.559121719472541,1.559851205103943,6.955545605044996
rolling,1785487010.3650067,,42.92559623718262,4,1.5498545005352664,1.5507041865457565,5.876572351617361
coherent,1785487010.379113,58172,42.54651069641113,4,1.5496137466066189,1.5511974376410256,5.9221851510360635
rolling,1785487010.379113,,42.54651069641113,4,1.5496137466066189,1.5511974376410256,5.9221851510360635
rolling,1785487010.3964875,,46.140193939208984,4,1.5352069217356736,1.5587983602422517,6.662045064381125
rolling,1785487010.4093742,,44.36755180358887,4,1.525046338305797,1.549889012782856,5.977048688261785
rolling,1785487010.446223,,67.11006164550781,4,1.5318671653198788,1.5566213703220797,6.487850609636367
rolling,1785487010.460672,,64.18442726135254,4,1.5345214596526442,1.5511833133227324,5.912683872901831
rolling,1785487010.4755409,,66.16663932800293,4,1.5516933761144946,1.5421235510843172,5.060995505601787
rolling,1785487010.487642,,41.419029235839844,4,1.5574469672913036,1.5471686100897648,5.687751498871059
rolling,1785487010.5037625,,43.0905818939209,4,1.5477160431527746,1.5375639008144257,4.54571097575855
coherent,1785487010.5185697,58181,43.028831481933594,4,1.5405081553093745,1.5523312551554493,5.984414149866406
rolling,1785487010.5185697,,43.028831481933594,4,1.5405081553093745,1.5523312551554493,5.984414149866406
rolling,1785487010.5336742,,46.03219032287598,4,1.532654080551486,1.5564750005590144,6.4618390935860965
rolling,1785487010.5530334,,49.2708683013916,4,1.5284752925327345,1.5528108138835965,6.175445028209143
rolling,1785487010.5664673,,47.8975772857666,4,1.545069884231868,1.5691901655817617,7.676199012708729
coherent,1785487010.5795453,58185,45.87101936340332,4,1.5547022236023702,1.549455650879589,5.840981307420374
rolling,1785487010.5795453,,45.87101936340332,4,1.5547022236023702,1.549455650879589,5.840981307420374
rolling,1785487010.597408,,44.374704360961914,4,1.550985173894213,1.5514167358091067,5.963614839387629
rolling,1785487010.6100686,,43.601274490356445,4,1.5528170961676786,1.553023064044641,6.152659505397944
rolling,1785487010.6264522,,46.90694808959961,4,1.5381616949213086,1.5385577505470784,4.61973193897078
coherent,1785487010.6459763,58189,48.5682487487793,4,1.5323613419428777,1.5504413799259584,5.869710732087087
rolling,1785487010.6459763,,48.5682487487793,4,1.5323613419428777,1.5504413799259584,5.869710732087087
rolling,1785487010.6648774,,54.808855056762695,4,1.5258241425805217,1.5538903526751349,6.342245924057973
rolling,1785487010.6711822,,44.72994804382324,4,1.528691241105145,1.5564043792694229,6.522500190635648
rolling,1785487010.7091615,,63.18521499633789,4,1.5359943521289232,1.5636127653579734,7.134530733884343
rolling,1785487010.7192657,,54.38828468322754,4,1.5381621194878206,1.5591714935994159,6.676796346562202
rolling,1785487010.7368746,,65.69242477416992,4,1.5599454639684296,1.5476787797727298,5.810139969255342
rolling,1785487010.7493277,,40.16613960266113,4,1.5630569872704214,1.5504071311923864,6.170270293491329
rolling,1785487010.7692354,,49.96967315673828,4,1.559155874646331,1.5465566179141692,5.678980905516654
coherent,1785487010.7823434,58198,45.468807220458984,4,1.5548291779381538,1.5554210543210556,6.426604058451965
rolling,1785487010.7823434,,45.468807220458984,4,1.5548291779381538,1.5554210543210556,6.426604058451965
rolling,1785487010.7960389,,46.71120643615723,4,1.5358525338138398,1.5654329760673125,7.317102640698765
rolling,1785487010.815051,,45.81570625305176,4,1.5353351219985116,1.5649792814862713,7.276260649908123
rolling,1785487010.8266227,,44.27933692932129,4,1.5416815336747087,1.5712433770874419,7.874340685271863
coherent,1785487010.8465152,58202,50.4763126373291,4,1.544080889618947,1.5663276319775552,7.3864418293445295
rolling,1785487010.8465152,,50.4763126373291,4,1.544080889618947,1.5663276319775552,7.3864418293445295
rolling,1785487010.859492,,44.44098472595215,4,1.5501361207822046,1.5631329416959185,7.11290339762376
rolling,1785487010.8719594,,45.33672332763672,4,1.550653532597532,1.56358663627696,7.1642045963862016
rolling,1785487010.8879302,,41.41497611999512,4,1.5452810876320566,1.558283874560131,6.587857566772623
coherent,1785487010.9029574,58206,43.465375900268555,4,1.5489005799040092,1.5508683422882934,5.880471217893178
rolling,1785487010.9029574,,43.465375900268555,4,1.5489005799040092,1.5508683422882934,5.880471217893178
rolling,1785487010.922956,,50.99654197692871,4,1.5558432545836365,1.5472054440884437,5.64916404229249
rolling,1785487010.9333966,,45.46642303466797,4,1.5516907955623018,1.54356434409775,5.202294353979696
rolling,1785487010.9805446,,77.58712768554688,4,1.5546179414756707,1.5464535234916255,5.5466806424948185
rolling,1785487010.987954,,64.99791145324707,4,1.5517203836559714,1.5523899731113686,6.0714227570872765
rolling,1785487010.996441,,63.04430961608887,4,1.558157553865168,1.54899377492271,5.8828177167546345
rolling,1785487011.0110714,,30.52687644958496,4,1.54976236497421,1.5416324205936986,4.978144981693541
rolling,1785487011.0271266,,39.17264938354492,4,1.54976236497421,1.5416324205936986,4.978144981693541
coherent,1785487011.0464754,58215,50.034523010253906,4,1.5500032280140874,1.541138945953859,4.933419540394809
rolling,1785487011.0464754,,50.034523010253906,4,1.5500032280140874,1.541138945953859,4.933419540394809
rolling,1785487011.0646899,,53.618431091308594,4,1.531035199846243,1.551146321992172,5.961709507804342
rolling,1785487011.0734472,,46.32067680358887,4,1.5383875723751856,1.5575932787012376,6.5180064832808515
rolling,1785487011.0963933,,49.91793632507324,4,1.5408328714272932,1.5600068610241906,6.751309065772555
coherent,1785487011.10816,58219,43.470144271850586,4,1.539629647340204,1.5624719987776818,7.000411779563985
rolling,1785487011.10816,,43.470144271850586,4,1.539629647340204,1.5624719987776818,7.000411779563985
rolling,1785487011.1226842,,49.23701286315918,4,1.5377601949315785,1.5634583065305654,7.107038630941645
rolling,1785487011.1376548,,41.26143455505371,4,1.5359307410016212,1.561854142671723,6.959785112357942
rolling,1785487011.1563067,,48.146724700927734,4,1.5423140917204812,1.56815469819804,7.565680114111127
coherent,1785487011.1802804,58223,57.59620666503906,4,1.5449647853826616,1.562724018169526,7.029756448790041
rolling,1785487011.1802804,,57.59620666503906,4,1.5449647853826616,1.562724018169526,7.029756448790041
rolling,1785487011.1834981,,45.84336280822754,4,1.5593650957499352,1.5551265325669887,6.505669972910934
rolling,1785487011.1986375,,42.33074188232422,4,1.562758068981914,1.5581016744624077,6.888336994239305
rolling,1785487011.232945,,52.66451835632324,4,1.5437188339533243,1.5393093876588966,4.685077459484131
rolling,1785487011.2487886,,65.29045104980469,4,1.544202196701527,1.5383190852106563,4.58846579828636
rolling,1785487011.2622638,,63.62628936767578,4,1.5437408227398433,1.5385625023275014,4.610550396484731
rolling,1785487011.2776694,,44.724464416503906,4,1.5468551670058435,1.5412933273205218,4.905967306418929
rolling,1785487011.2973485,,48.55990409851074,4,1.5609808536374399,1.5552357968619122,6.561711620853015
coherent,1785487011.3161402,58232,53.876399993896484,4,1.5561668661767858,1.565098583321584,7.401621667351242
rolling,1785487011.3161402,,53.876399993896484,4,1.5561668661767858,1.565098583321584,7.401621667351242
rolling,1785487011.3250334,,47.363996505737305,4,1.5580111011518416,1.5641255800797562,7.344826160251857
rolling,1785487011.3473072,,49.95870590209961,4,1.5491431657090322,1.5563496960812881,6.427629881125766
rolling,1785487011.3612409,,45.10068893432617,4,1.5481630789202374,1.5553823214992886,6.320849577688977
coherent,1785487011.3847072,58236,59.67378616333008,4,1.5546722730033404,1.5420464348167997,5.120385085741355
