mode,received_at,frame_start_seq,frame_span_ms,anchors_used,x_m,y_m,reference_error_cm
rolling,1785486443.9732184,,1.1930465698242188,3,1.5606908902570513,1.5481568307691842,5.879149713180707
rolling,1785486443.9734275,,1.402139663696289,4,1.5542597810785441,1.5418091362338884,5.087126437160052
rolling,1785486443.986575,,14.031648635864258,4,1.553052738098411,1.5442820980473537,5.300129778323388
rolling,1785486443.9868774,,13.659000396728516,4,1.5507132773836485,1.5422307327375488,5.053203063473449
rolling,1785486443.9874365,,14.00899887084961,4,1.5461110957571989,1.5446588060051,5.234080817183786
coherent,1785486443.9875343,21032,14.991044998168945,4,1.5562492845326692,1.5544077460441077,6.358300301354948
rolling,1785486443.9875343,,0.9593963623046875,4,1.5539098238179063,1.5523563807343028,6.107902774187183
rolling,1785486443.9879982,,1.4233589172363281,4,1.5548885991614008,1.5533224608810896,6.2225352835927294
rolling,1785486443.9933772,,6.499767303466797,4,1.557063240527778,1.5488671058145784,5.841015282785581
coherent,1785486443.9942558,21036,7.378339767456055,4,1.5473302568236758,1.554002148162673,6.175478519792258
rolling,1785486443.9942558,,7.378339767456055,4,1.5473302568236758,1.554002148162673,6.175478519792258
rolling,1785486443.997521,,9.522676467895508,4,1.5436721717449295,1.5507945419038875,5.832622360483416
rolling,1785486444.0159807,,27.982473373413086,4,1.5497082796877297,1.5476099408764674,5.568159299980446
rolling,1785486444.0216386,,33.640384674072266,4,1.554927063104488,1.552186051598467,6.112331590706218
rolling,1785486444.0264668,,38.46859931945801,4,1.5510671442375774,1.560094164331861,6.823327801349189
rolling,1785486444.0273094,,11.328697204589844,4,1.5456946992721015,1.554791402615032,6.241617973006153
coherent,1785486444.027625,21045,5.986452102661133,4,1.5553703133148329,1.5496866280295885,5.878625145549539
rolling,1785486444.027625,,5.986452102661133,4,1.5553703133148329,1.5496866280295885,5.878625145549539
rolling,1785486444.0320144,,5.547523498535156,4,1.5556300183139165,1.5499143513773421,5.906828804422532
rolling,1785486444.0392637,,11.954307556152344,4,1.5573152958144498,1.5464615937104598,5.616165978284536
rolling,1785486444.0458255,,18.516063690185547,4,1.5604225876704279,1.5491862347700718,5.9682449201733645
rolling,1785486444.0470066,,19.38152313232422,4,1.5531391483261752,1.5419972652097063,5.079066806841217
rolling,1785486444.047068,,7.804393768310547,4,1.543926379262085,1.5468578465818268,5.440139806756679
coherent,1785486444.0483952,21049,16.380786895751953,4,1.5544546213561976,1.557591879903004,6.632013444732642
rolling,1785486444.0483952,,9.131431579589844,4,1.5575619132121756,1.560316520962616,6.963545874697973
rolling,1785486444.0568092,,10.983705520629883,4,1.5590106921220255,1.5573482961527438,6.710613240565524
coherent,1785486444.0568905,21053,11.065006256103516,4,1.5495313064421228,1.5416968720436908,4.980844254571217
rolling,1785486444.0568905,,11.065006256103516,4,1.563166840392213,1.55515554642448,6.621479102236673
rolling,1785486444.061145,,12.749910354614258,4,1.557196328837124,1.5499202799339549,5.946156424311689
rolling,1785486444.08116,,32.76491165161133,4,1.5600595485362352,1.5524309053648677,6.2665405013081115
rolling,1785486444.0820487,,25.23946762084961,4,1.550788176688839,1.5432797877618432,5.157785845686611
rolling,1785486444.0824943,,25.68507194519043,4,1.5470946632520135,1.5452284551477087,5.299863590264712
rolling,1785486444.0923655,,35.55631637573242,4,1.543851806367604,1.5469393598339287,5.447991821887107
coherent,1785486444.0926654,21062,11.505365371704102,4,1.543368443619401,1.547929662282169,5.54532850286121
rolling,1785486444.0926654,,11.505365371704102,4,1.543368443619401,1.547929662282169,5.54532850286121
rolling,1785486444.0941453,,12.096643447875977,4,1.5278447374476363,1.5343176395970208,4.406893813239091
rolling,1785486444.0946553,,2.2897720336914062,4,1.5380966332322616,1.5444365632604498,5.2064898847940935
rolling,1785486444.1015174,,8.852005004882812,4,1.5422641293475554,1.5422378265022108,4.9740483654162855
coherent,1785486444.1016529,21066,7.507562637329102,4,1.5429893371367038,1.540752037512995,4.826795086487411
rolling,1785486444.1016529,,7.507562637329102,4,1.5429893371367038,1.540752037512995,4.826795086487411
rolling,1785486444.1042023,,9.546995162963867,4,1.5577335756907165,1.5536805809582117,6.323399543161233
rolling,1785486444.1078355,,6.318092346191406,4,1.5557734021131258,1.5517458317942125,6.088287437214635
rolling,1785486444.1182237,,16.706228256225586,4,1.5545652680206943,1.5542210290533853,6.3037421599007954
coherent,1785486444.1185067,21070,14.304399490356445,4,1.5541030534778917,1.554464889653932,6.318421859967582
rolling,1785486444.1185067,,14.304399490356445,4,1.5541030534778917,1.554464889653932,6.318421859967582
rolling,1785486444.1194766,,11.64102554321289,4,1.5582479899285349,1.5580993934489908,6.764217687624749
rolling,1785486444.1304271,,22.591590881347656,4,1.5611520944220245,1.552149531155006,6.272565531720807
rolling,1785486444.1361241,,28.288602828979492,4,1.5579107085545738,1.5538596597447476,6.345215792214701
rolling,1785486444.14572,,26.24344825744629,4,1.5569319332110803,1.5528935795979601,6.2272590701534645
rolling,1785486444.1482956,,28.81908416748047,4,1.5564468246832002,1.5538874587593314,6.312223656285752
rolling,1785486444.148592,,29.11543846130371,4,1.5587631510292068,1.5526653839834605,6.252456107658702
rolling,1785486444.1509905,,5.270481109619141,4,1.5520123490751956,1.5467459167941062,5.520810898205327
rolling,1785486444.1696332,,23.913145065307617,4,1.5471852682669605,1.5566355286022628,6.436542682392086
rolling,1785486444.1768837,,31.163692474365234,4,1.546259368164397,1.5571240258998353,6.4781163348188455
rolling,1785486444.1856997,,39.97969627380371,4,1.548084708188508,1.558724582464189,6.652686562877995
rolling,1785486444.1943827,,48.662662506103516,4,1.545926760840297,1.5631457352113822,7.076909802077299
rolling,1785486444.1980884,,52.3684024810791,4,1.5417498081874148,1.5653494611612662,7.2849461161518745
rolling,1785486444.1981432,,52.42323875427246,4,1.5492505751772507,1.571926538135794,7.977990717108131
coherent,1785486444.2001047,21087,14.405012130737305,4,1.537356138565432,1.5610127795912263,6.86535285737168
rolling,1785486444.2001047,,5.7220458984375,4,1.5448569055552677,1.5675898565657544,7.515410448668082
rolling,1785486444.2013426,,6.9599151611328125,4,1.546807461867313,1.569515113204863,7.71809923653305
rolling,1785486444.2132337,,18.851041793823242,4,1.5424236280850936,1.5651881398989138,7.269126121316854
rolling,1785486444.2133155,,18.932819366455078,4,1.5362231491931833,1.5597512256465051,6.747794773700494
rolling,1785486444.2155273,,17.438888549804688,4,1.542723505266669,1.546433446074244,5.394223130301172
rolling,1785486444.2249663,,26.877880096435547,4,1.543696160532088,1.547393485523373,5.492797369029222
rolling,1785486444.2259626,,27.874231338500977,4,1.5455116271821672,1.5489853845809558,5.661049823412709
coherent,1785486444.2260838,21096,12.850046157836914,4,1.5565804850131575,1.5391226172494805,4.892455135120867
rolling,1785486444.2260838,,10.556459426879883,4,1.559368606928656,1.5416745557561926,5.223554578948508
rolling,1785486444.2279534,,2.9871463775634766,4,1.5596108884145212,1.5411781750369342,5.185148078774985
