block,slot_id,initiator_id,received_at,x_m,y_m,truth_x_m,truth_y_m,error_m
flex_1,43164,2,1785085521.866456,1.4118297382015026,1.5283688917753016,1.5,1.5,0.09262175276993166
flex_1,43174,4,1785085521.9012518,1.513023028428412,1.4639312465536691,1.5,1.5,0.038347806255631285
flex_1,43175,5,1785085521.9012885,1.5806087744835131,1.553686471647012,1.5,1.5,0.09685046082306113
flex_1,43183,5,1785085521.9414256,1.5581108690310312,1.463988323816203,1.5,1.5,0.06836456626870616
flex_1,43187,5,1785085521.9416192,1.4724693940010056,1.6151359039130861,1.5,1.5,0.11838163133085838
flex_1,43188,2,1785085521.9497325,1.4800991577889895,1.4486171980809432,1.5,1.5,0.055102049451545454
flex_1,43189,3,1785085521.9498925,1.6303168420864933,1.460285374046748,1.5,1.5,0.1362341030946464
flex_1,43190,4,1785085521.953016,1.4630191623573103,1.412359330015697,1.5,1.5,0.09512344289423348
flex_1,43192,2,1785085521.9531417,1.5171108672536924,1.521303872897189,1.5,1.5,0.027324655141338344
flex_1,43196,2,1785085521.9824247,1.5806860800479388,1.416586840267172,1.5,1.5,0.11605170714003593
flex_1,43198,4,1785085521.9825413,1.5553446982801051,1.5364014950145508,1.5,1.5,0.06624276916773815
flex_1,43200,2,1785085521.982607,1.6307601029892234,1.4981505192405455,1.5,1.5,0.13077318193281026
flex_1,43202,4,1785085521.9826798,1.4729512840660097,1.4571763298957392,1.5,1.5,0.05065076262877253
flex_1,43203,5,1785085521.9827135,1.5824265508572768,1.5575837133129562,1.5,1.5,0.10054859683325255
flex_1,43207,5,1785085522.017115,1.5004987340373128,1.626444550013014,1.5,1.5,0.12644553358515112
flex_1,43211,5,1785085522.0172656,1.6086486356340957,1.518068415314244,1.5,1.5,0.11014079016022398
flex_1,43212,2,1785085522.0172985,1.4641306875436708,1.5391040928461193,1.5,1.5,0.053063524698305595
flex_1,43213,3,1785085522.0173445,1.5295206185014125,1.4690284428207645,1.5,1.5,0.04278673007852544
flex_1,43214,4,1785085522.0173733,1.5983581916322664,1.5887402256708432,1.5,1.5,0.1324732482929358
flex_1,43215,5,1785085522.0181139,1.5627406161018629,1.5763140945070249,1.5,1.5,0.09879385572629737
flex_1,43226,4,1785085522.0580425,1.5490447717251579,1.4916680917802998,1.5,1.5,0.04974746554503407
flex_1,43228,2,1785085522.0589356,1.5193798716705946,1.4833593775739549,1.5,1.5,0.025543878732387386
flex_1,43229,3,1785085522.0608175,1.5547126879277335,1.4686597846070395,1.5,1.5,0.063053051640303
flex_1,43238,4,1785085522.0969734,1.5549958728383806,1.4882815881292766,1.5,1.5,0.05623048288986357
flex_1,43239,5,1785085522.0970068,1.5863576788201896,1.5347838887004015,1.5,1.5,0.09309977231085449
flex_1,43240,2,1785085522.097038,1.5637475737490258,1.4900497658103415,1.5,1.5,0.06451945690500298
flex_1,43241,3,1785085522.100023,1.6042844693965808,1.476428674552383,1.5,1.5,0.10691519041129689
flex_1,43242,4,1785085522.1007063,1.5300714010730632,1.477747606890788,1.5,1.5,0.03740933254662439
flex_1,43248,2,1785085522.1343336,1.4948266329344246,1.4693116798369925,1.5,1.5,0.03112132261364275
flex_1,43250,4,1785085522.1354854,1.5248035246772365,1.4825596265893994,1.5,1.5,0.030321303750258842
flex_1,43251,5,1785085522.1355422,1.6326275893471927,1.5063754356739871,1.5,1.5,0.13278073518429065
flex_1,43255,5,1785085522.1434858,1.5469853789599133,1.5532375315004932,1.5,1.5,0.07100606027849075
flex_1,43256,2,1785085522.1620734,1.6387315525183561,1.3681634902951558,1.5,1.5,0.19138262448641694
flex_1,43259,5,1785085522.1732786,1.6608059418953187,1.5174241893574438,1.5,1.5,0.1617471895385038
flex_1,43262,4,1785085522.1733835,1.5514604841226995,1.5003521491943517,1.5,1.5,0.05146168900451767
flex_1,43263,5,1785085522.1734157,1.640224226123269,1.4687388887820545,1.5,1.5,0.14366659551353755
flex_1,43267,5,1785085522.1738448,1.5618523321261604,1.5043640440113977,1.5,1.5,0.062006095422774896
flex_1,43270,4,1785085522.1989455,1.4977162976000409,1.453238143833774,1.5,1.5,0.04681758738724567
flex_1,43271,5,1785085522.19898,1.599905058855315,1.526346232692698,1.5,1.5,0.10332059214881484
flex_1,43272,2,1785085522.208151,1.468612131259338,1.4998457996980774,1.5,1.5,0.031388247511037214
flex_1,43275,5,1785085522.2083826,1.5535582950399778,1.4672886502080464,1.5,1.5,0.0627576558899458
flex_1,43276,2,1785085522.2084262,1.5068383881492016,1.6173167877914827,1.5,1.5,0.11751592338994288
flex_1,43277,3,1785085522.2084882,1.5135718983156166,1.445681024239135,1.5,1.5,0.05598881630824931
flex_1,43278,4,1785085522.2085261,1.4785077053835518,1.4805246018702636,1.5,1.5,0.029003618053476517
flex_1,43279,5,1785085522.2104592,1.5798592491193788,1.515906112537784,1.5,1.5,0.08142790729212959
flex_1,43284,2,1785085522.244159,1.5110961114438688,1.4661403700281714,1.5,1.5,0.03563142196157638
flex_1,43285,3,1785085522.2458296,1.7064732668705231,1.6068310744525571,1.5,1.5,0.23247384455218628
flex_1,43288,2,1785085522.2463074,1.5424865395629113,1.5544910695546141,1.5,1.5,0.06909690807291322
flex_1,43289,3,1785085522.2466855,1.5840080558709262,1.4010161832796613,1.5,1.5,0.12982738318143158
flex_1,43290,4,1785085522.2467635,1.5603408983046647,1.4176230484703614,1.5,1.5,0.10211261504598892
flex_1,43291,5,1785085522.2468338,1.5175210798627612,1.5654651850594268,1.5,1.5,0.06776930495749717
flex_1,43292,2,1785085522.252165,1.5461518778679646,1.4646871234750374,1.5,1.5,0.05811191856415323
flex_1,43295,5,1785085522.280204,1.6133058902839905,1.5058141527994013,1.5,1.5,0.11345496527619443
flex_1,43300,2,1785085522.280356,1.524343010910471,1.499375691624156,1.5,1.5,0.024351015197224483
flex_1,43301,3,1785085522.2803986,1.5364859465627467,1.578226553764447,1.5,1.5,0.08631696247228317
flex_1,43302,4,1785085522.2821827,1.4994590218676054,1.4940680758184364,1.5,1.5,0.005956541096605354
flex_1,43308,2,1785085522.3143425,1.4734549791317268,1.4978592493139222,1.5,1.5,0.026631202496263655
flex_1,43310,4,1785085522.3144245,1.4661523881724268,1.4753702059727474,1.5,1.5,0.04186033421098026
flex_1,43311,5,1785085522.3144553,1.5363027885744838,1.5600368724884013,1.5,1.5,0.07015923685782381
flex_1,43312,2,1785085522.3145077,1.4945329227335749,1.516313434145939,1.5,1.5,0.01720514654023473
flex_1,43313,3,1785085522.314546,1.529662164268037,1.5201978779130503,1.5,1.5,0.03588590616460029
flex_1,43314,4,1785085522.3167095,1.528757846989377,1.5175976580584907,1.5,1.5,0.03371485329358533
flex_1,43320,2,1785085522.3552077,1.5903672286521675,1.4347039776875936,1.5,1.5,0.11148904226019433
flex_1,43322,4,1785085522.355289,1.4779858102450942,1.4977601299829049,1.5,1.5,0.02212784599228944
flex_1,43323,5,1785085522.3553174,1.6210820952561544,1.5439021508116464,1.5,1.5,0.1287954682335873
flex_1,43324,2,1785085522.3553433,1.5234568870409035,1.5268915782087842,1.5,1.5,0.03568448581959483
flex_1,43327,5,1785085522.3588152,1.6480638933315541,1.5203108359721036,1.5,1.5,0.14945048198779265
flex_1,43334,4,1785085522.3885136,1.4306957196919394,1.490596394098567,1.5,1.5,0.06993933852252035
flex_1,43335,5,1785085522.3885536,1.5576052547044106,1.5621261847674843,1.5,1.5,0.08472324476389947
flex_1,43336,2,1785085522.3885884,1.5322409054925012,1.4900206086632635,1.5,1.5,0.03375002575448098
flex_1,43338,4,1785085522.3886576,1.6252966102605106,1.6150934170136504,1.5,1.5,0.1701344620664853
flex_1,43339,5,1785085522.390937,1.519389677901867,1.5388051028933623,1.5,1.5,0.04337966827561709
flex_1,43342,4,1785085522.4228067,1.5394369185993435,1.5017066852279288,1.5,1.5,0.03947383086398477
flex_1,43344,2,1785085522.42349,1.5874299550686397,1.52333999292001,1.5,1.5,0.09049172510683214
flex_1,43346,4,1785085522.4239857,1.514418254635272,1.5199857414670248,1.5,1.5,0.024643780730932867
flex_1,43351,5,1785085522.4275267,1.5972617065979644,1.582121214865597,1.5,1.5,0.12729388634710648
flex_1,43352,2,1785085522.4635823,1.5371609891425762,1.4735460948526333,1.5,1.5,0.04561521907873002
flex_1,43354,4,1785085522.4637647,1.5051935107028196,1.4983925537604106,1.5,1.5,0.005436583194753099
flex_1,43356,2,1785085522.463832,1.6014958615379884,1.4685866378360324,1.5,1.5,0.10624598454427868
flex_1,43357,3,1785085522.4638798,1.616778533967409,1.5510329578181252,1.5,1.5,0.12744249204736954
flex_1,43358,4,1785085522.4639163,1.5110055338198745,1.567905354549342,1.5,1.5,0.06879141626054984
flex_1,43359,5,1785085522.4639502,1.6951459157204138,1.318913301083558,1.5,1.5,0.2662223148926719
flex_1,43360,2,1785085522.4639847,1.4748279155693074,1.5522809925342773,1.5,1.5,0.05802530495357244
flex_1,43361,3,1785085522.464018,1.5393981570932413,1.471370816913801,1.5,1.5,0.04870159039011798
flex_1,43362,4,1785085522.4648013,1.4603912967060124,1.4744924681646963,1.5,1.5,0.04711139519224809
flex_1,43364,2,1785085522.4655259,1.5499219584232677,1.4830662678833755,1.5,1.5,0.052715777678149396
flex_1,43368,2,1785085522.491023,1.630427617756228,1.4710732485814193,1.5,1.5,0.13359685782681077
flex_1,43370,4,1785085522.491132,1.5935732419983468,1.522911720519105,1.5,1.5,0.09633742032682187
flex_1,43372,2,1785085522.4911876,1.553198358952709,1.503408518635451,1.5,1.5,0.05330744220603243
flex_1,43376,2,1785085522.529962,1.575352849790598,1.5423922733989246,1.5,1.5,0.08645898921161171
flex_1,43383,5,1785085522.5301714,1.569754631211358,1.610363746019897,1.5,1.5,0.13055981392058152
flex_1,43394,4,1785085522.5692372,1.462182972625089,1.4435638151411114,1.5,1.5,0.06793504633767031
flex_1,43399,5,1785085522.584344,1.6392751737220508,1.6134618689811304,1.5,1.5,0.1796417816878875
flex_1,43407,5,1785085522.6001015,1.6245461767000469,1.4925416599571801,1.5,1.5,0.12476929496792721
flex_1,43412,2,1785085522.6336668,1.4488064321666838,1.551316046124151,1.5,1.5,0.07248529490400345
flex_1,43414,4,1785085522.6337368,1.534167533386599,1.605186456665739,1.5,1.5,0.1105966138885714
flex_1,43415,5,1785085522.633768,1.5363941309532316,1.4916929350796309,1.5,1.5,0.03733014995191153
flex_1,43416,2,1785085522.6337962,1.5256172653548892,1.4667700023181203,1.5,1.5,0.04195803892224394
flex_1,43422,4,1785085522.6404603,1.4789594782783944,1.461360950650555,1.5,1.5,0.04399635995109379
flex_1,43423,5,1785085522.6420836,1.5595343403830777,1.5953865067711077,1.5,1.5,0.11244075488381752
flex_1,43427,5,1785085522.6678083,1.5636995359958774,1.5178319596884011,1.5,1.5,0.06614839130635639
flex_1,43428,2,1785085522.6678462,1.546443430952154,1.4683930526528157,1.5,1.5,0.0561782110716884
flex_1,43431,5,1785085522.6679695,1.4982772517554004,1.5924961523077406,1.5,1.5,0.09251219407867813
flex_1,43434,4,1785085522.6750324,1.4940178930303067,1.487845760083767,1.5,1.5,0.013546628796058694
flex_1,43438,4,1785085522.7797575,1.5481200525451635,1.5575926697250204,1.5,1.5,0.07504968396338907
flex_1,43442,4,1785085522.783586,1.4837232219222998,1.4469042751460883,1.5,1.5,0.05553457933893977
flex_1,43443,5,1785085522.7836199,1.6449417389417744,1.487606812954315,1.5,1.5,0.14547061137087045
flex_1,43444,2,1785085522.7836564,1.5719634462190568,1.4720822777697813,1.5,1.5,0.07718896816415369
flex_1,43446,4,1785085522.7837365,1.5437095413515205,1.5838231275963626,1.5,1.5,0.09453486513025953
flex_1,43448,2,1785085522.7837946,1.6121897196774264,1.4810838294757136,1.5,1.5,0.11377326007724048
flex_1,43451,5,1785085522.7838917,1.5620798936590647,1.5773365512201996,1.5,1.5,0.09917083921877104
flex_1,43452,2,1785085522.7839227,1.5351153448534867,1.4565087050953902,1.5,1.5,0.05589794429725506
flex_1,43456,2,1785085522.7840436,1.4882410383867668,1.424176780105176,1.5,1.5,0.07672961523062878
flex_1,43457,3,1785085522.7840896,1.53352492532514,1.562191178733043,1.5,1.5,0.07065170436911979
flex_1,43458,4,1785085522.7841208,1.471959606976819,1.4352158889559317,1.5,1.5,0.07059210072426399
flex_1,43460,2,1785085522.784176,1.5253102215244183,1.5162934179115943,1.5,1.5,0.030101208960056584
flex_1,43461,3,1785085522.7842345,1.5893685231530363,1.4661937140591477,1.5,1.5,0.09554892934862987
flex_1,43462,4,1785085522.7842345,1.4915337977160033,1.5450257431891055,1.5,1.5,0.04581478070279098
flex_1,43464,2,1785085522.7843,1.49384489756094,1.458505354874883,1.5,1.5,0.041948669348320464
flex_1,43465,3,1785085522.784332,1.597649630357469,1.544828391694936,1.5,1.5,0.10744782459829015
flex_1,43468,2,1785085522.7844179,1.6241788681598779,1.4345467279127724,1.5,1.5,0.1403727969529459
flex_1,43469,3,1785085522.7844598,1.547788975310738,1.4338568704035388,1.5,1.5,0.0816008563316867
flex_1,43475,5,1785085522.8126795,1.657775100407533,1.4758538397807814,1.5,1.5,0.15961209027495155
flex_1,43476,2,1785085522.813057,1.5287282526902912,1.4085988767335547,1.5,1.5,0.09580959157101736
flex_1,43478,4,1785085522.8226838,1.5224436570135969,1.430710060692912,1.5,1.5,0.07283415015858921
flex_1,43480,2,1785085522.8228,1.4756152074327398,1.5477071024667788,1.5,1.5,0.053577847421523384
flex_1,43482,4,1785085522.8228755,1.4594658637054077,1.434832725764564,1.5,1.5,0.07674496619599942
flex_1,43488,2,1785085522.8516653,1.5378837865209607,1.5711279387974777,1.5,1.5,0.08058762286321304
flex_1,43490,4,1785085522.8838067,1.4431947939725085,1.5165499918917256,1.5,1.5,0.05916699809388625
flex_1,43491,5,1785085522.8839417,1.533376021503518,1.5272363976281644,1.5,1.5,0.04307876701070694
flex_1,43494,4,1785085522.8841395,1.4928620815388156,1.4560041013159697,1.5,1.5,0.04457116759715833
flex_1,43495,5,1785085522.884181,1.586234139903727,1.582849912444884,1.5,1.5,0.11958442572952595
flex_1,43498,4,1785085522.8844893,1.4689485865291618,1.5223144253170016,1.5,1.5,0.03823772817212067
flex_1,43499,5,1785085522.884538,1.6476580003719308,1.4970576724840823,1.5,1.5,0.1476873128100313
flex_1,43500,2,1785085522.884578,1.5569538033167705,1.4234925648819041,1.5,1.5,0.09537884115774853
flex_1,43502,4,1785085522.8846629,1.5178812118735872,1.5171084015093306,1.5,1.5,0.024747426942463714
flex_1,43503,5,1785085522.8846989,1.5789131440570183,1.5692798823938563,1.5,1.5,0.10500945866668529
flex_1,43511,5,1785085522.9196138,1.6488140091434276,1.416785956557711,1.5,1.5,0.1704998133235204
flex_1,43512,2,1785085522.919737,1.5338899920070694,1.4302452242500756,1.5,1.5,0.07755166212378346
flex_1,43514,4,1785085522.9199007,1.495704804955465,1.51371651133757,1.5,1.5,0.014373287158624534
flex_1,43515,5,1785085522.9201267,1.56135817005404,1.4480138640738873,1.5,1.5,0.0804200432784561
flex_1,43516,2,1785085522.9220667,1.5666517508388549,1.5851676165486703,1.5,1.5,0.10814794865583968
flex_1,43520,2,1785085522.95346,1.4987248917898246,1.4907136608854046,1.5,1.5,0.009373472947575066
flex_1,43522,4,1785085522.9555502,1.4684817225524067,1.4425419108403996,1.5,1.5,0.06553498167495016
flex_1,43524,2,1785085522.955748,1.461074325620945,1.5258576939008648,1.5,1.5,0.04673145043474504
flex_1,43526,4,1785085522.955865,1.5329776909766102,1.556191812020309,1.5,1.5,0.06515403165019452
flex_1,43527,5,1785085522.9851916,1.5796749764536866,1.520246486804535,1.5,1.5,0.08220719007983254
flex_1,43528,2,1785085522.9856973,1.519127596439392,1.4010158492497884,1.5,1.5,0.10081531156173083
flex_1,43531,5,1785085522.9858527,1.56397474278505,1.4542398384296806,1.5,1.5,0.07865596036763556
flex_1,43532,2,1785085522.9858904,1.5584181471945227,1.5047154869034356,1.5,1.5,0.05860815419698344
flex_1,43534,4,1785085522.9859874,1.550206861493273,1.552704459962318,1.5,1.5,0.07279072084355452
flex_1,43535,5,1785085522.9867358,1.5826267571654653,1.520471814542007,1.5,1.5,0.08512506205767549
flex_1,43538,4,1785085522.9871142,1.5403905738989017,1.4655607177563372,1.5,1.5,0.053079776010654965
flex_1,43543,5,1785085523.021453,1.5612316957354349,1.4846847101742582,1.5,1.5,0.0631179741839307
flex_1,43547,5,1785085523.0256958,1.5871228663883405,1.4976418568475771,1.5,1.5,0.08715477432044648
flex_1,43548,2,1785085523.0257394,1.5393127824212205,1.4391796870914946,1.5,1.5,0.07241964736165687
flex_1,43549,3,1785085523.0258937,1.5547497367019893,1.4797449131197253,1.5,1.5,0.0583763840389642
flex_1,43551,5,1785085523.0266263,1.5365449752883742,1.5962269644031402,1.5,1.5,0.10293281253842762
flex_1,43555,5,1785085523.0527031,1.621814582313491,1.5627494760909268,1.5,1.5,0.1370266003880126
flex_1,43558,4,1785085523.0528584,1.547160249323426,1.4708465155967103,1.5,1.5,0.0554437982925102
flex_1,43560,2,1785085523.0580392,1.543625174710729,1.4472903679326417,1.5,1.5,0.068421204178368
flex_1,43564,2,1785085523.0878513,1.59447540927731,1.459241537540507,1.5,1.5,0.10289244491301154
flex_1,43568,2,1785085523.0879657,1.3896673910086244,1.6099927096213313,1.5,1.5,0.1557937122501621
flex_1,43580,2,1785085523.1209567,1.4757829439721053,1.5858143939778842,1.5,1.5,0.08916600258198026
flex_1,43581,3,1785085523.123051,1.5896946606280744,1.5585775777419775,1.5,1.5,0.10712826312090967
flex_1,43582,4,1785085523.1241572,1.5433670576505598,1.5004588632081841,1.5,1.5,0.04336948517922254
flex_1,43583,5,1785085523.124233,1.5488286403286826,1.5770908139216062,1.5,1.5,0.0912536558579631
flex_1,43586,4,1785085523.1356785,1.5614525587955408,1.5327763980856115,1.5,1.5,0.06964703334662486
flex_1,43588,2,1785085523.1533818,1.5633638766510713,1.5597383051590186,1.5,1.5,0.08708413154831487
flex_1,43590,4,1785085523.1535163,1.522891999448952,1.500547313527279,1.5,1.5,0.022898541238864173
flex_1,43591,5,1785085523.1535535,1.631815375122398,1.4883770704278145,1.5,1.5,0.132326813649005
flex_1,43592,2,1785085523.1535845,1.4821981788836769,1.5031053019056988,1.5,1.5,0.01807063183685352
flex_1,43594,4,1785085523.1569364,1.5053638389966733,1.4773056847949435,1.5,1.5,0.02331957785657131
flex_1,43598,4,1785085523.1879337,1.4555560212629348,1.5362051602747067,1.5,1.5,0.05732434802505738
flex_1,43600,2,1785085523.1880639,1.6144777433671698,1.4641629762215935,1.5,1.5,0.11995601693843311
flex_1,43601,3,1785085523.1881707,1.5893505458922441,1.5154114006112083,1.5,1.5,0.09066990305520996
flex_1,43602,4,1785085523.1882186,1.5678718058457641,1.6119234358240142,1.5,1.5,0.13089475740233958
flex_1,43604,2,1785085523.1900795,1.4842093198924617,1.474861688620885,1.5,1.5,0.029686365174132538
flex_1,43605,3,1785085523.1901982,1.6535329234065754,1.5756025990990645,1.5,1.5,0.17113769765981787
flex_1,43608,2,1785085523.1976402,1.6155812032973285,1.461000437133289,1.5,1.5,0.12198352536081632
flex_1,43611,5,1785085523.2266693,1.6020797824301674,1.5220289642976828,1.5,1.5,0.10442967609362237
flex_1,43612,2,1785085523.2267165,1.5331980042709297,1.4903878724351092,1.5,1.5,0.03456154631807435
flex_1,43615,5,1785085523.2279675,1.637287921660745,1.4472308620290824,1.5,1.5,0.14708009843660222
flex_1,43618,4,1785085523.232932,1.4814021200345755,1.4738044334898062,1.5,1.5,0.032126139575092534
flex_1,43619,5,1785085523.2372305,1.6104709633746896,1.4706804014430759,1.5,1.5,0.11429554938172881
flex_1,43622,4,1785085523.2624166,1.4377247812624159,1.4452770066361187,1.5,1.5,0.08290240570404062
flex_1,43627,5,1785085523.2632973,1.6004114752610856,1.5313929216723836,1.5,1.5,0.10520446708783816
flex_1,43628,2,1785085523.2633471,1.5540211340093184,1.383225559860106,1.5,1.5,0.128664497005345
flex_1,43630,4,1785085523.2671735,1.6127998012874227,1.5197931502554978,1.5,1.5,0.1145232027473855
flex_1,43634,4,1785085523.3133302,1.5803999595389635,1.5158265009025564,1.5,1.5,0.08194285584897312
flex_1,43636,2,1785085523.3134124,1.6216910994568892,1.3748356481127755,1.5,1.5,0.1745704404255642
flex_1,43638,4,1785085523.3135004,1.4822593639725243,1.600179326560838,1.5,1.5,0.1017380343669091
flex_1,43640,2,1785085523.3135614,1.4814639553971034,1.4178181778169991,1.5,1.5,0.08424628684303506
flex_1,43641,3,1785085523.3136063,1.5541452440039365,1.473797431635231,1.5,1.5,0.060152157377406
flex_1,43643,5,1785085523.3142626,1.4562232728917242,1.5720311083384024,1.5,1.5,0.0842904644949304
flex_1,43644,2,1785085523.3143096,1.5173136699384435,1.497918132617509,1.5,1.5,0.017438386924702714
flex_1,43645,3,1785085523.3157406,1.5662615423556459,1.4838433314535109,1.5,1.5,0.06820285869280085
flex_1,43651,5,1785085523.3439426,1.534421372837201,1.5699737374463583,1.5,1.5,0.07798175966345895
flex_1,43652,2,1785085523.3439713,1.5184465573997654,1.4631852651170272,1.5,1.5,0.04117766608741219
flex_1,43654,4,1785085523.3440318,1.4910761146108873,1.4261449932096035,1.5,1.5,0.07439218882683536
flex_1,43655,5,1785085523.3440583,1.5585017113428705,1.5394576119355114,1.5,1.5,0.07056453336980244
flex_1,43656,2,1785085523.3440845,1.5292903815133139,1.4937233279457196,1.5,1.5,0.029955351129179963
flex_1,43657,3,1785085523.344604,1.5946206939108618,1.4944747946946362,1.5,1.5,0.09478187384642393
flex_1,43659,5,1785085523.354296,1.5901098882953502,1.5813076130771122,1.5,1.5,0.12137017719727475
flex_1,43667,5,1785085523.381254,1.5972832358698228,1.5147836688123932,1.5,1.5,0.0984001262441167
flex_1,43668,2,1785085523.3828967,1.4852518161046866,1.5409334325430744,1.5,1.5,0.04350924991273006
flex_1,43670,4,1785085523.3854988,1.4791050337775076,1.5274744586036892,1.5,1.5,0.03451732157924385
flex_1,43675,5,1785085523.4125383,1.5873989211055068,1.5491974835982723,1.5,1.5,0.10029438569934448
flex_1,43676,2,1785085523.4125767,1.474499698706438,1.552681205530434,1.5,1.5,0.058528410043347884
flex_1,43680,2,1785085523.4133294,1.580913686039663,1.4727242815235413,1.5,1.5,0.08538729066396357
flex_1,43686,4,1785085523.448165,1.5266630272395934,1.465231462341856,1.5,1.5,0.04381515984753529
flex_1,43688,2,1785085523.4495165,1.4783142733347947,1.4710006478493194,1.5,1.5,0.036210953676438576
flex_1,43690,4,1785085523.4496167,1.525711617784031,1.5395189919424788,1.5,1.5,0.047146983076563925
flex_1,43691,5,1785085523.4496508,1.575668527991019,1.558303984884876,1.5,1.5,0.09552528870295804
flex_1,43696,2,1785085523.480276,1.647494856836358,1.4756968686279919,1.5,1.5,0.14948369472174167
flex_1,43697,3,1785085523.4803512,1.5320224114485748,1.6141627467101012,1.5,1.5,0.11856883052209181
flex_1,43698,4,1785085523.4861484,1.5416633863775346,1.5167855887441275,1.5,1.5,0.04491763299563679
flex_1,43699,5,1785085523.4862247,1.5782920177805144,1.50324820089672,1.5,1.5,0.07835936993882633
flex_1,43700,2,1785085523.486263,1.468263462957448,1.5055600686108745,1.5,1.5,0.03221990295470962
flex_1,43701,3,1785085523.486333,1.6781390645844065,1.553361527460463,1.5,1.5,0.18595961643303396
flex_1,43704,2,1785085523.487034,1.5403273710214833,1.4727413985368831,1.5,1.5,0.04867574557445843
flex_1,43705,3,1785085523.4887953,1.4776062773166736,1.4610057935681648,1.5,1.5,0.04496695398697027
flex_1,43707,5,1785085523.5178454,1.504020765894363,1.629910831533647,1.5,1.5,0.1299730383892786
flex_1,43711,5,1785085523.5188437,1.6888509062022847,1.4320183162916111,1.5,1.5,0.2007141601712534
flex_1,43714,4,1785085523.5189605,1.4601109472106146,1.4166164474798024,1.5,1.5,0.09243350779518714
flex_1,43715,5,1785085523.5239618,1.607916773117133,1.4453296472234218,1.5,1.5,0.1209746973244004
flex_1,43716,2,1785085523.5405798,1.4410408827311545,1.4188111514130444,1.5,1.5,0.1003384604426293
flex_1,43719,5,1785085523.5501776,1.5760966662191036,1.518318976284201,1.5,1.5,0.07827060432731298
flex_1,43720,2,1785085523.5502226,1.5170139457817076,1.5305203221994295,1.5,1.5,0.03494230127252456
flex_1,43721,3,1785085523.552027,1.5805135062817077,1.460466255923659,1.5,1.5,0.08969582830025162
flex_1,43724,2,1785085523.5522103,1.4535707983171886,1.5957212399700451,1.5,1.5,0.10638715406620358
flex_1,43725,3,1785085523.5522594,1.6088116790264835,1.4839415756385699,1.5,1.5,0.10999024722917135
flex_1,43726,4,1785085523.552716,1.5487339063096086,1.5012093238586397,1.5,1.5,0.04874890858664207
flex_1,43730,4,1785085523.581509,1.4295602425044964,1.4518472483692697,1.5,1.5,0.08532553501523533
flex_1,43731,5,1785085523.581552,1.6552536040303931,1.4869702688522777,1.5,1.5,0.1557994077594906
flex_1,43732,2,1785085523.5824904,1.5551246907287604,1.3998835867673325,1.5,1.5,0.11428922839233678
flex_1,43733,3,1785085523.582672,1.4820210074388516,1.2612378841882959,1.5,1.5,0.23943807575320064
flex_1,43734,4,1785085523.5827448,1.5846498578963624,1.5323290559597817,1.5,1.5,0.09061327883442383
flex_1,43735,5,1785085523.5827887,1.6106463492948309,1.4994852903738984,1.5,1.5,0.11064754646296013
flex_1,43736,2,1785085523.584563,1.5852094650263806,1.437226028657384,1.5,1.5,0.10583583706951802
flex_1,43737,3,1785085523.5880692,1.575697988855115,1.4755069727519154,1.5,1.5,0.07956188723556355
flex_1,43742,4,1785085523.615158,1.542308638579045,1.5004321140784316,1.5,1.5,0.042310845193508397
flex_1,43744,2,1785085523.6152496,1.506922342312045,1.4944945348081728,1.5,1.5,0.008844714244312773
flex_1,43745,3,1785085523.6153176,1.5273764977539432,1.5174729157257663,1.5,1.5,0.032477306126453734
flex_1,43747,5,1785085523.6153884,1.6198212860602363,1.5165385065090229,1.5,1.5,0.12095727671652491
flex_1,43748,2,1785085523.6188803,1.5867670502600213,1.3460788474511112,1.5,1.5,0.17669250751744786
flex_1,43751,5,1785085523.6266048,1.5234119252046818,1.563171744517132,1.5,1.5,0.0673705243198197
flex_1,43755,5,1785085523.648123,1.5817832572962511,1.5266710853820995,1.5,1.5,0.08602236900623032
flex_1,43758,4,1785085523.6487353,1.446285374879772,1.482538267141737,1.5,1.5,0.056481617064492534
flex_1,43759,5,1785085523.650829,1.5444429117572258,1.5382691687666188,1.5,1.5,0.05864897001268233
flex_1,43767,5,1785085523.6869047,1.5921976307040084,1.5218208817741878,1.5,1.5,0.09474467789187846
flex_1,43768,2,1785085523.6869457,1.628567103942731,1.4872206265321763,1.5,1.5,0.12920066796441534
flex_1,43769,3,1785085523.6869955,1.5501681380205565,1.4783325150810704,1.5,1.5,0.054647250389764805
flex_1,43771,5,1785085523.687123,1.6178706890045775,1.4643783435102407,1.5,1.5,0.12313570456000261
flex_1,43772,2,1785085523.6905699,1.5890420170831352,1.4950119021948924,1.5,1.5,0.08918162325247651
flex_1,43775,5,1785085523.7592132,1.59347648709889,1.4551969762982102,1.5,1.5,0.10365888564504293
flex_1,43776,2,1785085523.7635474,1.5344515260176277,1.5063215428776544,1.5,1.5,0.035026697664742826
flex_1,43777,3,1785085523.7636878,1.4786771839822277,1.3304970930926856,1.5,1.5,0.1708388068705628
flex_1,43780,2,1785085523.7639127,1.470707865913829,1.4714030472063633,1.5,1.5,0.04093671736233505
flex_1,43781,3,1785085523.7639713,1.463677410609481,1.4913270814304715,1.5,1.5,0.03734367438463865
flex_1,43782,4,1785085523.7640545,1.539946641040175,1.601592624145173,1.5,1.5,0.10916407564347798
