anchor_id,samples,rate_hz,mean_m,median_m,std_cm,robust_sigma_cm,min_m,max_m,peak_to_peak_cm,reference_distance_m,reference_bias_cm,reference_rmse_cm,reference_p95_abs_cm
2,3520,19.55732113564894,2.1719210227272727,2.173,1.1687681041455253,1.0378200000000175,2.105,2.202,9.699999999999998,2.1213203435596424,5.060067916763034,5.193256986706579,6.767965644035767
3,3381,18.78003000200566,2.1659461697722566,2.165,1.7556487050203147,1.7791200000000014,2.113,2.226,11.299999999999999,2.1213203435596424,4.462582621261432,4.795418060290936,7.567965644035768
4,3499,19.4356696936031,2.1519551300371536,2.152,1.7668829134639599,1.7791200000000014,2.094,2.209,11.500000000000021,2.1213203435596424,3.063478647751106,3.5363659929151345,5.8679656440357775
5,3222,17.89726399749614,2.125388578522657,2.124,1.782736124526424,1.630860000000018,2.07,2.201,13.100000000000023,2.1213203435596424,0.40682349630143455,1.8282962169699393,3.7679656440357423
