anchor_id,samples,rate_hz,mean_m,median_m,std_cm,robust_sigma_cm,min_m,max_m,peak_to_peak_cm,reference_distance_m,reference_bias_cm,reference_rmse_cm,reference_p95_abs_cm
2,1636,27.259356653916257,2.2292591687041567,2.228,1.2917477728572149,1.3343399999999845,2.172,2.269,9.699999999999998,2.145821360808024,8.343780789613241,8.443119698288456,10.517863919197579
3,1765,29.39962887496002,2.205301416430595,2.204,1.0893882243176123,1.186080000000001,2.172,2.242,6.999999999999984,2.2036431908319463,0.1658225598648662,1.1016312611645522,2.2356809168053715
4,1885,31.40767661501056,2.195397347480106,2.195,1.265815839101896,1.3343399999999845,2.161,2.234,7.299999999999995,2.118321933158414,7.707541432169212,7.810738418744083,9.867806684158609
5,1896,31.590808022350323,2.2161571729957803,2.215,1.7976195964224446,1.7791200000000014,2.151,2.275,12.400000000000011,2.2206722658915705,-0.45150928957899006,1.8529955499200976,3.4672265891570575
