anchor_id,samples,rate_hz,mean_m,median_m,std_cm,robust_sigma_cm,min_m,max_m,peak_to_peak_cm,reference_distance_m,reference_bias_cm,reference_rmse_cm,reference_p95_abs_cm
2,349,1.9429013332296987,2.197510028653295,2.197,1.2774707286804847,1.186080000000001,2.146,2.23,8.400000000000007,2.145821360808024,5.168866784527103,5.323949593810981,7.377863919197593
3,436,2.4276177044526954,2.1742018348623855,2.174,1.118786684053903,1.0378200000000175,2.142,2.208,6.600000000000028,2.2036431908319463,-2.9441355969560954,3.149086728502968,4.789319083194621
4,352,1.9602328771436182,2.156923295454545,2.157,0.9928939683576166,0.8895599999999677,2.132,2.192,6.000000000000005,2.118321933158414,3.8601362296131434,3.9854346646517906,5.467806684158605
5,351,1.9544701030498848,2.1798689458689458,2.181,1.746261079400147,1.7791200000000014,2.124,2.235,11.099999999999977,2.2206722658915705,-4.080332002262466,4.43732455177061,6.817226589157044
