role,capture_id,protocol,kind,first_id,second_id,link,time,measured_m,rtk_horizontal_m,rtk_vertical_m,rtk_slant_m,height_correction_m,error_m,first_rtk_age_ms,second_rtk_age_ms
calibration,native_ds_rtk_delay_dryrun,native_ds,ds_range,1,4,M1-M4,1786379415.8172493,5.195,5.157964254222346,-0.029999074053201347,5.1580514918212605,8.723759891449134e-05,0.036948508178739736,330.0936222076416,248.0757236480713
calibration,native_ds_rtk_delay_dryrun,native_ds,ds_range,1,5,M1-M5,1786379415.8174946,4.772,4.65474700936562,2.7518602897513844e-06,4.654747009366433,8.135714324453147e-13,0.11725299063356687,329.8482894897461,14.663457870483398
calibration,native_ds_rtk_delay_dryrun,native_ds,ds_range,1,2,M1-M2,1786379415.9124653,4.717,4.660647627642113,-0.01999866225193936,4.660690534195328,4.290655321437242e-05,0.05630946580467189,234.8775863647461,552.6657104492188
calibration,native_ds_rtk_delay_dryrun,native_ds,ds_range,1,3,M1-M3,1786379415.8806071,4.794,4.891433245695095,-0.059997952000983346,4.8918011970373,0.0003679513422056857,-0.09780119703730072,266.7357921600342,558.8045120239258
calibration,native_ds_rtk_delay_dryrun,native_ds,ds_range,1,4,M1-M4,1786379415.9116044,5.232,5.157964254222346,-0.029999074053201347,5.1580514918212605,8.723759891449134e-05,0.07394850817873966,235.73851585388184,342.43083000183105
calibration,native_ds_rtk_delay_dryrun,native_ds,ds_range,1,5,M1-M5,1786379415.9118855,4.752,4.65474700936562,2.7518602897513844e-06,4.654747009366433,8.135714324453147e-13,0.0972529906335664,235.4574203491211,79.7274112701416
calibration,native_ds_rtk_delay_dryrun,native_ds,ds_range,1,2,M1-M2,1786379416.0032988,4.807,4.660647627642113,-0.01999866225193936,4.660690534195328,4.290655321437242e-05,0.14630946580467263,144.0441608428955,461.83228492736816
calibration,native_ds_rtk_delay_dryrun,native_ds,ds_range,1,3,M1-M3,1786379416.0134494,4.789,4.891433245695095,-0.059997952000983346,4.8918011970373,0.0003679513422056857,-0.10280119703730062,133.89348983764648,691.6468143463135
calibration,native_ds_rtk_delay_dryrun,native_ds,ds_range,1,4,M1-M4,1786379415.9403653,5.222,5.157964254222346,-0.029999074053201347,5.1580514918212605,8.723759891449134e-05,0.06394850817873987,206.97760581970215,371.19174003601074
calibration,native_ds_rtk_delay_dryrun,native_ds,ds_range,1,5,M1-M5,1786379415.9997528,4.738,4.65474700936562,2.7518602897513844e-06,4.654747009366433,8.135714324453147e-13,0.08325299063356706,147.59016036987305,167.59467124938965
calibration,native_ds_rtk_delay_dryrun,native_ds,ds_range,1,2,M1-M2,1786379416.1467254,4.748,4.660647627642113,-0.01999866225193936,4.660690534195328,4.290655321437242e-05,0.08730946580467247,0.6175041198730469,318.4056282043457
calibration,native_ds_rtk_delay_dryrun,native_ds,ds_range,1,3,M1-M3,1786379416.1474266,4.77,4.889512861323261,-0.05999795271498776,4.889880957178361,0.00036809585510066967,-0.11988095717836167,0.08368492126464844,720.4980850219727
calibration,native_ds_rtk_delay_dryrun,native_ds,ds_range,1,4,M1-M4,1786379416.1123111,5.222,5.157964254222346,-0.029999074053201347,5.1580514918212605,8.723759891449134e-05,0.06394850817873987,35.031795501708984,543.1375503540039
calibration,native_ds_rtk_delay_dryrun,native_ds,ds_range,1,5,M1-M5,1786379416.1459894,4.732,4.65474700936562,2.7518602897513844e-06,4.654747009366433,8.135714324453147e-13,0.07725299063356683,1.3535022735595703,313.8313293457031
calibration,native_ds_rtk_delay_dryrun,native_ds,ds_range,1,2,M1-M2,1786379416.2387714,4.73,4.660647627642113,-0.01999866225193936,4.660690534195328,4.290655321437242e-05,0.06930946580467268,91.42851829528809,226.35960578918457
calibration,native_ds_rtk_delay_dryrun,native_ds,ds_range,1,3,M1-M3,1786379416.2390666,4.752,4.889512861323261,-0.05999795271498776,4.889880957178361,0.00036809585510066967,-0.13788095717836146,91.72368049621582,628.8580894470215
calibration,native_ds_rtk_delay_dryrun,native_ds,ds_range,1,4,M1-M4,1786379416.2136376,5.199,5.157964254222346,-0.029999074053201347,5.1580514918212605,8.723759891449134e-05,0.040948508178739296,66.29467010498047,644.4640159606934
calibration,native_ds_rtk_delay_dryrun,native_ds,ds_range,1,5,M1-M5,1786379416.2138875,4.76,4.65474700936562,2.7518602897513844e-06,4.654747009366433,8.135714324453147e-13,0.10525299063356641,66.5445327758789,381.7293643951416
calibration,native_ds_rtk_delay_dryrun,native_ds,ds_range,1,2,M1-M2,1786379416.3297887,4.74,4.660647627642113,-0.01999866225193936,4.660690534195328,4.290655321437242e-05,0.07930946580467246,182.44576454162598,135.34235954284668
calibration,native_ds_rtk_delay_dryrun,native_ds,ds_range,1,3,M1-M3,1786379416.3303335,4.767,4.889512861323261,-0.05999795271498776,4.889880957178361,0.00036809585510066967,-0.1228809571783609,182.99055099487305,537.5912189483643
calibration,native_ds_rtk_delay_dryrun,native_ds,ds_range,1,4,M1-M4,1786379416.2999606,5.224,5.157964254222346,-0.029999074053201347,5.1580514918212605,8.723759891449134e-05,0.06594850817873965,152.6176929473877,730.7870388031006
calibration,native_ds_rtk_delay_dryrun,native_ds,ds_range,1,5,M1-M5,1786379416.300206,4.746,4.65474700936562,2.7518602897513844e-06,4.654747009366433,8.135714324453147e-13,0.09125299063356707,152.8630256652832,468.0478572845459
calibration,native_ds_rtk_delay_dryrun,native_ds,ds_range,1,2,M1-M2,1786379416.4514954,4.761,4.660647627642113,-0.01999866225193936,4.660690534195328,4.290655321437242e-05,0.10030946580467237,304.1524887084961,13.635635375976562
calibration,native_ds_rtk_delay_dryrun,native_ds,ds_range,1,3,M1-M3,1786379416.4196095,4.8,4.889512861323261,-0.05999795271498776,4.889880957178361,0.00036809585510066967,-0.08988095717836142,272.2666263580322,448.3151435852051
calibration,native_ds_rtk_delay_dryrun,native_ds,ds_range,1,4,M1-M4,1786379416.4230967,5.228,5.157301696791431,-0.02999907481817707,5.157388945602001,8.724881057009526e-05,0.07061105439799853,275.7537364959717,703.5772800445557
calibration,native_ds_rtk_delay_dryrun,native_ds,ds_range,1,5,M1-M5,1786379416.4509215,4.734,4.65474700936562,2.7518602897513844e-06,4.654747009366433,8.135714324453147e-13,0.07925299063356661,303.57861518859863,618.7634468078613
calibration,native_ds_rtk_delay_dryrun,native_ds,ds_range,1,2,M1-M2,1786379416.5503774,4.756,4.660647627642113,-0.01999866225193936,4.660690534195328,4.290655321437242e-05,0.09530946580467248,403.0344486236572,85.24632453918457
calibration,native_ds_rtk_delay_dryrun,native_ds,ds_range,1,3,M1-M3,1786379416.5506563,4.75,4.889512861323261,-0.05999795271498776,4.889880957178361,0.00036809585510066967,-0.13988095717836124,403.31339836120605,317.26837158203125
calibration,native_ds_rtk_delay_dryrun,native_ds,ds_range,1,4,M1-M4,1786379416.5164423,5.176,5.157301696791431,-0.02999907481817707,5.157388945602001,8.724881057009526e-05,0.018611054397998927,369.09937858581543,610.2316379547119
calibration,native_ds_rtk_delay_dryrun,native_ds,ds_range,1,5,M1-M5,1786379416.5235512,4.761,4.65474700936562,2.7518602897513844e-06,4.654747009366433,8.135714324453147e-13,0.10625299063356675,376.2083053588867,691.3931369781494
calibration,native_ds_rtk_delay_dryrun,native_ds,ds_range,1,2,M1-M2,1786379416.640939,4.688,4.660647627642113,-0.01999866225193936,4.660690534195328,4.290655321437242e-05,0.027309465804671973,493.59607696533203,175.80795288085938
calibration,native_ds_rtk_delay_dryrun,native_ds,ds_range,1,3,M1-M3,1786379416.6412017,4.811,4.889512861323261,-0.05999795271498776,4.889880957178361,0.00036809585510066967,-0.0788809571783613,493.85881423950195,226.72295570373535
calibration,native_ds_rtk_delay_dryrun,native_ds,ds_range,1,4,M1-M4,1786379416.6142037,5.202,5.157301696791431,-0.02999907481817707,5.157388945602001,8.724881057009526e-05,0.04461105439799873,466.8607711791992,512.4702453613281
calibration,native_ds_rtk_delay_dryrun,native_ds,ds_range,1,2,M1-M2,1786379416.7594063,4.79,4.660647627642113,-0.01999866225193936,4.660690534195328,4.290655321437242e-05,0.12930946580467229,612.0634078979492,294.27528381347656
calibration,native_ds_rtk_delay_dryrun,native_ds,ds_range,1,3,M1-M3,1786379416.7292714,4.795,4.889512861323261,-0.05999795271498776,4.889880957178361,0.00036809585510066967,-0.09488095717836131,581.9284915924072,138.65327835083008
calibration,native_ds_rtk_delay_dryrun,native_ds,ds_range,1,4,M1-M4,1786379416.7313144,5.174,5.157301696791431,-0.02999907481817707,5.157388945602001,8.724881057009526e-05,0.016611054397999148,583.9715003967285,395.3595161437988
calibration,native_ds_rtk_delay_dryrun,native_ds,ds_range,1,5,M1-M5,1786379416.7588487,4.739,4.65137857202824,2.7479762398918695e-06,4.651378572029052,8.117950756059145e-13,0.08762142797094796,611.5057468414307,607.6347827911377
calibration,native_ds_rtk_delay_dryrun,native_ds,ds_range,1,2,M1-M2,1786379416.8532073,4.742,4.660647627642113,-0.01999866225193936,4.660690534195328,4.290655321437242e-05,0.08130946580467224,705.864429473877,388.0763053894043
calibration,native_ds_rtk_delay_dryrun,native_ds,ds_range,1,3,M1-M3,1786379416.8231525,4.768,4.889512861323261,-0.05999795271498776,4.889880957178361,0.00036809585510066967,-0.12188095717836145,675.8096218109131,44.77214813232422
calibration,native_ds_rtk_delay_dryrun,native_ds,ds_range,1,4,M1-M4,1786379416.8233902,5.147,5.157301696791431,-0.02999907481817707,5.157388945602001,8.724881057009526e-05,-0.010388945602000987,676.0473251342773,303.28369140625
calibration,native_ds_rtk_delay_dryrun,native_ds,ds_range,1,5,M1-M5,1786379416.8524923,4.754,4.65137857202824,2.7479762398918695e-06,4.651378572029052,8.117950756059145e-13,0.10262142797094764,705.1494121551514,513.991117477417
calibration,native_ds_rtk_delay_dryrun,native_ds,ds_range,1,3,M1-M3,1786379417.1320007,4.771,4.893554998757326,-0.049997950154663406,4.893810409168144,0.00025541041081833527,-0.12281040916814412,727.210283279419,264.07599449157715
calibration,native_ds_rtk_delay_dryrun,native_ds,ds_range,1,4,M1-M4,1786379417.1619234,5.239,5.151511116676486,-0.019999072257852718,5.151549936488299,3.881981181219629e-05,0.08745006351170126,697.2875595092773,35.24947166442871
calibration,native_ds_rtk_delay_dryrun,native_ds,ds_range,1,5,M1-M5,1786379417.1622183,4.748,4.657430934546467,0.010002750536564242,4.657441675972837,1.0741426370586282e-05,0.09055832402716302,696.9926357269287,204.26511764526367
calibration,native_ds_rtk_delay_dryrun,native_ds,ds_range,1,2,M1-M2,1786379417.3098505,4.713,4.657579124749381,-0.019998658251964396,4.657622059552824,4.2934803443195335e-05,0.055377940447176144,549.3605136871338,14.148712158203125
calibration,native_ds_rtk_delay_dryrun,native_ds,ds_range,1,3,M1-M3,1786379417.3101003,4.774,4.893554998757326,-0.049997950154663406,4.893810409168144,0.00025541041081833527,-0.119810409168144,549.1106510162354,442.17562675476074
calibration,native_ds_rtk_delay_dryrun,native_ds,ds_range,1,4,M1-M4,1786379417.2791328,5.234,5.151511116676486,-0.019999072257852718,5.151549936488299,3.881981181219629e-05,0.08245006351170137,580.078125,152.45890617370605
calibration,native_ds_rtk_delay_dryrun,native_ds,ds_range,1,5,M1-M5,1786379417.2849247,4.745,4.657430934546467,0.010002750536564242,4.657441675972837,1.0741426370586282e-05,0.0875583240271629,574.2862224578857,81.5587043762207
calibration,native_ds_rtk_delay_dryrun,native_ds,ds_range,1,2,M1-M2,1786379417.3936696,4.766,4.657579124749381,-0.019998658251964396,4.657622059552824,4.2934803443195335e-05,0.10837794044717608,465.5413627624512,69.67043876647949
calibration,native_ds_rtk_delay_dryrun,native_ds,ds_range,1,3,M1-M3,1786379417.3939512,4.774,4.893554998757326,-0.049997950154663406,4.893810409168144,0.00025541041081833527,-0.119810409168144,465.2597904205322,526.0264873504639
calibration,native_ds_rtk_delay_dryrun,native_ds,ds_range,1,4,M1-M4,1786379417.3962395,5.214,5.151511116676486,-0.019999072257852718,5.151549936488299,3.881981181219629e-05,0.06245006351170179,462.97144889831543,269.5655822753906
calibration,native_ds_rtk_delay_dryrun,native_ds,ds_range,1,5,M1-M5,1786379417.3619428,4.732,4.657430934546467,0.010002750536564242,4.657441675972837,1.0741426370586282e-05,0.074558324027163,497.2681999206543,4.540681838989258
calibration,native_ds_rtk_delay_dryrun,native_ds,ds_range,1,2,M1-M2,1786379417.5029457,4.699,4.657579124749381,-0.019998658251964396,4.657622059552824,4.2934803443195335e-05,0.04137794044717591,356.2653064727783,178.94649505615234
calibration,native_ds_rtk_delay_dryrun,native_ds,ds_range,1,3,M1-M3,1786379417.503218,4.773,4.893554998757326,-0.049997950154663406,4.893810409168144,0.00025541041081833527,-0.12081040916814434,355.99303245544434,635.2932453155518
calibration,native_ds_rtk_delay_dryrun,native_ds,ds_range,1,4,M1-M4,1786379417.5034544,5.21,5.151511116676486,-0.019999072257852718,5.151549936488299,3.881981181219629e-05,0.058450063511701345,355.7565212249756,376.78050994873047
calibration,native_ds_rtk_delay_dryrun,native_ds,ds_range,1,5,M1-M5,1786379417.471743,4.747,4.657430934546467,0.010002750536564242,4.657441675972837,1.0741426370586282e-05,0.08955832402716268,387.4678611755371,105.25965690612793
calibration,native_ds_rtk_delay_dryrun,native_ds,ds_range,1,2,M1-M2,1786379417.5968313,4.753,4.657579124749381,-0.019998658251964396,4.657622059552824,4.2934803443195335e-05,0.09537794044717618,262.37964630126953,272.83215522766113
calibration,native_ds_rtk_delay_dryrun,native_ds,ds_range,1,4,M1-M4,1786379417.5972743,5.215,5.151511116676486,-0.019999072257852718,5.151549936488299,3.881981181219629e-05,0.06345006351170124,261.9366645812988,470.6003665924072
calibration,native_ds_rtk_delay_dryrun,native_ds,ds_range,1,5,M1-M5,1786379417.5974398,4.739,4.657430934546467,0.010002750536564242,4.657441675972837,1.0741426370586282e-05,0.08155832402716268,261.77120208740234,230.9563159942627
calibration,native_ds_rtk_delay_dryrun,native_ds,ds_range,1,2,M1-M2,1786379417.7410657,4.751,4.657579124749381,-0.019998658251964396,4.657622059552824,4.2934803443195335e-05,0.0933779404471764,118.14522743225098,417.0665740966797
calibration,native_ds_rtk_delay_dryrun,native_ds,ds_range,1,3,M1-M3,1786379417.7118685,4.778,4.898685495664891,-0.03999794654441463,4.898848785292862,0.00016328962797107494,-0.12084878529286236,147.34244346618652,664.3106937408447
calibration,native_ds_rtk_delay_dryrun,native_ds,ds_range,1,4,M1-M4,1786379417.7402265,5.199,5.151511116676486,-0.019999072257852718,5.151549936488299,3.881981181219629e-05,0.047450063511701224,118.98446083068848,613.5525703430176
calibration,native_ds_rtk_delay_dryrun,native_ds,ds_range,1,5,M1-M5,1786379417.7404912,4.735,4.657430934546467,0.010002750536564242,4.657441675972837,1.0741426370586282e-05,0.07755832402716312,118.71981620788574,374.0077018737793
calibration,native_ds_rtk_delay_dryrun,native_ds,ds_range,1,2,M1-M2,1786379417.8725348,4.75,4.657579124749381,-0.019998658251964396,4.657622059552824,4.2934803443195335e-05,0.09237794044717607,13.323783874511719,548.5355854034424
calibration,native_ds_rtk_delay_dryrun,native_ds,ds_range,1,3,M1-M3,1786379417.8403726,4.801,4.898685495664891,-0.03999794654441463,4.898848785292862,0.00016328962797107494,-0.09784878529286178,18.83840560913086,535.8066558837891
calibration,native_ds_rtk_delay_dryrun,native_ds,ds_range,1,4,M1-M4,1786379417.8712428,5.232,5.154175068007463,-0.019999072381522293,5.154213867755766,3.879974830311994e-05,0.07778613224423392,12.031793594360352,677.4077415466309
calibration,native_ds_rtk_delay_dryrun,native_ds,ds_range,1,5,M1-M5,1786379417.8715034,4.721,4.657430934546467,0.010002750536564242,4.657441675972837,1.0741426370586282e-05,0.06355832402716288,12.29238510131836,505.0199031829834
calibration,native_ds_rtk_delay_dryrun,native_ds,ds_range,1,2,M1-M2,1786379417.939761,4.797,4.657579124749381,-0.019998658251964396,4.657622059552824,4.2934803443195335e-05,0.13937794044717577,80.54995536804199,615.7617568969727
calibration,native_ds_rtk_delay_dryrun,native_ds,ds_range,1,3,M1-M3,1786379417.9713628,4.795,4.898685495664891,-0.03999794654441463,4.898848785292862,0.00016328962797107494,-0.10384878529286201,112.1518611907959,404.8163890838623
calibration,native_ds_rtk_delay_dryrun,native_ds,ds_range,1,4,M1-M4,1786379417.971602,5.226,5.154175068007463,-0.019999072381522293,5.154213867755766,3.879974830311994e-05,0.07178613224423369,112.39099502563477,577.0485401153564
calibration,native_ds_rtk_delay_dryrun,native_ds,ds_range,1,5,M1-M5,1786379417.971815,4.734,4.657430934546467,0.010002750536564242,4.657441675972837,1.0741426370586282e-05,0.07655832402716278,112.60414123535156,605.3316593170166
calibration,native_ds_rtk_delay_dryrun,native_ds,ds_range,1,3,M1-M3,1786379418.1112516,4.785,4.898685495664891,-0.03999794654441463,4.898848785292862,0.00016328962797107494,-0.1138487852928618,252.04062461853027,264.92762565612793
calibration,native_ds_rtk_delay_dryrun,native_ds,ds_range,1,4,M1-M4,1786379418.111484,5.19,5.154175068007463,-0.019999072381522293,5.154213867755766,3.879974830311994e-05,0.0357861322442341,252.2730827331543,437.1664524078369
calibration,native_ds_rtk_delay_dryrun,native_ds,ds_range,1,5,M1-M5,1786379418.1117172,4.745,4.656088576276662,2.749814662916794e-06,4.656088576277474,8.117950756059145e-13,0.08891142372252592,252.50625610351562,727.7216911315918
calibration,native_ds_rtk_delay_dryrun,native_ds,ds_range,1,3,M1-M3,1786379418.1736023,4.778,4.898685495664891,-0.03999794654441463,4.898848785292862,0.00016328962797107494,-0.12084878529286236,314.3913745880127,202.5768756866455
calibration,native_ds_rtk_delay_dryrun,native_ds,ds_range,1,4,M1-M4,1786379418.25987,5.219,5.154175068007463,-0.019999072381522293,5.154213867755766,3.879974830311994e-05,0.06478613224423402,400.65908432006836,288.78045082092285
calibration,native_ds_rtk_delay_dryrun,native_ds,ds_range,1,5,M1-M5,1786379418.2601345,4.733,4.656088576276662,2.749814662916794e-06,4.656088576277474,8.117950756059145e-13,0.07691142372252546,400.923490524292,579.3044567108154
calibration,native_ds_rtk_delay_dryrun,native_ds,ds_range,1,3,M1-M3,1786379418.3695416,4.815,4.898685495664891,-0.03999794654441463,4.898848785292862,0.00016328962797107494,-0.08384878529286155,510.3306770324707,6.6375732421875
calibration,native_ds_rtk_delay_dryrun,native_ds,ds_range,1,4,M1-M4,1786379418.3632562,5.214,5.154175068007463,-0.019999072381522293,5.154213867755766,3.879974830311994e-05,0.059786132244234125,504.0452480316162,185.394287109375
calibration,native_ds_rtk_delay_dryrun,native_ds,ds_range,1,5,M1-M5,1786379418.3632562,4.744,4.656088576276662,2.749814662916794e-06,4.656088576277474,8.117950756059145e-13,0.08791142372252558,504.0452480316162,476.1826992034912
calibration,native_ds_rtk_delay_dryrun,native_ds,ds_range,1,3,M1-M3,1786379418.5032341,4.809,4.898685495664891,-0.03999794654441463,4.898848785292862,0.00016328962797107494,-0.08984878529286178,644.0231800079346,127.05492973327637
calibration,native_ds_rtk_delay_dryrun,native_ds,ds_range,1,4,M1-M4,1786379418.4892058,5.193,5.154175068007463,-0.019999072381522293,5.154213867755766,3.879974830311994e-05,0.03878613224423333,629.9948692321777,59.44466590881348
calibration,native_ds_rtk_delay_dryrun,native_ds,ds_range,1,5,M1-M5,1786379418.4894717,4.764,4.656088576276662,2.749814662916794e-06,4.656088576277474,8.117950756059145e-13,0.10791142372252605,630.260705947876,349.96724128723145
calibration,native_ds_rtk_delay_dryrun,native_ds,ds_range,1,3,M1-M3,1786379418.592363,4.764,4.8944076621957295,-0.039997947022965274,4.894571094542025,0.00016343234629534464,-0.13057109454202465,557.1954250335693,216.18390083312988
calibration,native_ds_rtk_delay_dryrun,native_ds,ds_range,1,4,M1-M4,1786379418.5620549,5.187,5.155059470694649,-0.019999072860072936,5.1550982637883696,3.879309372045725e-05,0.03190173621163073,587.5036716461182,13.404369354248047
calibration,native_ds_rtk_delay_dryrun,native_ds,ds_range,1,5,M1-M5,1786379418.5901954,4.765,4.654948099200612,2.7493361122732374e-06,4.654948099201424,8.117950756059145e-13,0.11005190079857563,559.3631267547607,249.24349784851074
calibration,native_ds_rtk_delay_dryrun,native_ds,ds_range,1,2,M1-M2,1786379418.6800487,4.736,4.6581799167883515,-0.00999866312253711,4.658190647712325,1.0730923973412132e-05,0.07780935228767483,469.5098400115967,707.7960968017578
calibration,native_ds_rtk_delay_dryrun,native_ds,ds_range,1,3,M1-M3,1786379418.6802735,4.771,4.8944076621957295,-0.039997947022965274,4.894571094542025,0.00016343234629534464,-0.12357109454202497,469.2850112915039,304.0943145751953
calibration,native_ds_rtk_delay_dryrun,native_ds,ds_range,1,4,M1-M4,1786379418.7099066,5.2,5.155059470694649,-0.019999072860072936,5.1550982637883696,3.879309372045725e-05,0.04490173621163063,439.6519660949707,161.2560749053955
calibration,native_ds_rtk_delay_dryrun,native_ds,ds_range,1,5,M1-M5,1786379418.7101753,4.745,4.654948099200612,2.7493361122732374e-06,4.654948099201424,8.117950756059145e-13,0.09005190079857606,439.38326835632324,129.26363945007324
calibration,native_ds_rtk_delay_dryrun,native_ds,ds_range,1,2,M1-M2,1786379418.801991,4.776,4.6581799167883515,-0.00999866312253711,4.658190647712325,1.0730923973412132e-05,0.11780935228767486,347.5675582885742,585.8538150787354
calibration,native_ds_rtk_delay_dryrun,native_ds,ds_range,1,3,M1-M3,1786379418.8298323,4.808,4.8944076621957295,-0.039997947022965274,4.894571094542025,0.00016343234629534464,-0.08657109454202505,319.72622871398926,453.65309715270996
calibration,native_ds_rtk_delay_dryrun,native_ds,ds_range,1,4,M1-M4,1786379418.8300934,5.205,5.155059470694649,-0.019999072860072936,5.1550982637883696,3.879309372045725e-05,0.04990173621163052,319.46516036987305,281.44288063049316
calibration,native_ds_rtk_delay_dryrun,native_ds,ds_range,1,5,M1-M5,1786379418.8327067,4.748,4.654948099200612,2.7493361122732374e-06,4.654948099201424,8.117950756059145e-13,0.09305190079857617,316.8518543243408,6.73222541809082
calibration,native_ds_rtk_delay_dryrun,native_ds,ds_range,1,2,M1-M2,1786379418.8910213,4.771,4.6581799167883515,-0.00999866312253711,4.658190647712325,1.0730923973412132e-05,0.11280935228767497,258.53729248046875,496.8235492706299
calibration,native_ds_rtk_delay_dryrun,native_ds,ds_range,1,3,M1-M3,1786379418.9249,4.782,4.8944076621957295,-0.039997947022965274,4.894571094542025,0.00016343234629534464,-0.11257109454202485,224.65848922729492,548.7208366394043
calibration,native_ds_rtk_delay_dryrun,native_ds,ds_range,1,4,M1-M4,1786379418.925149,5.215,5.155059470694649,-0.019999072860072936,5.1550982637883696,3.879309372045725e-05,0.05990173621163031,224.4095802307129,376.4984607696533
calibration,native_ds_rtk_delay_dryrun,native_ds,ds_range,1,5,M1-M5,1786379418.925414,4.754,4.654948099200612,2.7493361122732374e-06,4.654948099201424,8.117950756059145e-13,0.09905190079857551,224.14445877075195,85.97517013549805
calibration,native_ds_rtk_delay_dryrun,native_ds,ds_range,1,2,M1-M2,1786379419.0378947,4.723,4.6581799167883515,-0.00999866312253711,4.658190647712325,1.0730923973412132e-05,0.06480935228767493,111.663818359375,349.95007514953613
calibration,native_ds_rtk_delay_dryrun,native_ds,ds_range,1,3,M1-M3,1786379419.038128,4.779,4.8944076621957295,-0.039997947022965274,4.894571094542025,0.00016343234629534464,-0.11557109454202497,111.43064498901367,661.9486808776855
calibration,native_ds_rtk_delay_dryrun,native_ds,ds_range,1,4,M1-M4,1786379419.042555,5.201,5.155059470694649,-0.019999072860072936,5.1550982637883696,3.879309372045725e-05,0.04590173621163007,107.00345039367676,493.90459060668945
calibration,native_ds_rtk_delay_dryrun,native_ds,ds_range,1,5,M1-M5,1786379419.010281,4.75,4.654948099200612,2.7493361122732374e-06,4.654948099201424,8.117950756059145e-13,0.09505190079857595,139.27745819091797,170.84217071533203
calibration,native_ds_rtk_delay_dryrun,native_ds,ds_range,1,2,M1-M2,1786379419.1126447,4.761,4.6581799167883515,-0.00999866312253711,4.658190647712325,1.0730923973412132e-05,0.10280935228767518,36.91387176513672,275.20012855529785
calibration,native_ds_rtk_delay_dryrun,native_ds,ds_range,1,3,M1-M3,1786379419.123104,4.821,4.895058107589684,-0.03999794714791821,4.895221518221168,0.00016341063148317403,-0.07422151822116785,26.454448699951172,709.2745304107666
calibration,native_ds_rtk_delay_dryrun,native_ds,ds_range,1,4,M1-M4,1786379419.1497395,5.176,5.155059470694649,-0.019999072860072936,5.1550982637883696,3.879309372045725e-05,0.020901736211630606,0.18095970153808594,601.0890007019043
calibration,native_ds_rtk_delay_dryrun,native_ds,ds_range,1,5,M1-M5,1786379419.1499703,4.745,4.654948099200612,2.7493361122732374e-06,4.654948099201424,8.117950756059145e-13,0.09005190079857606,0.41174888610839844,310.5313777923584
calibration,native_ds_rtk_delay_dryrun,native_ds,ds_range,1,2,M1-M2,1786379419.2041063,4.719,4.6581799167883515,-0.00999866312253711,4.658190647712325,1.0730923973412132e-05,0.06080935228767537,54.547786712646484,183.73847007751465
calibration,native_ds_rtk_delay_dryrun,native_ds,ds_range,1,3,M1-M3,1786379419.2096677,4.775,4.895058107589684,-0.03999794714791821,4.895221518221168,0.00016341063148317403,-0.12022151822116722,60.10913848876953,622.7109432220459
calibration,native_ds_rtk_delay_dryrun,native_ds,ds_range,1,4,M1-M4,1786379419.2411234,5.199,5.155059470694649,-0.019999072860072936,5.1550982637883696,3.879309372045725e-05,0.04390173621163029,91.56489372253418,692.4729347229004
calibration,native_ds_rtk_delay_dryrun,native_ds,ds_range,1,5,M1-M5,1786379419.2413805,4.748,4.654948099200612,2.7493361122732374e-06,4.654948099201424,8.117950756059145e-13,0.09305190079857617,91.82190895080566,401.94153785705566
calibration,native_ds_rtk_delay_dryrun,native_ds,ds_range,1,2,M1-M2,1786379419.3343456,4.774,4.6581799167883515,-0.00999866312253711,4.658190647712325,1.0730923973412132e-05,0.11580935228767508,184.78703498840332,53.49922180175781
calibration,native_ds_rtk_delay_dryrun,native_ds,ds_range,1,3,M1-M3,1786379419.3593624,4.765,4.895058107589684,-0.03999794714791821,4.895221518221168,0.00016341063148317403,-0.1302215182211679,209.80381965637207,473.01626205444336
calibration,native_ds_rtk_delay_dryrun,native_ds,ds_range,1,4,M1-M4,1786379419.3595884,5.159,5.152936725636225,-0.019999072317498034,5.15297553470848,3.880907225450869e-05,0.006024465291520009,210.02984046936035,707.5719833374023
calibration,native_ds_rtk_delay_dryrun,native_ds,ds_range,1,5,M1-M5,1786379419.363084,4.751,4.654948099200612,2.7493361122732374e-06,4.654948099201424,8.117950756059145e-13,0.09605190079857628,213.52553367614746,523.6451625823975
calibration,native_ds_rtk_delay_dryrun,native_ds,ds_range,1,2,M1-M2,1786379419.4751365,4.764,4.6581799167883515,-0.00999866312253711,4.658190647712325,1.0730923973412132e-05,0.1058093522876753,325.577974319458,87.29171752929688
calibration,native_ds_rtk_delay_dryrun,native_ds,ds_range,1,3,M1-M3,1786379419.4757104,4.754,4.895058107589684,-0.03999794714791821,4.895221518221168,0.00016341063148317403,-0.14122151822116802,326.15184783935547,356.66823387145996
calibration,native_ds_rtk_delay_dryrun,native_ds,ds_range,1,4,M1-M4,1786379419.4759483,5.214,5.152936725636225,-0.019999072317498034,5.15297553470848,3.880907225450869e-05,0.06102446529152061,326.3897895812988,591.2120342254639
calibration,native_ds_rtk_delay_dryrun,native_ds,ds_range,1,5,M1-M5,1786379419.4445937,4.745,4.654948099200612,2.7493361122732374e-06,4.654948099201424,8.117950756059145e-13,0.09005190079857606,295.03512382507324,605.1547527313232
calibration,native_ds_rtk_delay_dryrun,native_ds,ds_range,1,2,M1-M2,1786379419.592893,4.729,4.6581799167883515,-0.00999866312253711,4.658190647712325,1.0730923973412132e-05,0.07080935228767515,443.33434104919434,205.0480842590332
