mode,received_at,frame_start_seq,frame_span_ms,anchors_used,x_m,y_m,reference_error_cm
rolling,1785486143.5796156,,16.922950744628906,3,1.5462911311539158,1.5515102706227597,5.918474390523634
coherent,1785486143.583952,54969,21.259307861328125,4,1.5473100790799819,1.550972682056917,5.873643695616
rolling,1785486143.583952,,21.259307861328125,4,1.5473100790799819,1.550972682056917,5.873643695616
rolling,1785486143.5924542,,22.63784408569336,4,1.5475697840790654,1.5512004054046709,5.898819781447525
rolling,1785486143.6083767,,28.76114845275879,4,1.5432075891443244,1.5468947902797248,5.441431590757068
rolling,1785486143.610511,,26.559114456176758,4,1.5480237588295755,1.5370275329286387,4.49673352397347
rolling,1785486143.619342,,26.887893676757812,4,1.5475636457395696,1.5372702848199316,4.51461723697925
rolling,1785486143.6220157,,13.638973236083984,4,1.54626394534248,1.5361306374255952,4.386351815254507
rolling,1785486143.638129,,27.617931365966797,4,1.5472317919751255,1.5370859306122797,4.492165682409296
rolling,1785486143.6383612,,19.019126892089844,4,1.5460236578826938,1.5395611278714534,4.725477656524897
coherent,1785486143.6432552,54978,21.239519119262695,4,1.5460236578826938,1.5395611278714534,4.725477656524897
rolling,1785486143.6432552,,21.239519119262695,4,1.5460236578826938,1.5395611278714534,4.725477656524897
rolling,1785486143.6547256,,32.70983695983887,4,1.5489324435618392,1.5424321851723564,5.044611592189727
rolling,1785486143.6548479,,16.486644744873047,4,1.5502321439589295,1.5435718325666925,5.177140956029963
rolling,1785486143.6610684,,17.81320571899414,4,1.5495085728382287,1.5450542683873476,5.3123879547859385
coherent,1785486143.6679194,54982,13.193845748901367,4,1.530463001062158,1.5551025557971547,6.361191977419581
rolling,1785486143.6679194,,13.193845748901367,4,1.530463001062158,1.5551025557971547,6.361191977419581
rolling,1785486143.6714723,,16.74675941467285,4,1.5249845126463155,1.550298721727402,6.018117479352006
rolling,1785486143.6811054,,20.036935806274414,4,1.5440834184361318,1.5691499053330726,7.668541470949405
rolling,1785486143.6900573,,22.137880325317383,4,1.547711094050323,1.5617176072184318,6.947382090630905
coherent,1785486143.6921873,54986,20.714998245239258,4,1.5575102735175448,1.5565476405288186,6.595821767343773
rolling,1785486143.6921873,,20.714998245239258,4,1.5575102735175448,1.5565476405288186,6.595821767343773
rolling,1785486143.698347,,17.241716384887695,4,1.5543564357554172,1.553782185508713,6.256539365479761
rolling,1785486143.7300622,,48.956871032714844,4,1.5603761523663975,1.5506062324134786,6.101858567080571
