anchor_id,samples,rate_hz,mean_m,median_m,std_cm,robust_sigma_cm,min_m,max_m,peak_to_peak_cm,reference_distance_m,reference_bias_cm,reference_rmse_cm,reference_p95_abs_cm
2,412,2.2925259315000375,2.1982766990291265,2.199,1.5009036719179005,1.630859999999952,2.16,2.241,8.099999999999996,2.145821360808024,5.245533822110212,5.455535644106162,7.81786391919761
3,412,2.2924839307433342,2.1730946601941747,2.173,1.09492645768911,1.0378200000000175,2.139,2.203,6.400000000000006,2.2036431908319463,-3.054853063777152,3.2447004985152996,4.964319083194635
4,412,2.2924601725608693,2.1728203883495145,2.174,1.2251293068241893,1.186080000000001,2.136,2.208,7.200000000000006,2.118321933158414,5.449845519110056,5.585527274836044,7.467806684158607
5,412,2.2924013023202767,2.1854708737864077,2.185,1.81810742541558,1.7791200000000014,2.138,2.246,10.80000000000001,2.2206722658915705,-3.5201392105162745,3.960918022132112,6.167226589157071
