anchor_fail,anchor_ok,anchor_range_count,anchor_range_rate_hz,anchor_success_pct,block,configured_frame_ms,duration_sec,effective_frame_ms,filtered_bias_2d_cm,filtered_bias_x_cm,filtered_bias_y_cm,filtered_max_error_cm,filtered_mean_x_m,filtered_mean_y_m,filtered_n,filtered_p95_error_cm,filtered_rmse_2d_cm,filtered_std_x_cm,filtered_std_y_cm,filtered_two_drms_cm,final_delay_us,gap_ms,internal_rms_mean_cm,internal_rms_p95_cm,label,late_slot_delta,nominal_position_rate_hz,nominal_rate_achieved_pct,observation_accept,observation_count,observation_rate_hz,observation_reject,observed_slot_period_ms,observed_slot_rate_hz,position_count,position_rate_hz,range_accept,range_reject,raw_bias_2d_cm,raw_bias_x_cm,raw_bias_y_cm,raw_max_error_cm,raw_mean_x_m,raw_mean_y_m,raw_n,raw_p95_error_cm,raw_rmse_2d_cm,raw_std_x_cm,raw_std_y_cm,raw_two_drms_cm,relocation_count_last,resp_delay_us,schedule,schedule_id,slot_ms,solver_accept,solver_accept_pct,solver_logged_rate_hz,solver_reject
234,12888,6433,142.79114316513233,98.21673525377228,robust_16ms,16,45.05181384086609,20.284472688368343,0.401411542443476,0.3648806843764059,-0.16731202161188588,4.716990566028295,1.5036488068437641,1.4983268797838811,2221,2.901723625709373,1.7279022267934983,1.126127201738818,1.2480483598220489,3.362015575782246,1000,1,8.521386762719496,10.7,Robust 16 ms,0,62.5,78.87806720839643,,6439,142.92432315253959,,6.767838514923047,147.75766262670209,2221,49.29879200524777,,,0.42065241741251613,0.37208464655560475,-0.19621791985592038,6.013318551349169,1.503720846465556,1.4980378208014407,2221,3.4928498393145992,2.048388083727749,1.372544367107516,1.461806273525451,4.010364382944242,,1000,robust_rotating,1,5,,,,
856,12863,6369,141.34386929260413,93.76047816896275,robust_13ms,13,45.060320138931274,19.771970223313417,0.5433094272140887,0.4699868363317228,0.27257569109258367,5.414794548272359,1.5046998683633173,1.5027257569109256,2279,3.18967027561176,1.8857436093144233,1.117697664087994,1.4188119002819197,3.612353956460718,1000,1,8.437560333479597,10.8,Robust 13 ms,277,76.92307692307692,65.74964382998874,,6388,141.76552630572385,,6.35090511655773,157.45787122419057,2279,50.576649099991336,,,0.5414100973418113,0.47301448003510194,0.2634050021939442,6.360031446463133,1.5047301448003512,1.5026340500219395,2279,3.73751080088832,2.2104512612612757,1.366835708988207,1.6512862437023004,4.287183744140551,,1000,robust_rotating,1,4,,,,
1343,15663,7707,170.98317024850712,92.10278725155827,robust_10ms,10,45.07461166381836,16.254818486771857,0.9004418049148126,0.8630364226469504,-0.2568337540569772,5.24785670536076,1.5086303642264691,1.4974316624594302,2773,3.2310988842807054,1.9544211395254236,1.115837909382406,1.3285171404004834,3.469900305399437,1000,1,8.40861882437793,10.6,Robust 10 ms,29,100.0,61.52021942378491,,7794,172.9133033497943,,5.084759065924178,196.66615212932325,2773,61.52021942378491,,,0.91409829838469,0.8724846736386566,-0.27266498377208737,6.010823570859484,1.5087248467363865,1.4972733501622792,2773,3.8530464938367577,2.2534318900483523,1.3699188657101733,1.538581270298653,4.12015049431084,,1000,robust_rotating,1,3,,,,
1030,10518,5104,169.86416364151125,91.08070661586422,robust_10ms_900us,10,30.04753851890564,15.915009808742393,1.8925634892373626,0.38866525423728676,-1.8522245762711838,5.748912940721927,1.5038866525423726,1.4814777542372883,1888,4.143669871020125,2.5808781845313447,1.159627664519227,1.3175853234891106,3.5104229972994543,900,1,8.608156779661018,11.0,"Robust 10 ms, 0.9/0.9 ms",49,100.0,62.83376586112328,5203,5147,171.29522928347538,20,5.081011808773504,196.8111938400293,1888,62.83376586112328,15955,87,1.9032345958863257,0.3921610169491516,-1.862394067796607,7.495331880577394,1.5039216101694914,1.481376059322034,1888,4.6191321989783996,2.821089989492277,1.4144990711126328,1.528966035491318,4.16583473501508,0,900,robust_rotating,1,3,1892,93.24790537210448,63.06666666666667,137
773,10182,5054,168.10624905074505,92.94386125057052,fast_10ms,10,30.064319610595703,17.6330320296749,3.012228850204455,1.4404105571847483,-2.6455131964809357,8.273451516749228,1.5144041055718473,1.4735448680351908,1705,6.151097041737389,3.8278505564739493,1.580337983218473,1.756337982266991,4.725332263092921,1000,1,7.304633431085044,10.179999999999994,Fast Star 10 ms,16,100.0,56.71174409013065,,5079,168.93779955060035,,5.276846178714617,189.50713477943168,1705,56.71174409013065,,,2.8684054100208165,1.409032258064515,-2.498475073313781,12.025389806571765,1.5140903225806455,1.475015249266862,1705,7.009279563550026,4.122430595849406,2.090690423174852,2.0978185678595906,5.9234547990886215,,1000,fast_star,0,3,,,,
