anchor_id,samples,rate_hz,mean_m,median_m,std_cm,robust_sigma_cm,min_m,max_m,peak_to_peak_cm,reference_distance_m,reference_bias_cm,reference_rmse_cm,reference_p95_abs_cm
2,1876,31.257984770856247,2.2254003198294243,2.228,16.231101726386594,1.3343399999999845,-3.646,2.276,592.1999999999999,2.145821360808024,7.957895902140024,18.073083283835,11.017863919197568
3,2034,33.88833129576138,2.205516224188791,2.204,1.0492542138686187,1.0378200000000175,2.167,2.243,7.600000000000007,2.2036431908319463,0.18730333568443175,1.0655870115544621,2.1643190831946324
4,2163,36.0397463726976,2.198147018030513,2.199,1.3194609113247218,1.4825999999999684,2.163,2.24,7.70000000000004,2.118321933158414,7.982508487209921,8.090773384224773,10.267806684158609
5,2169,36.12448286832125,2.218129552789304,2.217,1.8005977324300717,1.9273799999999852,2.136,2.276,13.999999999999968,2.2206722658915705,-0.25427131022666627,1.8180515188111,3.506554682168573
